"pathway_id","pathway_name","n_genes","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","acat_p_mvn_cal","fisher_p_mvn_cal","tfisher_p_mvn_cal","minp_p_mvn_cal","stouffer_p_mvn_cal","omni_p_mvn_compcal","omni_p_final","omni_p_final_BH","omni_p_final_q_storey","omni_p_final_q_bky10","omni_p_final_q_ihw10","genes_used","gene_pvals_used"
"PWY-5409","divinyl ether biosynthesis II",4,0.247299780474213,0.258318147632083,0.821453996477949,0.1,0.0351885284621797,0.338799580958205,0.247235609454682,NA,0.75828960214627,0.999935487647523,NA,NA,0.386138613861386,0.999439566598169,0.237623762376238,0.257425742574257,0.356435643564356,0.346534653465347,0.207920792079208,0.68822372348502,0.386138613861386,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G67560;AT3G45140;AT1G72520;AT1G17420","4.954e-01;9.826e-02;2.730e-01;4.831e-01"
"PWY-63","UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)",10,0.684251585759614,0.900390412558414,0.843856378085741,0.1,0.554610221139854,0.545281417825451,0.195798665090942,NA,0.663624816022326,0.999935487647523,NA,NA,0.386138613861386,0.999439566598169,0.732673267326733,0.920792079207921,0.702970297029703,0.574257425742574,0.188118811881188,0.647253760166494,0.386138613861386,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G28530;AT4G20460;AT2G34850;AT5G44480;AT1G63180;AT4G10960;AT1G12780;AT1G64440;AT4G23920;AT1G30620","6.776e-01;7.432e-01;7.578e-02;6.662e-01;6.243e-01;8.931e-01;6.587e-01;3.673e-01;6.237e-01;9.334e-01"
"PWY-6619","adenine and adenosine salvage VI",2,0.668760561905439,0.798427997262015,0.801228060840192,0.001,0,0.845712061315945,0.54344598600197,NA,0.980163692724546,0.999935487647523,NA,NA,0.386138613861386,0.999439566598169,0.643564356435644,0.762376237623762,0.227722772277228,0.841584158415842,0.514851485148515,0.72529526547103,0.386138613861386,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G09820;AT5G03300","7.190e-01;6.072e-01"
"PWY-6930","phenolic malonylglucosides biosynthesis",4,0.552638093367562,0.639349568080636,0.823948841665137,0.001,0,0.563220213055894,0.29510055609523,NA,0.82596530368041,0.999935487647523,NA,NA,0.386138613861386,0.999439566598169,0.465346534653465,0.485148514851485,0.207920792079208,0.366336633663366,0.396039603960396,0.68822372348502,0.386138613861386,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G39080;AT5G39090;AT3G29670;AT5G39050","7.722e-01;4.227e-01;7.873e-01;1.870e-01"
"PWY4FS-13","extended VTC2 cycle",2,0.807147908529387,0.843784974026815,0.801213797808782,0.001,0,0.805656150448617,0.696182653847327,NA,0.997411412621757,0.999935487647523,NA,NA,0.386138613861386,0.999439566598169,0.851485148514851,0.871287128712871,0.217821782178218,0.782178217821782,0.702970297029703,0.707228641752072,0.386138613861386,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G28840;AT4G26850","8.871e-01;5.592e-01"
"DTDPRHAMSYN-PWY","dTDP-L-rhamnose biosynthesis",3,0.871491475136746,0.908150304847241,0.813607923527328,0.001,0,0.918287525877459,0.73715377039601,NA,0.998745389960945,0.999935487647523,NA,NA,0.396039603960396,0.999439566598169,0.841584158415842,0.871287128712871,0.227722772277228,0.900990099009901,0.732673267326733,0.72529526547103,0.396039603960396,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G19690;AT4G00560;AT1G63000","5.661e-01;6.436e-01;9.501e-01"
"PWY-2","putrescine degradation IV",2,0.986685631951925,0.997956622847268,0.801096019909154,0.001,0,0.996850522940151,0.522513937331153,NA,0.975179901684592,0.999935487647523,NA,NA,0.396039603960396,0.999439566598169,0.99009900990099,1,0.227722772277228,1,0.514851485148515,0.72529526547103,0.396039603960396,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G48170;AT4G14940","9.439e-01;9.925e-01"
"PWY-282","cuticular wax biosynthesis",20,0.509243176026771,0.878122698674185,0.88267550186655,0.1,0.969117581705185,0.719593058058035,0.241901217512719,NA,0.749603072358305,0.999935487647523,NA,NA,0.396039603960396,0.999439566598169,0.524752475247525,0.920792079207921,0.881188118811881,0.742574257425743,0.168316831683168,0.60208568665903,0.396039603960396,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G37300;AT4G33790;AT2G37700;AT1G02190;AT5G57800;AT1G02205;AT1G47620;AT1G65340;AT2G21910;AT2G23180;AT4G32170;AT4G39480;AT4G39500;AT4G39510;AT5G02900;AT5G51900;AT5G52320;AT4G39490;AT1G66030;AT1G57750","7.883e-01;4.736e-01;6.895e-01;6.403e-01;8.125e-01;6.010e-01;3.573e-01;5.110e-01;8.115e-01;6.116e-01;6.160e-02;6.825e-01;2.277e-01;2.362e-01;5.437e-01;3.496e-01;7.664e-01;2.354e-01;7.495e-01;7.611e-01"
"PWY-6733","sporopollenin precursors biosynthesis",45,0.189043297441013,0.812544252483651,0.665222815261237,0.005,0.391616954047025,0.169202713691053,0.468909703803348,NA,0.604200404075526,0.999935487647523,NA,NA,0.396039603960396,0.999439566598169,0.178217821782178,0.792079207920792,0.742574257425743,0.178217821782178,0.455445544554455,0.625213798609707,0.396039603960396,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G02050;AT4G34850;AT4G00040;AT4G35420;AT1G68540;AT3G44540;AT3G44550;AT3G60060;AT3G11980;AT3G44560;AT3G56700;AT5G22500;AT5G48370;AT2G30720;AT3G61200;AT3G16175;AT2G29590;AT1G52191;AT1G04290;AT4G00520;AT1G01710;AT3G52570;AT4G10030;AT1G01600;AT1G63710;AT4G00360;AT5G58860;AT1G69500;AT2G27690;AT2G45970;AT3G05970;AT1G77590;AT1G49430;AT1G64400;AT2G04350;AT2G47240;AT4G11030;AT4G23850;AT5G27600;AT1G62940;AT3G16170;AT1G01280;AT3G06460;AT1G66120;AT3G16910","6.245e-01;8.956e-01;9.826e-01;3.982e-01;5.296e-01;2.709e-01;3.742e-01;6.244e-01;4.312e-01;3.337e-01;6.377e-01;1.457e-01;5.235e-01;4.551e-01;5.748e-01;4.295e-01;3.431e-01;8.600e-01;7.772e-01;3.240e-01;4.710e-01;7.452e-01;3.510e-01;8.176e-01;6.234e-01;4.902e-01;9.116e-01;7.774e-01;4.810e-01;5.601e-01;5.174e-01;1.595e-02;8.419e-01;2.187e-01;3.536e-01;3.719e-01;9.069e-01;4.610e-01;4.111e-03;3.330e-01;4.863e-01;7.795e-01;5.588e-01;4.311e-01;4.390e-01"
"PHOSLIPSYN2-PWY","superpathway of phospholipid biosynthesis II (plants)",3,0.92234993687666,0.921692885798264,0.813618612683615,0.001,0,0.877271567258362,0.591828474853954,NA,0.988670427550168,0.999935487647523,NA,NA,0.405940594059406,0.999439566598169,0.920792079207921,0.900990099009901,0.247524752475248,0.871287128712871,0.653465346534653,0.75875346046798,0.405940594059406,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G15110;AT4G38570;AT1G68000","5.030e-01;7.613e-01;9.711e-01"
"PWY-43","putrescine biosynthesis II",4,0.725884104013736,0.92284323419595,0.823924880809137,0.001,0,0.924594015440905,0.205582382398179,NA,0.683594274114944,0.999935487647523,NA,NA,0.405940594059406,0.999439566598169,0.722772277227723,0.930693069306931,0.376237623762376,0.910891089108911,0.188118811881188,0.647253760166494,0.405940594059406,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT2G27450;AT5G08170;AT2G16500;AT4G34710","8.484e-01;7.271e-01;6.960e-01;4.760e-01"
"PWY-5111","CMP-KDO biosynthesis II (from D-arabinose 5-phosphate)",3,0.789758168913872,0.944353310648149,0.813575280746229,0.001,0,0.953803776042035,0.499994040083691,NA,0.968748137481752,0.999935487647523,NA,NA,0.405940594059406,0.999439566598169,0.801980198019802,0.98019801980198,0.227722772277228,1,0.584158415841584,0.72529526547103,0.405940594059406,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G53000;AT1G16340;AT1G79500","7.628e-01;6.412e-01;8.696e-01"
"PWY-6668","(<i>E,E</i>)-4,8,12-trimethyltrideca-1,3,7,11-tetraene biosynthesis",2,0.724767496962574,0.76963458838126,0.801168227929426,0.001,0,0.732554810135106,0.739898181856385,NA,0.998420576488478,0.999935487647523,NA,NA,0.405940594059406,0.999439566598169,0.673267326732673,0.722772277227723,0.237623762376238,0.712871287128713,0.821782178217822,0.742458775085694,0.405940594059406,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G25180;AT1G61120","8.355e-01;4.828e-01"
"PWY-84","resveratrol biosynthesis",3,0.956179593880581,0.97702662807424,0.813651630753018,0.001,0,0.947061353841997,0.635243793026733,NA,0.993543257680644,0.999935487647523,NA,NA,0.405940594059406,0.999439566598169,1,1,0.247524752475248,0.97029702970297,0.653465346534653,0.75875346046798,0.405940594059406,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G00040;AT1G02050;AT4G34850","9.826e-01;6.245e-01;8.956e-01"
"PWY490-4","L-asparagine biosynthesis III (tRNA-dependent)",27,0.200647428710387,0.84050270236163,0.638282422882161,0.05,6.749159151893,0.192443242865174,0.218976579566348,NA,0.656548611115369,0.999935487647523,NA,NA,0.405940594059406,0.999439566598169,0.198019801980198,0.851485148514851,0.633663366336634,0.148514851485149,0.217821782178218,0.552404834230424,0.405940594059406,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G32915;AT4G34880;AT1G48520;AT5G60540;AT5G53460;AT4G05400;AT3G25660;AT5G07360;AT4G26900;AT1G63660;AT4G02120;AT4G20320;AT2G34890;AT1G30820;AT3G12670;AT2G03667;AT5G10240;AT5G65010;AT3G47340;AT1G29900;AT3G27740;AT2G38210;AT3G16050;AT5G01410;AT2G38230;AT2G41220;AT5G04140","9.474e-01;9.516e-01;3.728e-01;6.923e-01;7.268e-01;4.095e-01;4.482e-01;6.750e-01;1.126e-01;6.752e-01;8.416e-01;7.372e-01;7.885e-03;5.261e-01;7.740e-01;5.940e-01;7.882e-01;8.114e-01;5.947e-01;6.777e-01;5.565e-01;5.460e-01;8.849e-01;1.085e-02;4.242e-01;5.557e-01;9.685e-01"
"PWYQT-4432","glutathione degradation",3,0.459416643061403,0.582376305395772,0.813563248653558,0.001,0,0.749236078912294,0.686432823598616,NA,0.953834945326595,0.999935487647523,NA,NA,0.405940594059406,0.999439566598169,0.435643564356436,0.504950495049505,0.217821782178218,0.683168316831683,0.683168316831683,0.707228641752072,0.405940594059406,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G29210;AT4G39650;AT4G39640","3.694e-01;5.260e-01;4.900e-01"
"XYLCAT-PWY","D-xylose degradation I",2,0.676659865242519,0.815526645427931,0.801152314705699,0.001,0,0.893877507410889,0.501861266253278,NA,0.969327331404104,0.999935487647523,NA,NA,0.405940594059406,0.999439566598169,0.683168316831683,0.841584158415842,0.217821782178218,0.910891089108911,0.475247524752475,0.707228641752072,0.405940594059406,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G57655;AT5G49650","6.742e-01;6.791e-01"
"PWY-6163","chorismate biosynthesis from 3-dehydroquinate",6,0.788084059981442,0.827245578555787,0.840899705752577,0.001,0,0.874828295326728,0.149533161635843,NA,0.555074885633464,0.999935487647523,NA,NA,0.415841584158416,0.999439566598169,0.752475247524752,0.811881188118812,0.396039603960396,0.871287128712871,0.198019801980198,0.668244428236605,0.415841584158416,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G06350;AT2G21940;AT4G39540;AT1G48860;AT2G45300;AT1G48850","3.855e-01;8.888e-01;3.029e-01;8.547e-01;2.927e-01;9.334e-01"
"PWY-6898","thiamine salvage III",4,0.584565846975402,0.735567252642017,0.823946956298773,0.001,0,0.839873253878076,0.8914582407577,NA,0.987625975087759,0.999935487647523,NA,NA,0.415841584158416,0.999439566598169,0.495049504950495,0.594059405940594,0.198019801980198,0.683168316831683,0.871287128712871,0.668244428236605,0.415841584158416,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G19470;AT5G19460;AT1G02880;AT2G44750","7.985e-01;6.619e-01;3.817e-01;3.674e-01"
"PWYQT-4470","&gamma;-glutamyl cycle (plant pathway)",3,0.945065601305884,0.997949448839444,0.813617721207072,0.001,0,0.997020269284835,0.483626989655026,NA,0.963287186088704,0.999935487647523,NA,NA,0.415841584158416,0.999439566598169,0.930693069306931,1,0.217821782178218,0.99009900990099,0.475247524752475,0.707228641752072,0.415841584158416,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G27380;AT4G23100;AT5G37830","8.561e-01;9.659e-01;9.462e-01"
"HOMOCYSDEGR-PWY","L-cysteine biosynthesis III (from L-homocysteine)",3,0.281334790439893,0.331712045640768,0.813580444250249,0.001,0,0.30876757781443,0.192541781198212,NA,0.656758100225271,0.999935487647523,NA,NA,0.425742574257426,0.999439566598169,0.316831683168317,0.346534653465347,0.306930693069307,0.356435643564356,0.257425742574257,0.774212732335508,0.425742574257426,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G62130;AT5G26600;AT5G28030","5.484e-01;5.039e-01;1.158e-01"
"PWY-2901","cytokinins 9-<i>N</i>-glucoside biosynthesis",3,0.72627185955258,0.921762979251765,0.81349966620768,0.001,0,0.967800393252627,0.381663100437846,NA,0.909608869080707,0.999935487647523,NA,NA,0.425742574257426,0.999439566598169,0.722772277227723,0.841584158415842,0.217821782178218,0.900990099009901,0.435643564356436,0.707228641752072,0.425742574257426,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G55700;AT5G05860;AT5G05870","7.820e-01;6.978e-01;6.819e-01"
"PWY-6213","cadmium transport I",3,0.900790129111067,0.988586567027646,0.813547094701971,0.001,0,0.993768688897493,0.380162643945803,NA,0.908506817851082,0.999935487647523,NA,NA,0.425742574257426,0.999439566598169,0.851485148514851,0.99009900990099,0.227722772277228,0.99009900990099,0.425742574257426,0.72529526547103,0.425742574257426,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G30120;AT4G30110;AT2G19110","8.160e-01;8.164e-01;9.494e-01"
"PWY-7618","ricinoleate biosynthesis",2,0.813209680263957,0.904756997884505,0.801241357041251,0.001,0,0.900173221330843,0.65598007842537,NA,0.995181432328434,0.999935487647523,NA,NA,0.435643564356436,0.999439566598169,0.851485148514851,0.891089108910891,0.227722772277228,0.861386138613861,0.673267326732673,0.72529526547103,0.435643564356436,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G13560;AT3G25585","6.840e-01;8.722e-01"
"PWY-3781","aerobic respiration I (cytochrome c)",261,0.74535162252293,0.9999998928529,0.419477587523388,0.001,1.14701350902099,0.13681556918657,0.270303552073274,NA,0.520798695033849,0.999935487647523,NA,NA,0.445544554455446,0.999439566598169,0.683168316831683,1,0.623762376237624,0.158415841584158,0.366336633663366,0.57782961974742,0.445544554455446,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G03510;AT1G03540;AT1G04840;AT1G05750;AT1G06140;AT1G08070;AT1G09190;AT1G09220;AT1G09410;AT1G10330;AT1G11290;AT1G13410;AT1G15510;AT1G16480;AT1G17630;AT1G18485;AT1G19720;AT1G20230;AT1G23450;AT1G25360;AT1G26900;AT1G28690;AT1G29710;AT1G31430;AT1G31790;AT1G31920;AT1G32415;AT1G33350;AT1G34160;AT1G43980;AT1G50270;AT1G52710;AT1G53600;AT1G56570;AT1G56690;AT1G59720;AT1G62260;AT1G64310;AT1G68930;AT1G69350;AT1G71420;AT1G71490;AT1G74400;AT1G74600;AT1G74630;AT1G77010;AT1G77150;AT1G77170;AT2G01510;AT2G02750;AT2G02980;AT2G03380;AT2G03880;AT2G04860;AT2G13600;AT2G15690;AT2G17210;AT2G20540;AT2G21090;AT2G22070;AT2G22410;AT2G25580;AT2G27229;AT2G27610;AT2G29760;AT2G33680;AT2G33760;AT2G34370;AT2G34400;AT2G35030;AT2G36730;AT2G36980;AT2G37310;AT2G37320;AT2G39620;AT2G40720;AT2G41080;AT2G42920;AT2G44880;AT2G45350;AT2G46050;AT3G01580;AT3G02010;AT3G02330;AT3G03580;AT3G04750;AT3G05240;AT3G05340;AT3G08820;AT3G09040;AT3G11460;AT3G12770;AT3G13770;AT3G13880;AT3G14330;AT3G14730;AT3G15130;AT3G15930;AT3G16610;AT3G18840;AT3G18970;AT3G20730;AT3G21470;AT3G22150;AT3G22690;AT3G23330;AT3G24000;AT3G25060;AT3G25970;AT3G26630;AT3G26782;AT3G28640;AT3G28660;AT3G29230;AT3G46790;AT3G47530;AT3G47840;AT3G49142;AT3G49170;AT3G49710;AT3G49740;AT3G50420;AT3G51320;AT3G53360;AT3G56550;AT3G57430;AT3G58590;AT3G61170;AT3G62400;AT3G62890;AT3G63370;AT4G01030;AT4G02750;AT4G04370;AT4G08210;AT4G13650;AT4G14050;AT4G14170;AT4G14820;AT4G14850;AT4G15720;AT4G16470;AT4G16835;AT4G18750;AT4G18840;AT4G19191;AT4G19220;AT4G20770;AT4G21065;AT4G21300;AT4G22760;AT4G25270;AT4G30700;AT4G31070;AT4G32430;AT4G32450;AT4G33170;AT4G33990;AT4G35130;AT4G37170;AT4G37380;AT4G38010;AT4G39530;AT4G39952;AT5G03800;AT5G04780;AT5G06540;AT5G08305;AT5G08490;AT5G08510;AT5G09950;AT5G13230;AT5G13270;AT5G15300;AT5G15340;AT5G16860;AT5G19020;AT5G27110;AT5G37570;AT5G39350;AT5G39680;AT5G40405;AT5G40410;AT5G42450;AT5G43790;AT5G44230;AT5G46460;AT5G47460;AT5G48910;AT5G50390;AT5G50990;AT5G52630;AT5G52850;AT5G55740;AT5G56310;AT5G59200;AT5G59600;AT5G61310;AT5G61800;AT5G65570;AT5G66500;AT5G66520;AT2G47380;AT1G80230;AT3G15640;AT4G37830;AT1G67350;AT1G70760;AT3G18410;AT3G62790;AT4G26965;AT4G28005;AT5G04750;AT2G33220;AT3G27890;AT5G08530;AT2G02050;AT5G67590;AT1G49140;AT5G37510;AT4G02580;AT5G11770;AT1G79010;AT3G03100;AT5G52840;AT3G08610;AT3G48680;AT3G12260;AT4G16450;AT5G66510;AT1G47260;AT3G57785;AT5G63510;AT2G31490;AT2G47690;AT2G42310;AT2G27730;AT4G20150;AT1G19580;AT2G20360;AT1G16700;AT2G46505;AT4G32210;AT2G18450;AT5G65165;AT3G27380;AT5G62575;AT1G47420;AT2G46390;AT1G08480;AT3G47833;AT5G09600;AT5G66760;AT5G40650;AT3G27240;AT3G16480;AT3G02090;AT1G51980;AT5G40810;AT5G13440;AT5G13430","9.528e-01;9.523e-01;1.890e-02;4.146e-01;7.860e-01;6.275e-01;9.532e-01;9.466e-01;3.498e-01;9.797e-01;5.815e-01;4.072e-01;3.029e-01;1.306e-01;9.367e-01;6.382e-01;8.207e-01;5.626e-01;4.571e-01;7.951e-02;7.392e-01;6.951e-01;4.728e-01;6.359e-01;6.410e-01;6.279e-01;6.773e-01;5.351e-01;7.118e-01;4.819e-01;6.652e-01;7.304e-01;9.532e-01;4.444e-01;8.470e-01;4.767e-01;4.368e-01;6.003e-01;6.077e-01;5.642e-01;8.098e-01;4.067e-01;7.128e-03;1.730e-02;1.962e-02;7.450e-01;4.067e-01;3.823e-01;4.587e-01;9.111e-01;4.168e-01;4.855e-01;8.011e-01;8.818e-01;2.043e-01;5.926e-01;4.049e-01;7.387e-01;5.157e-01;8.627e-01;9.911e-01;3.346e-01;9.965e-01;4.283e-01;9.666e-01;5.108e-01;6.406e-01;2.158e-01;2.126e-01;3.198e-03;5.182e-01;5.386e-01;9.990e-01;4.226e-01;7.886e-01;6.012e-01;4.887e-01;7.182e-01;4.657e-01;4.369e-01;5.658e-01;9.867e-01;9.927e-01;5.628e-01;7.524e-01;3.561e-01;5.120e-01;7.549e-01;7.698e-01;6.914e-01;3.611e-01;8.183e-01;9.150e-02;5.881e-01;8.214e-01;6.082e-01;5.008e-01;9.602e-01;8.437e-01;3.317e-01;7.079e-02;5.635e-04;5.713e-02;4.141e-01;6.266e-01;4.435e-01;1.713e-01;3.492e-01;5.704e-01;8.070e-01;4.610e-01;5.517e-01;6.520e-01;4.720e-01;5.891e-01;5.863e-01;4.444e-01;8.502e-01;5.948e-01;9.334e-01;1.476e-01;5.923e-01;6.331e-01;1.555e-01;9.646e-01;8.893e-01;9.136e-01;8.727e-01;5.430e-01;9.369e-01;2.453e-01;3.364e-01;8.269e-01;5.304e-01;5.932e-01;9.967e-01;8.035e-01;9.321e-01;7.182e-01;7.389e-01;6.953e-01;9.150e-01;9.905e-01;6.631e-01;8.815e-01;1.441e-01;8.809e-01;5.158e-01;4.295e-01;8.863e-01;7.634e-01;9.863e-01;9.918e-01;4.325e-01;5.274e-01;4.596e-01;8.440e-01;8.641e-01;7.535e-01;8.987e-01;7.007e-01;3.894e-01;2.482e-01;7.694e-01;9.617e-01;6.022e-01;7.809e-01;6.970e-01;9.295e-01;5.482e-01;4.260e-01;6.977e-01;4.420e-01;8.364e-01;4.450e-01;8.302e-01;6.452e-01;5.937e-01;6.642e-01;4.543e-02;1.504e-01;7.165e-01;7.487e-01;3.365e-01;7.282e-01;2.978e-01;5.517e-01;7.673e-01;2.200e-01;6.777e-01;3.574e-01;3.279e-01;6.341e-01;1.142e-01;3.575e-01;4.613e-01;3.301e-01;5.745e-01;8.070e-01;6.632e-01;4.603e-01;3.240e-01;3.478e-01;4.057e-01;7.663e-01;4.678e-01;8.645e-01;9.458e-01;9.377e-01;4.125e-01;6.563e-01;9.437e-01;9.085e-01;8.687e-01;4.024e-01;4.722e-01;7.294e-01;4.864e-01;9.659e-01;8.300e-01;6.911e-01;9.546e-01;3.514e-01;3.529e-01;7.289e-01;5.963e-01;3.969e-01;5.540e-01;5.494e-01;4.767e-01;9.198e-01;3.430e-01;4.298e-01;6.377e-01;4.580e-01;8.742e-01;8.048e-01;5.861e-01;9.477e-01;9.968e-01;9.632e-01;3.779e-01;1.888e-01;4.754e-01;4.660e-01;4.339e-01;8.917e-01;6.697e-01;5.013e-01;3.238e-01;1.468e-01;3.942e-01;8.817e-01;6.138e-01;3.452e-01;5.426e-01;4.151e-01;6.071e-01;3.938e-01;4.150e-01;3.955e-01"
"PWY-4841","UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol)",7,0.302894904102784,0.361651953677968,0.761769520333405,0.05,0.585351562782084,0.233706555508317,0.649610661073522,NA,0.735773999350883,0.999935487647523,NA,NA,0.445544554455446,0.999439566598169,0.326732673267327,0.396039603960396,0.554455445544555,0.227722772277228,0.633663366336634,0.72529526547103,0.445544554455446,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G52560;AT5G14470;AT3G01640;AT5G56640;AT2G19800;AT1G14520;AT4G26260","3.731e-02;3.480e-01;9.273e-01;5.071e-01;3.262e-01;3.386e-01;7.260e-01"
"PWY-6614","tetrahydrofolate biosynthesis",8,0.894294551423531,0.992773345054,0.854907221386826,0.001,0,0.98029967073396,0.20888149549158,NA,0.690109891124722,0.999935487647523,NA,NA,0.445544554455446,0.999439566598169,0.841584158415842,0.98019801980198,0.584158415841584,1,0.198019801980198,0.668244428236605,0.445544554455446,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT4G24380;AT2G16370;AT4G34570;AT2G21550;AT5G41480;AT2G19180;AT4G30000;AT1G69190","5.233e-01;8.288e-01;9.774e-01;3.879e-01;9.067e-01;8.995e-01;6.866e-01;6.998e-01"
"PWY-6938","NADH repair",2,0.633666483058067,0.765409740511692,0.801125995789665,0.001,0,0.84065592137092,0.750918275386115,NA,0.99340244108812,0.999935487647523,NA,NA,0.445544554455446,0.999439566598169,0.663366336633663,0.792079207920792,0.257425742574257,0.831683168316832,0.653465346534653,0.774212732335508,0.445544554455446,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT5G49970;AT5G19150","6.008e-01;6.637e-01"
"PWY-8011","L-serine biosynthesis II",7,0.723864972533587,0.839747180644589,0.848185567474897,0.001,0,0.575921419955345,0.222322254239182,NA,0.715554965868189,0.999935487647523,NA,NA,0.445544554455446,0.999439566598169,0.762376237623762,0.851485148514851,0.554455445544555,0.603960396039604,0.237623762376238,0.742458775085694,0.445544554455446,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G25530;AT5G28310;AT1G72190;AT1G79870;AT1G12550;AT2G45630;AT5G34850","7.386e-01;1.153e-01;4.668e-01;5.094e-01;7.793e-01;8.032e-01;9.385e-01"
"HISTSYN-PWY","L-histidine biosynthesis",11,0.817935455118024,0.917086217313283,0.872106276179184,0.001,0,0.731155719307406,0.216746221225434,NA,0.705210171820845,0.999935487647523,NA,NA,0.455445544554455,0.999439566598169,0.861386138613861,0.891089108910891,0.633663366336634,0.722772277227723,0.207920792079208,0.68822372348502,0.455445544554455,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G58080;AT1G09795;AT1G31860;AT2G36230;AT4G26900;AT3G22425;AT4G14910;AT5G10330;AT1G71920;AT4G39120;AT5G63890","6.651e-01;8.107e-01;2.732e-01;9.288e-01;1.126e-01;3.699e-01;8.179e-01;9.673e-01;9.034e-01;5.255e-01;5.370e-01"
"PWY-2781","<i>cis</i>-zeatin biosynthesis",3,0.311564250872813,0.38110424820854,0.796582161916306,0.1,0.232724225023253,0.243980019273342,0.305366397410546,NA,0.753017394545768,0.999935487647523,NA,NA,0.455445544554455,0.999439566598169,0.287128712871287,0.396039603960396,0.287128712871287,0.257425742574257,0.346534653465347,0.774212732335508,0.455445544554455,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G25410;AT5G20040;AT2G27760","8.902e-02;5.961e-01;7.727e-01"
"PWY-7985","oxalate degradation VI",3,0.867237797337299,0.485218925880026,0.813539289058749,0.001,0,0.494198144224631,0.441319144446309,NA,0.945572429661344,0.999935487647523,NA,NA,0.455445544554455,0.999439566598169,0.891089108910891,0.495049504950495,0.247524752475248,0.534653465346535,0.504950495049505,0.75875346046798,0.455445544554455,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT3G48990;AT5G17380;AT5G14780","9.636e-01;3.315e-01;2.032e-01"
"PWY1F-353","glycine betaine biosynthesis III (plants)",3,0.909562521318599,0.99326773594792,0.81355700676283,0.001,0,0.992373092269223,0.600010161173018,NA,0.989761300564068,0.999935487647523,NA,NA,0.455445544554455,0.999439566598169,0.94059405940594,1,0.247524752475248,0.99009900990099,0.653465346534653,0.75875346046798,0.455445544554455,0.999439566598169,0.999439566598169,0.99943956659817,0.999439566598169,"AT1G74920;AT3G48170;AT4G29890","9.051e-01;9.439e-01;8.032e-01"
