"pathway_id","pathway_name","n_genes","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","acat_p_mvn_cal","fisher_p_mvn_cal","tfisher_p_mvn_cal","minp_p_mvn_cal","stouffer_p_mvn_cal","omni_p_mvn_compcal","omni_p_final","omni_p_final_BH","omni_p_final_q_storey","omni_p_final_q_bky10","omni_p_final_q_ihw10","genes_used","gene_pvals_used","dominant_component","agreement_score","agreement_k","agreement_m","calibration_impact"
"PWY-5905","hypusine biosynthesis",4,0.616034462306326,0.608749220391798,0.75465058140691,0.01,0,0.454447953647696,0.405539204615899,NA,0.581978053252031,0.999999464264005,NA,NA,0.285371462853715,0.803825456870371,0.622337766223378,0.612338766123388,0.342265773422658,0.456554344565543,0.405259474052595,0.486523236874511,0.285371462853715,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G05920;AT3G43260;AT3G62530;AT3G58180","9.019e-01;6.198e-01;1.406e-01;5.334e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"ASPSYNII-PWY","cyanide detoxification I",4,0.450289168644912,0.550752080565317,0.754651362259427,0.01,0,0.503333783799486,0.540943607159922,NA,0.573338857140713,0.999999464264005,NA,NA,0.287571242875712,0.803825456870371,0.448955104489551,0.549245075492451,0.348265173482652,0.508649135086491,0.539346065393461,0.476438208333462,0.287571242875712,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G22300;AT3G04940;AT5G28020;AT3G61440","5.058e-01;7.661e-01;1.605e-01;5.182e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-6724","starch degradation II",8,0.542170669855282,0.290285094589877,0.631869958463125,0.05,1.05028379435329,0.213496020500662,0.222051161409607,NA,0.344637015781645,0.999999464264005,NA,NA,0.288071192880712,0.803825456870371,0.541145885411459,0.290770922907709,0.565843415658434,0.213878612138786,0.218578142185781,0.332269950675341,0.288071192880712,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G64860;AT4G17090;AT4G09020;AT3G01510;AT3G52180;AT5G01260;AT5G26570;AT1G10760","9.763e-01;4.263e-01;1.366e-01;4.936e-01;2.957e-02;3.244e-01;8.362e-01;4.076e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-5350","thiosulfate disproportionation IV (rhodanese)",5,0.403894058367252,0.46164829052589,0.767657428440601,0.01,0,0.430898021942018,0.288552237117638,NA,0.479751822547202,0.999999464264005,NA,NA,0.289471052894711,0.803825456870371,0.3998600139986,0.44975502449755,0.398160183981602,0.422957704229577,0.307869213078692,0.392707953913012,0.289471052894711,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT4G35770;AT5G66170;AT5G66040;AT1G16460;AT1G79230","5.981e-01;4.881e-01;2.906e-01;1.066e-01;8.391e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-5807","heptaprenyl diphosphate biosynthesis",6,0.948336693897872,0.999975079703019,0.779219482726487,0.01,0,0.999844123924013,0.575160908939648,NA,0.999892627842498,0.999999464264005,NA,NA,0.2998700129987,0.803825456870371,0.935106489351065,0.998600139986001,0.3003699630037,0.994100589941006,0.544845515448455,0.994427713187797,0.2998700129987,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G58770;AT5G58782;AT5G58784;AT5G58780;AT1G17050;AT1G78510","9.662e-01;8.992e-01;9.277e-01;9.732e-01;7.680e-01;9.543e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY0-1507","biotin biosynthesis from 8-amino-7-oxononanoate I",6,0.296477253317211,0.350894356256556,0.754410743938909,0.1,0.320819515747258,0.413841027561766,0.40085406202491,NA,0.448200863553281,0.999999464264005,NA,NA,0.301869813018698,0.803825456870371,0.286171382861714,0.336166383361664,0.463553644635536,0.405859414058594,0.407059294070593,0.374464335670289,0.301869813018698,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G57590;AT4G05450;AT4G32360;AT2G43360;AT4G21090;AT5G65720","6.539e-01;3.314e-01;3.591e-01;8.518e-02;5.744e-01;3.478e-01","acat_p",0,0,5,"Remains_nonsignificant"
"ARG-PRO-PWY","L-arginine degradation VI (arginase 2 pathway)",4,0.720121348891313,0.694115244446094,0.75465158588748,0.01,0,0.776716510740911,0.588405380339622,NA,0.715747214260905,0.999999464264005,NA,NA,0.303069693030697,0.803825456870371,0.717628237176282,0.693830616938306,0.34026597340266,0.779222077792221,0.59024097590241,0.645417489288741,0.303069693030697,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT4G08870;AT4G08900;AT5G46180;AT5G14800","6.260e-01;9.241e-01;3.126e-01;3.396e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY0-501","lipoate biosynthesis and incorporation I",5,0.664033375843296,0.537540240868064,0.767657383743291,0.01,0,0.447496294577907,0.157818928026065,NA,0.486454464963278,0.999999464264005,NA,NA,0.303369663033697,0.803825456870371,0.67023297670233,0.541745825417458,0.415158484151585,0.454354564543546,0.156484351564844,0.403693622933295,0.303369663033697,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT1G04640;AT1G47578;AT4G31050;AT5G08415;AT2G20860","2.608e-01;1.119e-01;4.783e-01;8.962e-01;9.139e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-7185","UTP and CTP dephosphorylation I",16,0.341198373739865,0.714132012127188,0.457012476899359,0.01,0.475216275154146,0.118968491935666,0.350819618317103,NA,0.330794907056982,0.999999464264005,NA,NA,0.307869213078692,0.803825456870371,0.34046595340466,0.723027697230277,0.495050494950505,0.117388261173883,0.356764323567643,0.337964336096948,0.307869213078692,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT1G14240;AT1G14230;AT4G19180;AT1G14250;AT2G02970;AT5G48960;AT1G75210;AT4G14930;AT2G38680;AT2G23890;AT1G72880;AT4G20320;AT2G34890;AT1G30820;AT3G12670;AT4G02120","7.735e-01;9.876e-01;2.343e-01;6.414e-01;3.530e-01;3.286e-01;7.352e-01;8.675e-01;3.478e-01;5.420e-01;4.136e-01;7.372e-01;7.885e-03;5.261e-01;7.740e-01;8.416e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"GLUTAMINDEG-PWY","L-glutamine degradation I",27,0.200647428710387,0.84050270236163,0.247513843066514,0.05,6.749159151893,0.192443242865174,0.218976579566348,NA,0.317673200915518,0.999999464264005,NA,NA,0.308269173082692,0.803825456870371,0.202079792020798,0.839216078392161,0.308269173082692,0.194480551944806,0.220677932206779,0.334222705252993,0.308269173082692,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G60540;AT5G53460;AT4G32915;AT4G34880;AT4G05400;AT1G48520;AT3G25660;AT5G07360;AT4G26900;AT1G63660;AT4G02120;AT4G20320;AT2G34890;AT1G30820;AT3G12670;AT2G03667;AT5G10240;AT5G65010;AT3G47340;AT1G29900;AT3G27740;AT2G38210;AT3G16050;AT5G01410;AT2G38230;AT2G41220;AT5G04140","6.923e-01;7.268e-01;9.474e-01;9.516e-01;4.095e-01;3.728e-01;4.482e-01;6.750e-01;1.126e-01;6.752e-01;8.416e-01;7.372e-01;7.885e-03;5.261e-01;7.740e-01;5.940e-01;7.882e-01;8.114e-01;5.947e-01;6.777e-01;5.565e-01;5.460e-01;8.849e-01;1.085e-02;4.242e-01;5.557e-01;9.685e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"GLYCOLYSIS","glycolysis I (from glucose 6-phosphate)",62,0.401652618949227,0.940682005484662,0.673608248973007,0.01,0.59768655287313,0.369695744636636,0.0267275690019805,NA,0.203530937497935,0.999999464264005,NA,NA,0.309369063093691,0.803825456870371,0.397260273972603,0.939406059394061,0.715028497150285,0.371662833716628,0.0382961703829617,0.326029188236677,0.309369063093691,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G42740;AT4G24620;AT1G22170;AT3G26780;AT5G62840;AT1G08940;AT3G05170;AT5G64380;AT3G54050;AT1G43670;AT1G06730;AT1G19600;AT4G27600;AT5G47810;AT2G22480;AT5G56630;AT5G61580;AT4G29220;AT4G32840;AT4G26270;AT2G01140;AT2G36460;AT4G38970;AT2G21330;AT3G52930;AT5G03690;AT4G26530;AT4G26520;AT3G55440;AT2G21170;AT1G13440;AT3G62410;AT1G12900;AT3G26650;AT1G42970;AT3G04120;AT1G79530;AT1G16300;AT3G12780;AT1G56190;AT1G79550;AT3G08590;AT1G09780;AT3G30841;AT4G09520;AT2G29560;AT2G36530;AT1G74030;AT3G55650;AT3G55810;AT5G56350;AT5G63680;AT3G25960;AT4G26390;AT2G36580;AT3G04050;AT3G49160;AT5G08570;AT3G52990;AT3G22960;AT1G32440;AT5G52920","9.116e-01;4.955e-01;8.180e-01;1.859e-02;3.413e-01;1.291e-01;8.169e-01;7.726e-01;4.565e-01;6.417e-02;1.766e-01;8.843e-01;7.787e-01;8.824e-01;5.151e-01;6.351e-01;5.572e-01;4.151e-01;8.525e-01;7.018e-01;5.237e-01;6.145e-01;6.637e-01;8.252e-01;3.835e-01;8.188e-01;1.131e-01;1.126e-01;5.858e-01;1.748e-01;4.525e-01;9.234e-01;5.998e-01;2.105e-01;2.308e-01;7.063e-01;2.051e-01;5.414e-01;8.981e-01;7.801e-01;6.595e-01;4.695e-01;2.809e-01;5.940e-01;5.985e-01;3.610e-01;6.461e-01;7.417e-03;1.607e-01;7.812e-01;8.750e-01;4.086e-01;6.005e-01;3.693e-01;7.438e-01;7.626e-01;9.694e-01;6.986e-01;9.639e-01;8.993e-01;8.218e-01;8.124e-01","stouffer_p_analytic",0.2,1,5,"Remains_nonsignificant"
"PWY-6577","farnesylcysteine salvage pathway",4,0.6178297438819,0.824277302540465,0.754651232330458,0.01,0,0.911268543527844,0.208039495515249,NA,0.757140256770412,0.999999464264005,NA,NA,0.30966903309669,0.803825456870371,0.612938706129387,0.822517748225178,0.342665733426657,0.910608939106089,0.222877712228777,0.70341074167742,0.30966903309669,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G03350;AT5G58560;AT5G63910;AT2G22650","6.220e-01;7.862e-01;5.116e-01;4.542e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-5060","luteolin biosynthesis",4,0.684399066563344,0.784305163464253,0.754651356385145,0.01,0,0.805154757033184,0.746266781253551,NA,0.760094150981028,0.999999464264005,NA,NA,0.30986901309869,0.803825456870371,0.687731226877312,0.787021297870213,0.340965903409659,0.805919408059194,0.743625637436256,0.706065978105293,0.30986901309869,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G07990;AT2G46660;AT1G01190;AT3G61880","4.887e-01;8.891e-01;6.390e-01;3.356e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-1581","plastoquinol-9 biosynthesis I",4,0.740999418012055,0.83004495187597,0.754651396708346,0.01,0,0.760418686550403,0.40799641061901,NA,0.731012551234524,0.999999464264005,NA,NA,0.31046895310469,0.803825456870371,0.737326267373263,0.834516548345166,0.345565443455654,0.768223177682232,0.409159084091591,0.670678439187862,0.31046895310469,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G63410;AT3G11950;AT3G11945;AT1G06570","3.004e-01;8.359e-01;8.854e-01;5.266e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY490-4","L-asparagine biosynthesis III (tRNA-dependent)",27,0.200647428710387,0.84050270236163,0.247511604507439,0.05,6.749159151893,0.192443242865174,0.218976579566348,NA,0.317672558481171,0.999999464264005,NA,NA,0.312768723127687,0.803825456870371,0.1995800419958,0.833916608339166,0.312468753124688,0.191280871912809,0.224377562243776,0.330641147855491,0.312768723127687,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT4G32915;AT4G34880;AT1G48520;AT5G60540;AT5G53460;AT4G05400;AT3G25660;AT5G07360;AT4G26900;AT1G63660;AT4G02120;AT4G20320;AT2G34890;AT1G30820;AT3G12670;AT2G03667;AT5G10240;AT5G65010;AT3G47340;AT1G29900;AT3G27740;AT2G38210;AT3G16050;AT5G01410;AT2G38230;AT2G41220;AT5G04140","9.474e-01;9.516e-01;3.728e-01;6.923e-01;7.268e-01;4.095e-01;4.482e-01;6.750e-01;1.126e-01;6.752e-01;8.416e-01;7.372e-01;7.885e-03;5.261e-01;7.740e-01;5.940e-01;7.882e-01;8.114e-01;5.947e-01;6.777e-01;5.565e-01;5.460e-01;8.849e-01;1.085e-02;4.242e-01;5.557e-01;9.685e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-5971","palmitate biosynthesis II (bacteria and plants)",35,0.250793892549256,0.785563703226817,0.304885313388603,0.01,1.77791131516692,0.134264843840929,0.347590139687411,NA,0.319089641392341,0.999999464264005,NA,NA,0.313068693130687,0.803825456870371,0.244175582441756,0.787021297870213,0.386661333866613,0.131986801319868,0.346165383461654,0.330742675227333,0.313068693130687,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G05970;AT5G27600;AT3G06460;AT1G66120;AT3G16910;AT1G77590;AT1G49430;AT1G64400;AT2G04350;AT2G47240;AT4G11030;AT4G23850;AT1G62940;AT3G16170;AT2G22230;AT5G10160;AT3G25110;AT1G08510;AT1G35290;AT1G35250;AT1G68260;AT1G68280;AT1G66550;AT2G05990;AT5G64250;AT1G24360;AT1G62610;AT2G17845;AT1G10310;AT3G55290;AT3G46170;AT3G55310;AT1G63380;AT1G74960;AT5G46290","5.174e-01;4.111e-03;5.588e-01;4.311e-01;4.390e-01;1.595e-02;8.419e-01;2.187e-01;3.536e-01;3.719e-01;9.069e-01;4.610e-01;3.330e-01;4.863e-01;5.529e-01;8.556e-01;5.188e-01;3.439e-01;9.019e-01;6.735e-01;6.894e-01;9.633e-01;9.147e-01;4.562e-01;7.231e-01;4.476e-01;9.916e-01;5.359e-01;8.227e-01;7.433e-01;4.121e-01;6.851e-01;1.410e-01;9.120e-01;2.356e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"ASPARAGINE-DEG1-PWY","L-asparagine degradation I",4,0.712264173017614,0.846418396840466,0.754651318283734,0.01,0,0.84209799070651,0.84125495251723,NA,0.811051923223353,0.999999464264005,NA,NA,0.314768523147685,0.803825456870371,0.71042895710429,0.843415658434157,0.33986601339866,0.837216278372163,0.835416458354165,0.76895853119692,0.314768523147685,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT4G00590;AT5G08100;AT3G16150;AT5G22300","3.696e-01;7.843e-01;8.706e-01;5.058e-01","acat_p",0,0,5,"Remains_nonsignificant"
"HOMOSER-THRESYN-PWY","L-threonine biosynthesis",4,0.549714613327113,0.769973854368464,0.754651438510488,0.01,0,0.909740654729286,0.886744987698697,NA,0.82982180042474,0.999999464264005,NA,NA,0.314868513148685,0.803825456870371,0.547645235476452,0.768423157684232,0.336666333366663,0.91040895910409,0.887711228877112,0.800070608580882,0.314868513148685,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT1G72810;AT4G29840;AT4G35295;AT2G17265","5.977e-01;5.138e-01;6.271e-01;4.519e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-66","GDP-L-fucose biosynthesis I (from GDP-D-mannose)",4,0.566846131554703,0.724428678335223,0.754651516560344,0.01,0,0.870277815738847,0.667555288906657,NA,0.749722065037023,0.999999464264005,NA,NA,0.314968503149685,0.803825456870371,0.567843215678432,0.721627837216278,0.346865313468653,0.87051294870513,0.671632836716328,0.692245750888548,0.314968503149685,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT1G17890;AT1G73250;AT5G66280;AT3G51160","7.955e-01;4.038e-01;5.484e-01;3.999e-01","acat_p",0,0,5,"Remains_nonsignificant"
"GLUTSYNIII-PWY","L-glutamate biosynthesis III",4,0.739834991792163,0.908864597597769,0.754651235940783,0.01,0,0.840501322036781,0.650901945656817,NA,0.816743549184941,0.999999464264005,NA,NA,0.315768423157684,0.803825456870371,0.731726827317268,0.904109589041096,0.33996600339966,0.833516648335166,0.644035596440356,0.773002571373509,0.315768423157684,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT1G51720;AT3G03910;AT5G07440;AT5G18170","3.680e-01;7.450e-01;8.067e-01;8.374e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY4FS-2","phosphatidylcholine biosynthesis II",10,0.885845959762913,0.582113501230221,0.227073745891063,0.01,0.884837785641474,0.0624219991772948,0.621520958152155,NA,0.33479833086947,0.999999464264005,NA,NA,0.316368363163684,0.803825456870371,0.886411358864114,0.584041595840416,0.250874912508749,0.0644935506449355,0.629337066293371,0.353467783580416,0.316368363163684,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G25585;AT1G13560;AT4G15130;AT2G32260;AT3G18000;AT1G73600;AT1G48600;AT1G04430;AT5G06050;AT5G14430","8.722e-01;6.840e-01;4.230e-01;5.814e-01;9.954e-01;6.425e-03;5.772e-01;9.020e-01;3.957e-01;6.131e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-43","putrescine biosynthesis II",4,0.725884104013736,0.92284323419595,0.754651261922585,0.01,0,0.924594015440905,0.205582382398179,NA,0.83472154001347,0.999999464264005,NA,NA,0.317168283171683,0.803825456870371,0.71952804719528,0.915008499150085,0.340765923407659,0.917208279172083,0.202679732026797,0.787421184273961,0.317168283171683,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT2G27450;AT5G08170;AT2G16500;AT4G34710","8.484e-01;7.271e-01;6.960e-01;4.760e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-1269","CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis",4,0.733695220830805,0.90397308873697,0.754651342266992,0.01,0,0.888020441069383,0.65611248226762,NA,0.829163149919125,0.999999464264005,NA,NA,0.319068093190681,0.803825456870371,0.728227177282272,0.899210078992101,0.344265573442656,0.886311368863114,0.665533446655334,0.794637498566167,0.319068093190681,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G54690;AT1G16340;AT1G79500;AT1G53000","4.215e-01;6.412e-01;8.696e-01;7.628e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-1822","indole-3-acetate activation I",4,0.847279859929437,0.749840564232658,0.754651188744449,0.01,0,0.855360766296939,0.717878801160038,NA,0.798490465405946,0.999999464264005,NA,NA,0.321467853214679,0.803825456870371,0.847515248475152,0.751324867513249,0.348865113488651,0.856214378562144,0.72032796720328,0.759561178759254,0.321467853214679,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G02875;AT1G51780;AT1G44350;AT5G56650","3.976e-01;5.402e-01;9.617e-01;3.833e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY3O-450","phosphatidylcholine biosynthesis I",4,0.705975208616979,0.871410112729835,0.754650882695344,0.01,0,0.889154751742918,0.831518842624656,NA,0.83218625493145,0.999999464264005,NA,NA,0.322967703229677,0.803825456870371,0.704429557044296,0.866413358664134,0.344865513448655,0.884611538846115,0.832216778322168,0.798497443895521,0.322967703229677,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G25585;AT1G13560;AT4G15130;AT2G32260","8.722e-01;6.840e-01;4.230e-01;5.814e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-4702","phytate degradation I",4,0.694446828614519,0.848649903199065,0.754651413221828,0.01,0,0.916044925724146,0.807040811455444,NA,0.835804024425029,0.999999464264005,NA,NA,0.323367663233677,0.803825456870371,0.693630636936306,0.845215478452155,0.345365463453655,0.913608639136086,0.812618738126187,0.805782293201519,0.323367663233677,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G02870;AT4G39120;AT1G31190;AT1G09870","8.787e-01;5.255e-01;4.617e-01;6.060e-01","acat_p",0,0,5,"Remains_nonsignificant"
"SAM-PWY","S-adenosyl-L-methionine biosynthesis",4,0.843925299270595,0.895643000481582,0.754651424344867,0.01,0,0.882006799728189,0.792026440804703,NA,0.84880182930511,0.999999464264005,NA,NA,0.323867613238676,0.803825456870371,0.84011598840116,0.894210578942106,0.345065493450655,0.88001199880012,0.803419658034197,0.824360510763804,0.323867613238676,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT2G36880;AT4G01850;AT3G17390;AT1G02500","7.798e-01;9.506e-01;4.139e-01;5.537e-01","tfisher_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-7528","L-methionine salvage cycle I (bacteria and plants)",4,0.843925299270595,0.895643000481582,0.754651132888954,0.01,0,0.882006799728189,0.792026440804703,NA,0.848801804186649,0.999999464264005,NA,NA,0.324867513248675,0.803825456870371,0.837716228377162,0.895510448955104,0.345265473452655,0.882611738826117,0.798720127987201,0.824813491944437,0.324867513248675,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT2G36880;AT4G01850;AT3G17390;AT1G02500","7.798e-01;9.506e-01;4.139e-01;5.537e-01","tfisher_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-5441","S-methyl-L-methionine cycle",4,0.642903334350359,0.866887694355106,0.754651315592712,0.01,0,0.949840863543262,0.640995343079048,NA,0.85888250303109,0.999999464264005,NA,NA,0.326667333266673,0.803825456870371,0.638636136386361,0.866213378662134,0.344765523447655,0.94950504949505,0.636336366363364,0.836762061349037,0.326667333266673,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G22740;AT3G63250;AT3G25900;AT5G49810","5.268e-01;5.827e-01;5.898e-01;7.898e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-5313","superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)",5,0.659721362487891,0.927304175657491,0.767657250657894,0.01,0,0.975445437239455,0.324970097084712,NA,0.915072010071703,0.999999464264005,NA,NA,0.328667133286671,0.803825456870371,0.654434556544346,0.888311168883112,0.347965203479652,0.95050494950505,0.34016598340166,0.831914534394562,0.328667133286671,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G17050;AT2G18570;AT4G36770;AT2G18560;AT5G17030","7.596e-01;6.778e-01;5.235e-01;5.970e-01;6.873e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-6164","3-dehydroquinate biosynthesis I",4,0.944798288282856,0.82415824107143,0.754650840959416,0.01,0,0.813566129976721,0.734330345501265,NA,0.861692293059482,0.999999464264005,NA,NA,0.328867113288671,0.803825456870371,0.939406059394061,0.825017498250175,0.34976502349765,0.816418358164184,0.727227277272273,0.834194958556415,0.328867113288671,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT1G22410;AT4G33510;AT4G39980;AT5G66120","4.898e-01;6.857e-01;9.860e-01;3.429e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-6137","copper transport II",5,0.446407314219287,0.528603272529524,0.767656991826107,0.01,0,0.47018984614342,0.563893845207227,NA,0.571793792831292,0.999999464264005,NA,NA,0.32956704329567,0.803825456870371,0.445555444455554,0.530646935306469,0.411758824117588,0.475052494750525,0.55964403559644,0.484121221382341,0.32956704329567,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT1G63440;AT5G21930;AT5G44790;AT4G37270;AT4G33520","5.795e-01;3.724e-01;1.193e-01;5.028e-01;8.424e-01","acat_p",0,0,5,"Remains_nonsignificant"
"PWY-5269","cardiolipin biosynthesis II",4,0.814387832755563,0.969946695819283,0.754651135246284,0.01,0,0.973313402414368,0.463945070776208,NA,0.93690066247578,0.999999464264005,NA,NA,0.333366663333667,0.803825456870371,0.821317868213179,0.971302869713029,0.341565843415658,0.974402559744026,0.464353564643536,0.9356756008762,0.333366663333667,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT4G04870;AT3G58830;AT3G55030;AT2G39290","5.958e-01;8.955e-01;8.622e-01;6.844e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PWY-4841","UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol)",7,0.302894904102784,0.361651953677968,0.656523864665352,0.05,0.585351562782084,0.233706555508317,0.649610661073522,NA,0.422538021474304,0.999999464264005,NA,NA,0.333666633336666,0.803825456870371,0.311068893110689,0.368263173682632,0.525347465253475,0.24047595240476,0.635336466353365,0.398938712488267,0.333666633336666,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT5G52560;AT5G14470;AT3G01640;AT5G56640;AT2G19800;AT1G14520;AT4G26260","3.731e-02;3.480e-01;9.273e-01;5.071e-01;3.262e-01;3.386e-01;7.260e-01","minp_p_analytic",0,0,5,"Remains_nonsignificant"
"ASPARAGINESYN-PWY","L-asparagine biosynthesis II",4,0.722866161143673,0.935909934859061,0.75465156451431,0.01,0,0.972831762436261,0.390184813305356,NA,0.914208362479653,0.999999464264005,NA,NA,0.335166483351665,0.803825456870371,0.728527147285271,0.936506349365063,0.347265273472653,0.973102689731027,0.383461653834617,0.907517985167801,0.335166483351665,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT2G03667;AT5G10240;AT5G65010;AT3G47340","5.940e-01;7.882e-01;8.114e-01;5.947e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"NAGLIPASYN-PWY","lipid IV<sub>A</sub> biosynthesis",7,0.80015942749368,0.37841846460394,0.732724337404869,0.1,1.03949921314207,0.366085201753857,0.125277940416803,NA,0.438233386901832,0.999999464264005,NA,NA,0.336266373362664,0.803825456870371,0.800719928007199,0.385761423857614,0.535046495350465,0.378862113788621,0.12968703129687,0.401486621762408,0.336266373362664,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT4G29540;AT1G24793;AT1G25210;AT4G21220;AT4G05210;AT3G20480;AT2G04560","3.463e-01;8.094e-01;5.225e-01;9.806e-01;6.490e-01;9.432e-02;6.305e-02","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
"PROUT-PWY","L-proline degradation",5,0.633378115705243,0.694656618667635,0.767657383196699,0.01,0,0.688529037279328,0.327110984807183,NA,0.638982902378315,0.999999464264005,NA,NA,0.341465853414659,0.803825456870371,0.62963703629637,0.691330866913309,0.401259874012599,0.682131786821318,0.323167683231677,0.551734275621937,0.341465853414659,0.803825456870371,0.534842624571654,0.808865114907176,0.803825456870371,"AT3G30775;AT5G38710;AT5G62530;AT2G39800;AT3G55610","5.849e-01;4.313e-01;5.393e-01;9.078e-01;2.081e-01","stouffer_p_analytic",0,0,5,"Remains_nonsignificant"
