pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tfisher_p_min,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-6030,serotonin and melatonin biosynthesis,10,0.0119940029985007,0.0119940029985007,0.000273381393678496,,0.0513547962297764,0.00134758722941184,0.12866973554961,0.00198385663638581,5.8765831439711e-05,0.00134758722941186,1,,,,,,1
PWY-6440,spermine and spermidine degradation II,2,0.0119940029985007,0.0119940029985007,0.000279115583320388,,0.00494938356800998,0.0147455937977665,0.00487444542396,0.0992744309269267,5.73754934021231e-05,0.00489041714520222,0.01,,,,,,1
PWY-4841,UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol),3,0.015992003998001,0.015992003998001,0.00152103230773609,,0.00681473091148252,0.0200496254859389,0.00680321351874053,0.0477492297183237,0.000342121747725299,0.0068513372460306,0.01,,,,,,1
PWY-5698,allantoin degradation to ureidoglycolate II (ammonia producing),3,0.015992003998001,0.015992003998001,0.00347438419252472,,0.0118608746314451,0.010107195548114,0.0121690020201303,0.00988704200649591,0.000932291416860132,0.010107195548114,1,,,,,,1
UDPNACETYLGALSYN-PWY,UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II,10,0.015992003998001,0.015992003998001,0.00708516091459993,,0.00967857801087209,0.0280825037875921,0.0100789923048038,0.0603052359210799,0.00221622154026868,0.00853656432497663,0.05,,,,,,1
PWY-6733,sporopollenin precursors biosynthesis,62,0.0169915042478761,0.0169915042478761,0.00260986187420831,,0.0274054890965734,0.00214859198515743,0.0282211761727607,0.0083962189283523,0.000793939423313184,0.00204320486036269,0.5,,,,,,1
POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,9,0.0189905047476262,0.0189905047476262,0.000148068775669863,,0.015083088748328,0.00130358503044628,0.022296597007722,0.0056463796067978,3.05690121656932e-05,0.00108815900600379,0.5,,,,,,1
PWY-8001,felinine and 3-methyl-3-sulfanylbutan-1-ol biosynthesis,3,0.0194902548725637,0.0194902548725637,0.00259020590802139,,0.0174959406661653,0.00863364388037464,0.0194176447518775,0.00990556860203735,0.000623031439278776,0.00863364388037469,1,,,,,,1
ALACAT2-PWY,L-alanine degradation II (to D-lactate),7,0.0209895052473763,0.0209895052473763,0.00299589234725983,,0.0182644296619363,0.00738808897816417,0.0261016091820741,0.0276001306552717,0.000711987878501463,0.0056803673056145,0.5,,,,,,1
GLYCLEAV-PWY,glycine cleavage,8,0.0224887556221889,0.0224887556221889,0.00633346006706093,,0.0784350392947887,0.00918058385413034,0.175434788273603,0.00596084207699833,0.00201970482964176,0.00918058385413034,1,,,,,,1
VALSYN-PWY,L-valine biosynthesis,6,0.0229885057471264,0.0229885057471264,0.00934689528838262,,0.0598006393658347,0.0134221471569986,0.104306548486279,0.00670493463628576,0.00350327923294136,0.0134221471569986,1,,,,,,1
PWY-6717,"(1,4)-&beta;-D-xylan degradation",22,0.0249875062468766,0.0249875062468766,0.00426336876009004,,0.0253429900622975,0.00547592405451265,0.0411562208860938,0.0186236299221363,0.00114554848387805,0.00408400553956334,0.5,,,,,,1
PWY-6164,3-dehydroquinate biosynthesis I,5,0.0269865067466267,0.0269865067466267,0.009542400477691,,0.0982220104550927,0.0163084557858188,0.226430810942849,0.00415965226167834,0.00479202893607456,0.0163084557858189,1,,,,,,1
PWY-6124,inosine-5'-phosphate biosynthesis II,6,0.0274862568715642,0.0274862568715642,0.0100719544306795,,0.0180594122048976,0.0143139741386829,0.0188486420918335,0.0206995532019026,0.003704909616426,0.0138473576330351,0.5,,,,,,1
PWY-181,photorespiration,20,0.0279860069965018,0.0279860069965018,0.00126319617045345,,0.00159196341100427,0.0799207686247781,0.00159271380089686,0.226878728089639,0.000372258276804982,0.00220047966383163,0.01,,,,,,1
PWY-8011,L-serine biosynthesis II,9,0.0284857571214393,0.0284857571214393,7.9966429952949e-05,,0.000719506260719009,0.0979107225854495,0.000717035390227511,0.568758128215402,1.67412859403138e-05,0.000829197612487453,0.01,,,,,,1
PWY-6115,"avenacin biosynthesis, initial reactions",12,0.0299850074962519,0.0299850074962519,0.00405944367688521,,0.0180299769184204,0.0857850046226445,0.0328755712243022,0.539071221769393,0.000881109470656005,0.00482038340025937,0.05,,,,,,1
SERSYN-PWY,L-serine biosynthesis I,6,0.031984007996002,0.031984007996002,0.00806696361913561,,0.0730018292974638,0.0122229394382226,0.195618358141936,0.00558575645526457,0.00293256534135222,0.0122229394382226,1,,,,,,1
PWY-4261,glycerol degradation I,4,0.0354822588705647,0.0354822588705647,0.0288442361976822,,0.108571986122258,0.0269576721473737,0.270346808694153,0.00861506138294065,0.116432897773377,0.0269576721473737,1,,,,,,1
PWY-5987,sorgoleone biosynthesis,22,0.0374812593703148,0.0374812593703148,0.00261604911369756,,0.131882986849662,0.00389044788979771,0.456484421248839,0.00154439087238967,0.00100086352168904,0.00389044788979775,1,,,,,,1
PWY-6606,guanosine nucleotides degradation II,13,0.04047976011994,0.04047976011994,0.0151266835075164,,0.0790316991129578,0.0202701053576181,0.138905411380916,0.00570028619819822,0.0115574209763423,0.0202701053576181,1,,,,,,1
PWY-5138,"unsaturated, even numbered fatty acid &beta;-oxidation",12,0.0419790104947526,0.0419790104947526,0.0161259808106041,,0.0301341927638806,0.0248882451605793,0.0533659877416709,0.0671854046457207,0.00491639650727427,0.0125383038812461,0.05,,,,,,1
PWY-5800,xylan biosynthesis,27,0.0424787606196902,0.0424787606196902,0.00212584792226289,,0.130995387270429,0.00404223499104778,0.350350896414169,0.00075591253114347,0.00129382650091336,0.00404223499104772,1,,,,,,1
PWY-5194,siroheme biosynthesis,2,0.0444777611194403,0.0444777611194403,0.0686383517157838,,0.06076081080622,0.053520473541653,0.065340298716,0.0445271077066389,0.545593920773231,0.053520473541653,1,,,,,,1
PWY0-166,superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>),28,0.0444777611194403,0.0444777611194403,0.0302063014176166,,0.042727494932779,0.0241248852715368,0.0583606418349798,0.0655388074756982,0.0146070745782249,0.0195854029248056,0.5,,,,,,1
PWY-1581,plastoquinol-9 biosynthesis I,8,0.0449775112443778,0.0449775112443778,0.0288483412894513,,0.0610766362296242,0.0295508358059349,0.0735473853427226,0.0138455776734205,0.0266769694248,0.0295508358059349,1,,,,,,1
PWY-82,UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose),3,0.0449775112443778,0.0449775112443778,0.0410100579855109,,0.0387296198464257,0.0270491037310781,0.0436849714890512,0.0285935275252454,0.397636824158835,0.0270491037310782,1,,,,,,1
PWY-4041,&gamma;-glutamyl cycle,3,0.0459770114942529,0.0459770114942529,0.0526220950812767,,0.0487834117979755,0.0279897110996397,0.061542487507375,0.0733662778796457,0.109808030473601,0.0213413194251521,0.5,,,,,,1
PWY-4541,"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)",2,0.0469765117441279,0.0469765117441279,0.0670343009227894,,0.0586106334538153,0.0524720883414508,0.062675895975,0.0442963220399579,0.545113170071589,0.0524720883414508,1,,,,,,1
PWY-3821,D-galactose detoxification,7,0.0474762618690655,0.0474762618690655,0.0333130076448042,,0.0564833090398396,0.0255179877716778,0.0527409329588733,0.05359259474948,0.0179499059922006,0.0255179877716778,1,,,,,,1
PWY-7187,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II,17,0.0474762618690655,0.0474762618690655,0.0210595820210066,,0.0320874242336867,0.0193404995907304,0.0358508492955894,0.0234676614641171,0.0118900729015528,0.0193404995907304,1,,,,,,1
PYRUVDEHYD-PWY,pyruvate decarboxylation to acetyl CoA,18,0.0474762618690655,0.0474762618690655,0.0242645957930702,,0.0276300867240724,0.0280610020598975,0.0297840288944313,0.0176660648664341,0.0226929262777507,0.0280610020598975,1,,,,,,1
PWY-6803,phosphatidylcholine acyl editing,99,0.047976011994003,0.047976011994003,0.00890641728563868,,0.177449098351104,0.0224939052761108,0.315068938167012,0.00212246407191428,0.0258373362029772,0.0224939052761108,1,,,,,,1
HISTSYN-PWY,L-histidine biosynthesis,11,0.0494752623688156,0.0494752623688156,0.0356214894258723,,0.111834778445764,0.0327326002181613,0.198306429377696,0.0157784707570972,0.0301517439354941,0.0327326002181614,1,,,,,,1
PWY-1422,vitamin E biosynthesis (tocopherols),13,0.0499750124937531,0.0499750124937531,0.0289632701016708,,0.151026401775292,0.0316825350629538,0.395659352806187,0.0103231072689787,0.0271996869930312,0.0316825350629537,1,,,,,,1
PWY-3841,folate transformations II,13,0.0504747626186907,0.0504747626186907,0.0365945563973782,,0.0303739939549613,0.0633903153311321,0.0311903119829776,0.127601784785843,0.020687760555412,0.0278399876651291,0.05,,,,,,1
PWY-7206,pyrimidine deoxyribonucleotides dephosphorylation,16,0.0504747626186907,0.0504747626186907,0.0268156680023738,,0.0311269071184269,0.0257820864040606,0.0337780132674521,0.0616933865979554,0.014318739067948,0.021940139583651,0.5,,,,,,1
GLUT-REDOX-PWY,glutathione-glutaredoxin redox reactions,5,0.0509745127436282,0.0509745127436282,0.0205766449905577,,0.0742657893540309,0.0215778746073846,0.105535165497348,0.00991736562028895,0.0136460586524494,0.0215778746073846,1,,,,,,1
PWY-6949,DIBOA-glucoside biosynthesis,39,0.0509745127436282,0.0509745127436282,0.00173933140278254,,0.164408054967588,0.00398293641163214,0.541004012832399,0.000510312335714666,0.00151772938665506,0.00398293641163217,1,,,,,,1
PWY-7226,guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I,6,0.0524737631184408,0.0524737631184408,0.0655702594725356,,0.0407853040519007,0.0816139242158111,0.0377251579180033,0.154787631247362,0.143718272061065,0.0378058831410081,0.01,,,,,,1
PWY-5083,NAD/NADH phosphorylation and dephosphorylation,52,0.0529735132433783,0.0529735132433783,0.0191227241859963,,0.0691425968453132,0.013078303737409,0.0944490933500626,0.0456989950256946,0.00721932717536022,0.0102715016020074,0.5,,,,,,1
PWY-5859,eugenol and isoeugenol biosynthesis,7,0.0539730134932534,0.0539730134932534,0.00744123752979115,,0.195424736022715,0.0183098360162516,0.131669816490376,0.21750482832487,0.00166171905929791,0.00875027822047136,0.5,,,,,,1
LIPASYN-PWY,phospholipases,106,0.0549725137431284,0.0549725137431284,0.0117720650285656,,0.156630857613714,0.0288120757316791,0.333153412455603,0.00281615136586897,0.0366482657296295,0.0288120757316791,1,,,,,,1
PWY-5976,dhurrin degradation,9,0.0549725137431284,0.0549725137431284,0.00115263152415235,,0.0462790054906697,0.00321290135634096,0.0883579023152878,0.00159640786564449,0.000296932825914809,0.003212901356341,1,,,,,,1
PWY-6554,"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)",8,0.056471764117941,0.056471764117941,0.0345255722659903,,0.0787219502262049,0.0267102707657551,0.135268482806727,0.028146747630254,0.0191778460685852,0.0267102707657551,1,,,,,,1
PWY-1121,suberin monomers biosynthesis,67,0.0579710144927536,0.0579710144927536,0.0186533410113302,,0.0282171823124888,0.0146528186873885,0.030462069038849,0.0184755596163895,0.0129120036087468,0.0146528186873884,1,,,,,,1
PWY-6605,adenine and adenosine salvage II,8,0.0584707646176912,0.0584707646176912,0.0309032554837509,,0.120962431269845,0.0273736748086936,0.226437070649044,0.015372143505123,0.0206607289638222,0.0273736748086936,1,,,,,,1
PWY-84,resveratrol biosynthesis,2,0.0584707646176912,0.0584707646176912,0.0733897418392917,,0.0628620429582603,0.0580552878183778,0.067048780764,0.0496657404625875,0.548297149451641,0.0580552878183778,1,,,,,,1
PWY-5936,xyloglucan biosynthesis,52,0.0604697651174413,0.0604697651174413,0.00328140056976517,,0.00992438766266336,0.0632678161165433,0.0171661952329791,0.177459073222811,0.000743978231285469,0.00209980498989193,0.05,,,,,,1
ASPARAGINE-DEG1-PWY,L-asparagine degradation I,9,0.0614692653673163,0.0614692653673163,0.0180466947695988,,0.0253746034397375,0.0209641282405551,0.0274511752897827,0.0166617718733121,0.0106907243508536,0.020964128240555,1,,,,,,1
PWY-7227,adenosine deoxyribonucleotides <i>de novo</i> biosynthesis,6,0.0614692653673163,0.0614692653673163,0.0655738306085984,,0.0407853040519007,0.0816139242158111,0.0377251579180033,0.154787631247362,0.143799560577253,0.0378058831410081,0.01,,,,,,1
PWY-6535,4-aminobutanoate degradation I,4,0.0629685157421289,0.0629685157421289,0.0784802392643457,,0.124051073340401,0.0556864082086489,0.234795114209852,0.029199486989255,0.56173118486565,0.0556864082086489,1,,,,,,1
PWY-6473,4-aminobutanoate degradation IV,4,0.063968015992004,0.063968015992004,0.0784804403243806,,0.124051073340401,0.0556864082086489,0.234795114209852,0.029199486989255,0.561747434754402,0.0556864082086489,1,,,,,,1
PWY-5486,pyruvate fermentation to ethanol II,15,0.0644677661169415,0.0644677661169415,0.0326484339617285,,0.191212582328444,0.0538656466273684,0.590470889533898,0.0083064270824516,0.0951618596589258,0.0538656466273684,1,,,,,,1
PWY-6754,<i>S</i>-methyl-5'-thioadenosine degradation I,6,0.0664667666166917,0.0664667666166917,0.0196186468494395,,0.0845276362598182,0.0237461263676687,0.148925547471046,0.0651698030111966,0.00556721517691383,0.0167134066838062,0.5,,,,,,1
PWY-7197,pyrimidine deoxyribonucleotide phosphorylation,8,0.0699650174912544,0.0699650174912544,0.0741521341812418,,0.0520388009905095,0.0767564127027645,0.0499812527682504,0.0953948505996772,0.198219449020828,0.0501295927386272,0.01,,,,,,1
PWY-3781,aerobic respiration I (cytochrome c),297,0.0704647676161919,0.0704647676161919,0.00897277672731056,,0.169813424128787,0.00547241695201676,0.432577963306315,0.00639699238424262,0.0047148646758155,0.00465416529762674,0.5,,,,,,1
PWY-2161B,glutamate removal from folates,3,0.0734632683658171,0.0734632683658171,0.0155428050851152,,0.0645313023752469,0.0161185718523983,0.127118648778802,0.00696861674295522,0.0107204550985429,0.0161185718523983,1,,,,,,1
PWY-6959,L-ascorbate degradation V,9,0.0749625187406297,0.0749625187406297,0.0674124807150242,,0.13664053451518,0.0411766880965144,0.225128639362568,0.0388923735873629,0.07669418164196,0.0411766880965143,1,,,,,,1
PWY4LZ-81,Organic Nitrogen Assimilation,20,0.0754622688655672,0.0754622688655672,0.0551558788301494,,0.0558249532411491,0.121808724029048,0.0783818884525596,0.225068657815475,0.0207893166262667,0.0261979827784653,0.05,,,,,,1
PWY-5980,xylogalacturonan biosynthesis,23,0.0759620189905048,0.0759620189905048,0.0412472190921788,,0.0738847128010444,0.0317133799254627,0.0958314588536792,0.0309692370667558,0.0297492090130707,0.0317133799254628,1,,,,,,1
NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch),14,0.0764617691154423,0.0764617691154423,0.0519609752752678,,0.0447267052372097,0.0485452463368308,0.0507565555036428,0.0487737957997967,0.0763636541041117,0.0485452463368308,1,,,,,,1
CITRULLINE-DEG-PWY,L-citrulline degradation,4,0.0769615192403798,0.0769615192403798,0.103483838744107,,0.0513380007556215,0.182092848905966,0.0463788328454012,0.349444364705675,0.560337511419015,0.0486804354691185,0.05,,,,,,1
PWY1F-467,"phenylpropanoid biosynthesis, initial reactions",11,0.0769615192403798,0.0769615192403798,0.00949442244818466,,0.139809874551248,0.0140194152289402,0.480665302179972,0.0036678812868557,0.0056914726446734,0.0140194152289402,1,,,,,,1
PWY-735,jasmonic acid biosynthesis,32,0.0789605197401299,0.0789605197401299,0.0224494487764739,,0.387258289875834,0.0163463397397191,0.446853736693078,0.0134045808675866,0.0117617307260565,0.0163463397397191,1,,,,,,1
PWY-1061,homogalacturonan biosynthesis,25,0.0804597701149425,0.0804597701149425,0.0573582265145669,,0.0354519634942495,0.33369695332164,0.033808909049973,0.259538641416641,0.0416007608234689,0.0381196660159329,0.01,,,,,,1
DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis,3,0.0809595202398801,0.0809595202398801,0.110218083608588,,0.0884908699663896,0.0952240450805839,0.0952723138500257,0.0756651783214593,0.57980553566646,0.0952240450805839,1,,,,,,1
PWY-7221,guanosine ribonucleotides <i>de novo</i> biosynthesis,5,0.0814592703648176,0.0814592703648176,0.102236850444628,,0.070487765124038,0.0929867731402952,0.07429335838539,0.093890198580021,0.573924031260954,0.0777570944799968,0.05,,,,,,1
PWY-321,cutin biosynthesis,56,0.0819590204897551,0.0819590204897551,0.0470297228672107,,0.0255044164456595,0.162849161759809,0.0255252669050551,0.300195407919304,0.0509779369724088,0.0399015241832592,0.01,,,,,,1
PWY-6120,L-tyrosine biosynthesis III,5,0.0819590204897551,0.0819590204897551,0.0735275173896851,,0.107278292880665,0.0381381111709291,0.201824019976839,0.0418302252686092,0.224655066858281,0.036606989505808,0.5,,,,,,1
PWY-7205,CMP phosphorylation,10,0.0819590204897551,0.0819590204897551,0.0883585881762419,,0.0637252150882523,0.0973357891370241,0.0620812468306465,0.0922534236767305,0.244340855140841,0.0623159369600991,0.01,,,,,,1
PWY-7219,adenosine ribonucleotides <i>de novo</i> biosynthesis,14,0.0819590204897551,0.0819590204897551,0.0617220265870867,,0.112190142346009,0.064034421720684,0.153204245933689,0.0225560867347266,0.158729873967394,0.064034421720684,1,,,,,,1
PWY-5084,2-oxoglutarate decarboxylation to succinyl-CoA,8,0.0829585207396302,0.0829585207396302,0.058003979678515,,0.122190817157899,0.0426876624552274,0.275671545297824,0.0232938705593739,0.110813539362148,0.0426876624552275,1,,,,,,1
PWY-4302,aerobic respiration III (alternative oxidase pathway),62,0.0849575212393803,0.0849575212393803,0.0358338382370068,,0.071753349894663,0.0417429158946455,0.111562496378698,0.286761503929289,0.0110645238073612,0.0133789454649891,0.05,,,,,,1
PWY-1822,indole-3-acetate activation I,7,0.088455772113943,0.088455772113943,0.0254510869706309,,0.0638554018945532,0.0256188072985483,0.128122192988947,0.120318293430489,0.00791310359832043,0.0190019266350511,0.5,,,,,,1
PWY-6441,spermine and spermidine degradation III,8,0.0904547726136932,0.0904547726136932,0.0804804671562274,,0.0473528311311702,0.119172067979021,0.0484473072107564,0.146161483793341,0.178437195353702,0.0486106831439495,0.01,,,,,,1
PANTO-PWY,phosphopantothenate biosynthesis I,6,0.0909545227386307,0.0909545227386307,0.0557714044305537,,0.123652076512126,0.0449023708259099,0.265520731037581,0.0186675554870452,0.281336039736398,0.0449023708259099,1,,,,,,1
PWY0-501,lipoate biosynthesis and incorporation I,5,0.0914542728635682,0.0914542728635682,0.122953435357004,,0.103763613708649,0.0845682701389136,0.125279367569755,0.0886742793776781,0.576077320236059,0.0845682701389135,1,,,,,,1
PWY-5690,TCA cycle II (plants and fungi),29,0.0929535232383808,0.0929535232383808,0.0753544466290931,,0.086073243277045,0.0686448746243824,0.105356373011918,0.0444809848159345,0.119697600272907,0.0686448746243824,1,,,,,,1
LEU-DEG2-PWY,L-leucine degradation I,12,0.0944527736131934,0.0944527736131934,0.100965262312296,,0.136078761008888,0.0771656591628755,0.274233446577781,0.0424633223540951,0.309375415641299,0.0771656591628755,1,,,,,,1
PWY-6367,D-<i>myo</i>-inositol-5-phosphate metabolism,8,0.0944527736131934,0.0944527736131934,0.095308362064634,,0.12667473380654,0.0876105552050837,0.166493006403332,0.0358471841782296,0.592526322504138,0.0876105552050836,1,,,,,,1
NAGLIPASYN-PWY,lipid IV<sub>A</sub> biosynthesis,5,0.095952023988006,0.095952023988006,0.107938767242751,,0.0611156330952646,0.136672483495509,0.0603766990149092,0.156805233709882,0.570324311537291,0.0640939797971372,0.05,,,,,,1
PWY3O-4107,NAD salvage pathway V (PNC V cycle),11,0.095952023988006,0.095952023988006,0.0855863681232123,,0.0925659985481825,0.0665054357506706,0.122504289820038,0.0478725304667362,0.246815984952521,0.0665054357506706,1,,,,,,1
PWY-2161B-PMN,folate polyglutamylation II,5,0.0964517741129435,0.0964517741129435,0.0609353047637603,,0.103261580461807,0.0438321591923666,0.202754594509174,0.022666499989671,0.425610588823711,0.0438321591923666,1,,,,,,1
PWY-2582,brassinosteroid biosynthesis II,6,0.0964517741129435,0.0964517741129435,0.0975666922375803,,0.141372896289603,0.0463614864887809,0.239913155961194,0.0610651587088293,0.313067518783692,0.0463614864887809,1,,,,,,1
PWY-7436,vitamin E biosynthesis (tocotrienols),9,0.0969515242378811,0.0969515242378811,0.101305195852568,,0.138639783284402,0.0595702310159857,0.294365654122095,0.0549732855839868,0.213532994075183,0.0555117941927958,0.5,,,,,,1
PWY-7897,flavonoid di-C-glucosylation,37,0.0979510244877561,0.0979510244877561,0.0144200999513721,,0.0548418668872497,0.0168263097331602,0.0969014137045786,0.0973887811944961,0.00401379662470847,0.00757376273762034,0.5,,,,,,1
PWY-699,brassinosteroid biosynthesis I,7,0.0984507746126937,0.0984507746126937,0.121984205215006,,0.159406685535538,0.0617157961601327,0.273882197108133,0.0687504231530846,0.479558531282802,0.0617157961601327,1,,,,,,1
PWY1F-FLAVSYN,flavonoid biosynthesis,52,0.0989505247376312,0.0989505247376312,0.018799234562185,,0.0553870537155818,0.0224544488883986,0.133457319902045,0.152001335057658,0.00525697171823247,0.00818692456602077,0.5,,,,,,1
PWY-6351,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis",31,0.101949025487256,0.101949025487256,0.0830238421805663,,0.0868466959224887,0.0734172735065168,0.149644241637107,0.0557261557482053,0.094217247819865,0.0603479736513316,0.05,,,,,,1
PWY-7224,purine deoxyribonucleosides salvage,9,0.102948525737131,0.102948525737131,0.109876164007842,,0.0633923784167059,0.192749920150115,0.05605063753869,0.306827414500937,0.222265249329433,0.0562398691708818,0.01,,,,,,1
PWY0-1507,biotin biosynthesis from 8-amino-7-oxononanoate I,7,0.103448275862069,0.103448275862069,0.122741670037362,,0.0665476392267073,0.170772063470709,0.0583305536845305,0.41609867390668,0.41992745316331,0.0583505602014703,0.01,,,,,,1
PWY-5886,4-hydroxyphenylpyruvate biosynthesis,2,0.104947526236882,0.104947526236882,0.154149468353788,,0.123939140443827,0.122335410975117,0.135339923359,0.102839394763711,0.672080474445677,0.122335410975117,1,,,,,,1
PWY-6333,acetaldehyde biosynthesis I,11,0.104947526236882,0.104947526236882,0.0675276593735617,,0.186875973867224,0.0758481896105455,0.480392388894176,0.0187203918270217,0.340221109022552,0.0758481896105455,1,,,,,,1
PWY-6019,pseudouridine degradation,2,0.106446776611694,0.106446776611694,0.15126790430611,,0.122318744306231,0.11971121383173,0.134007835431,0.1000158361777,0.671699881584669,0.11971121383173,1,,,,,,1
