pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tfisher_p_min,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-7039,"phosphatidate metabolism, as a signaling molecule",39,0.00292315264568504,0.00292315264568504,0.000344697259025639,,0.0454440576533249,0.000580401321287706,0.125355120304956,0.00130616337019544,8.34200875534652e-05,0.000580401321287671,1,,,,,,15
PWY-84,resveratrol biosynthesis,2,0.00339557582151647,0.00339557582151647,3.69316733794811e-06,,0.0105305816791015,0.0014666383727233,0.01391088239196,0.000761373392650104,7.39814900896363e-07,0.00146663837272332,1,,,,,,15
PWY-5989,stearate biosynthesis II (bacteria and plants),38,0.00387212113307469,0.00387212113307469,7.58817109050569e-05,,0.0986852789479691,0.000259104827233702,0.30228218199165,5.61695385550028e-05,2.26155878459977e-05,0.00025910482723368,1,,,,,,15
GLUTORN-PWY,L-ornithine biosynthesis I,9,0.00421533504317855,0.00421533504317855,0.000146310814331307,,0.0009621797174048,0.0659848547037261,0.000959620476337736,0.407257017353414,3.11754099683315e-05,0.00109795274210989,0.01,,,,,,15
ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),15,0.00549725137431284,0.00549725137431284,0.000884940852342087,,0.00161337866903995,0.0749451429533451,0.00159885581074207,0.299785246603604,0.000227819184182687,0.00200702666463393,0.01,,,,,,15
PWY-6814,chitin degradation III (carnivorous plants),43,0.00549725137431284,0.00549725137431284,3.8120914203077e-09,,0.000423779935873321,6.37889841020917e-06,0.000694945033323925,7.40272822648807e-05,7.62519491992464e-10,6.11182604082217e-07,0.05,,,,,,15
PWYDQC-4,indole-3-acetate biosynthesis I,15,0.00549725137431284,0.00549725137431284,3.0787646048025e-05,,0.0209554355985814,0.000316242096440483,0.0280174246714438,0.000135308193722328,6.58905278716482e-06,0.000316242096440433,1,,,,,,15
FASYN-ELONG-PWY,fatty acid elongation -- saturated,12,0.00699650174912544,0.00699650174912544,0.000317444053883842,,0.0595814646977864,0.00132673957713352,0.107443471942558,0.000507614698392456,7.69139410445874e-05,0.00132673957713347,1,,,,,,15
PWY-5971,palmitate biosynthesis II (bacteria and plants),43,0.00699650174912544,0.00699650174912544,9.45493973408817e-05,,0.108010560296843,0.000348309797875836,0.334556222445783,3.81613183044532e-05,4.20235886343656e-05,0.000348309797875812,1,,,,,,15
PWY-735,jasmonic acid biosynthesis,32,0.00699650174912544,0.00699650174912544,4.52363428921077e-06,,0.0431098058103308,4.93019545620661e-05,0.0811126198820029,0.000185111448426248,9.26281398250239e-07,4.6964945366601e-05,0.5,,,,,,15
GLUCONEO-PWY,gluconeogenesis I,56,0.00749625187406297,0.00749625187406297,0.000806588240094275,,0.0784640744751438,0.00100273772789709,0.214952448470289,0.000736091080608973,0.000261319186022457,0.00100273772789705,1,,,,,,15
PWY-4361,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I,11,0.00849575212393803,0.00849575212393803,0.000172050117408673,,0.0400273280090004,0.00101918225396669,0.107294493975608,0.00041908836814165,3.89708945953693e-05,0.00101918225396669,1,,,,,,15
PWY-8011,L-serine biosynthesis II,9,0.00849575212393803,0.00849575212393803,7.72684372041255e-09,,0.0195402972303958,2.14854998982821e-05,0.0519248837859452,9.48520098892184e-06,1.5457318758294e-09,2.14854998983327e-05,1,,,,,,15
PWY-6363,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation",7,0.00899550224887556,0.00899550224887556,0.000377111675773534,,0.0634067658808868,0.00225576799607626,0.179119505579183,0.000419844670788962,9.60338885492851e-05,0.0022557679960763,1,,,,,,15
PWY-7388,"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",18,0.00949525237381309,0.00949525237381309,0.00271125606400657,,0.088193250659476,0.00465156007669468,0.156755346881293,0.00135206408640691,0.00114593631427051,0.00465156007669465,1,,,,,,15
PWY-5687,pyrimidine ribonucleotides interconversion,33,0.00999500249875063,0.00999500249875063,0.00185045011562485,,0.155882508752104,0.0036098843168616,0.719892536536471,0.000633263742883309,0.00118680565852902,0.0036098843168616,1,,,,,,15
PWY1F-FLAVSYN,flavonoid biosynthesis,52,0.0104947526236882,0.0104947526236882,3.7332698611392e-06,,0.0602299565147585,2.72738058789706e-05,0.147113869766468,3.64396492423298e-06,9.72578910407584e-07,2.7273805878969e-05,1,,,,,,15
SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),33,0.0104947526236882,0.0104947526236882,0.000654138814389027,,0.123529131061728,0.00133272468585849,0.283775167890466,0.000332718162739737,0.000257896647289702,0.00133272468585854,1,,,,,,15
PWY-2681,<i>trans</i>-zeatin biosynthesis,21,0.0109945027486257,0.0109945027486257,0.00271721267984154,,0.0868485362534922,0.00414075966839662,0.261700169381685,0.00151449274284939,0.00108205917044424,0.00414075966839667,1,,,,,,15
PYRUVDEHYD-PWY,pyruvate decarboxylation to acetyl CoA,18,0.0109945027486257,0.0109945027486257,0.00312573642933539,,0.114273670105144,0.0042617541230363,0.208149339419549,0.00232516301608471,0.00108412423983284,0.00426175412303631,1,,,,,,15
PWY-3561,choline biosynthesis III,22,0.0114942528735632,0.0114942528735632,0.00130826889622393,,0.0303326733332161,0.00353508911677997,0.0727707023444326,0.0406233781161737,0.000288341903073919,0.00177134250369926,0.5,,,,,,15
PWY-4841,UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol),3,0.0114942528735632,0.0114942528735632,0.00205900245888951,,0.0447204242008367,0.00794015683748409,0.0670070208176919,0.00313468952568372,0.000513743896739971,0.00794015683748406,1,,,,,,15
LIPASYN-PWY,phospholipases,106,0.0119940029985007,0.0119940029985007,0.000411296034812048,,0.0375444378066955,0.00132908985526348,0.0733878529561156,0.00182952527628707,9.24400838335782e-05,0.000342951881387776,0.05,,,,,,15
PWY-6949,DIBOA-glucoside biosynthesis,39,0.0119940029985007,0.0119940029985007,2.62706694442727e-06,,0.0901739571540112,2.70585986440347e-05,0.165588418838319,6.30773889629798e-05,5.40412998573103e-07,2.70585986440475e-05,1,,,,,,15
PWY4LZ-81,Organic Nitrogen Assimilation,20,0.0119940029985007,0.0119940029985007,0.002124283816895,,0.135856225089923,0.00515533487916611,0.398917452810771,0.000671866238235647,0.00150734649162187,0.00515533487916609,1,,,,,,15
PWY-5123,"<i>trans, trans</i>-farnesyl diphosphate biosynthesis",7,0.0129935032483758,0.0129935032483758,0.00366718810470873,,0.00636214221842838,0.0684915546180112,0.00630355405071483,0.302325287137768,0.000969946550938849,0.00658409753889244,0.01,,,,,,15
PWY-2261,ascorbate glutathione cycle,20,0.0139930034982509,0.0139930034982509,0.00116312902452598,,0.119691702294237,0.0059799113126558,0.22324386808996,0.000276660398439454,0.00197896772660244,0.00597991131265585,1,,,,,,15
PWY-7184,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I,42,0.0144927536231884,0.0144927536231884,0.00212249562562444,,0.179688996158589,0.00268294601710988,0.673730751682262,0.00119885433940949,0.000872759666690204,0.00268294601710983,1,,,,,,15
ARG-PRO-PWY,L-arginine degradation VI (arginase 2 pathway),4,0.0149925037481259,0.0149925037481259,0.00195654679879753,,0.0239170434791729,0.00797562570140647,0.0336410782552785,0.0297412556050016,0.000430058772978525,0.00629012475325241,0.5,,,,,,15
PWY-5398,crocetin esters biosynthesis,8,0.0154922538730635,0.0154922538730635,5.0588513266725e-05,,0.025344298251391,0.000774530328881194,0.0323308278965027,0.000171734146871572,1.09107875082559e-05,0.000774530328881196,1,,,,,,15
PWY-6466,pyridoxal 5'-phosphate biosynthesis II,2,0.0164917541229385,0.0164917541229385,0.0221751265407924,,0.0163687380033609,0.0185765371409116,0.01657732267711,0.0217515918417547,0.206860697486064,0.0165786424430451,0.01,,,,,,15
PWY-7897,flavonoid di-C-glucosylation,37,0.0169915042478761,0.0169915042478761,9.90408853352442e-05,,0.0470941497273945,0.000284401560742572,0.107051678211993,0.000132959517365147,2.53698322034701e-05,0.000284401560742609,1,,,,,,15
ALACAT2-PWY,L-alanine degradation II (to D-lactate),7,0.0179910044977511,0.0179910044977511,0.00118140938035444,,0.0251765556441944,0.00366478852828431,0.037378097690947,0.00347768839879514,0.000277349686588324,0.00366478852828434,1,,,,,,15
ARGASEDEG-PWY,L-arginine degradation I (arginase pathway),5,0.0179910044977511,0.0179910044977511,0.00555450112782846,,0.0331116190498059,0.0103376007912547,0.0418730067301609,0.00595426932129391,0.00171932947614584,0.0103376007912547,1,,,,,,15
PWY-5080,very long chain fatty acid biosynthesis I,65,0.0184907546226887,0.0184907546226887,0.000377968419130015,,0.104202426991483,0.00123378159842108,0.211872215484315,0.000101980997145609,0.000384748486434106,0.00123378159842114,1,,,,,,15
COA-PWY,coenzyme A biosynthesis I (prokaryotic),11,0.0189905047476262,0.0189905047476262,0.00127411009882605,,0.0112091327517133,0.00288135704465195,0.0119520690902915,0.00605709368174496,0.000308703101091656,0.00288135704465198,1,,,,,,15
PWY-66,GDP-L-fucose biosynthesis I (from GDP-D-mannose),5,0.0189905047476262,0.0189905047476262,0.00101481794280778,,0.0220139283079789,0.00606409599006948,0.0367709117357298,0.0250872356092205,0.00021505908092978,0.00409728572604129,0.5,,,,,,15
PWY-1061,homogalacturonan biosynthesis,25,0.0194902548725637,0.0194902548725637,0.00605223040279951,,0.0768718543791206,0.00663796940265294,0.14392256854013,0.03785195636116,0.00158754404859673,0.00462477051480237,0.5,,,,,,15
PWY-5691,urate conversion to allantoin I,2,0.0199900049975013,0.0199900049975013,0.0122549284749875,,0.0118115035906513,0.0263557405868672,0.01163018660959,0.0771894791458939,0.00535647182102517,0.0116373261469487,0.01,,,,,,15
PWY-622,starch biosynthesis,22,0.0204897551224388,0.0204897551224388,0.00880608286021045,,0.110272500644156,0.0116603789072215,0.256321401095424,0.00329064830422651,0.00601180096461729,0.0116603789072215,1,,,,,,15
PWY-922,mevalonate pathway I,15,0.0204897551224388,0.0204897551224388,0.00463697263319263,,0.0119817317456695,0.007261854582325,0.0134589755980311,0.0320155283586894,0.00133026508595879,0.0054014968913132,0.05,,,,,,15
PWY-6922,L-<i>N<sup>&delta;</sup></i>-acetylornithine biosynthesis,7,0.0214892553723138,0.0214892553723138,0.00369575786606075,,0.0427681018357381,0.00696088526231789,0.0581270899803771,0.00368757019592781,0.0011138509924562,0.00696088526231786,1,,,,,,15
TRPSYN-PWY,L-tryptophan biosynthesis,17,0.0214892553723138,0.0214892553723138,0.001981147442429,,0.0676253440915989,0.00314887875287846,0.177829385451076,0.00226482404383919,0.000573040189111307,0.0031488787528785,1,,,,,,15
PANTO-PWY,phosphopantothenate biosynthesis I,6,0.0219890054972514,0.0219890054972514,0.00034640378905143,,0.00227712797987095,0.0178515079501262,0.00215104953926947,0.35181651541709,7.42255204185804e-05,0.00227816279211546,0.01,,,,,,15
PWY-101,photosynthesis light reactions,32,0.0224887556221889,0.0224887556221889,0.00499376257082462,,0.105048041057502,0.00862092820686782,0.27480169882392,0.00153004235518978,0.0045499235763441,0.00862092820686777,1,,,,,,15
PWY-5453,methylglyoxal degradation III,9,0.0224887556221889,0.0224887556221889,0.0011004955775874,,0.0632010205094889,0.00304921851710075,0.149753852484451,0.00281926527554772,0.000260487020080191,0.00298932499648963,0.5,,,,,,15
PWY-401,galactolipid biosynthesis I,8,0.023488255872064,0.023488255872064,0.0104444785534139,,0.0306361037366639,0.012123275050174,0.0587193099117627,0.0157511009146928,0.00352979172113765,0.012123275050174,1,,,,,,15
PWY-4861,UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate),5,0.023488255872064,0.023488255872064,0.00461354586704271,,0.0593093549063638,0.00932719115968578,0.111582812269701,0.00397610780202149,0.00142905110192604,0.00932719115968583,1,,,,,,15
PWY-6441,spermine and spermidine degradation III,8,0.023488255872064,0.023488255872064,0.00515408750428403,,0.00743371545947377,0.0553229120880928,0.00738204801214625,0.142812027650729,0.00148001815329346,0.00775882432347863,0.01,,,,,,15
PWY-7478,oryzalexin D and E biosynthesis,6,0.023488255872064,0.023488255872064,0.000368424655828148,,0.0395089243919784,0.00238073817161522,0.0914269772098316,0.00103360700366783,8.23183350450174e-05,0.00238073817161522,1,,,,,,15
PWY-5084,2-oxoglutarate decarboxylation to succinyl-CoA,8,0.0239880059970015,0.0239880059970015,0.00345827235322038,,0.105547860929875,0.00808461406401653,0.310498771797982,0.00139662724459071,0.00168114226008731,0.0080846140640165,1,,,,,,15
PWY-6613,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",4,0.0254872563718141,0.0254872563718141,0.0121071908430569,,0.0277723846143093,0.0165733057254548,0.0311896200199387,0.0241647307083906,0.00410963428019484,0.0155469681648509,0.5,,,,,,15
PWY-6963,ammonia assimilation cycle I,11,0.0254872563718141,0.0254872563718141,0.0147841253461058,,0.150847574521006,0.0196027703298744,0.422792767973914,0.00549624236337093,0.010181731670491,0.0196027703298745,1,,,,,,15
PWY-5921,glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation,34,0.0259870064967516,0.0259870064967516,0.00609759445852653,,0.149639899751916,0.00645475614201064,0.247366199760517,0.00313338181838543,0.0029718479074754,0.00645475614201063,1,,,,,,15
TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis,53,0.0269865067466267,0.0269865067466267,0.0116745670676936,,0.0354319689046792,0.0088235613045751,0.0415324970811275,0.0110652910708781,0.0057997546274019,0.00882356130457507,1,,,,,,15
ALANINE-DEG3-PWY,L-alanine degradation III,5,0.0279860069965018,0.0279860069965018,0.00835280276060901,,0.0242485446566948,0.0129294795615132,0.0268435384566318,0.0123386712159936,0.002763627133193,0.0129294795615132,1,,,,,,15
PWYIO2-7,triacylglycerol biosynthesis (Chlamydomonas),53,0.0279860069965018,0.0279860069965018,0.011722209473909,,0.0354319689046792,0.0088235613045751,0.0415324970811275,0.0110652910708781,0.00585892275279998,0.00882356130457507,1,,,,,,15
PWY-6665,pterostilbene biosynthesis,27,0.0284857571214393,0.0284857571214393,0.000938047716102563,,0.154080547904958,0.00452073209719157,0.544899953017188,0.000224457473862339,0.0015424826987408,0.00452073209719162,1,,,,,,15
PWY-6275,&beta;-caryophyllene biosynthesis,16,0.0289855072463768,0.0289855072463768,0.00787442947145489,,0.00743661738592642,0.0298604193258364,0.00754121169034136,0.0574086641815009,0.00315256744984926,0.00871953638842249,0.01,,,,,,15
PWY-6663,plant sterol biosynthesis II,28,0.0289855072463768,0.0289855072463768,0.00170322691536101,,0.0429938214771093,0.0022175996848495,0.0801424790560116,0.00233586521659033,0.000494751357304368,0.00221759968484947,1,,,,,,15
PWY-6786,detoxification of reactive carbonyls in chloroplasts,12,0.0289855072463768,0.0289855072463768,0.00363489621112112,,0.0802835134982906,0.00528360475671113,0.194511093090543,0.00390777033687353,0.00109446461320029,0.00528360475671108,1,,,,,,15
CALVIN-PWY,Calvin-Benson-Bassham cycle,38,0.0294852573713143,0.0294852573713143,0.0147372831436316,,0.116566179929863,0.0142778314449566,0.319094004447172,0.00620282730497394,0.0102374490023338,0.0142778314449565,1,,,,,,15
PWY-861,dhurrin biosynthesis,25,0.0294852573713143,0.0294852573713143,0.00167886993871791,,0.0950056599211643,0.00275754497680993,0.276009734237681,0.00087713332468683,0.000683721332780052,0.00275754497680991,1,,,,,,15
GLUTAMINDEG-PWY,L-glutamine degradation I,34,0.0304847576211894,0.0304847576211894,0.00612860401962656,,0.149639899751916,0.00645475614201069,0.247366199760517,0.00313338181838543,0.00300895253349487,0.00645475614201074,1,,,,,,15
ALANINE-SYN2-PWY,L-alanine biosynthesis II,5,0.0309845077461269,0.0309845077461269,0.00844989972160659,,0.0242485446566948,0.0129294795615132,0.0268435384566318,0.0123386712159936,0.00281719167900507,0.0129294795615132,1,,,,,,15
PWY-2902,cytokinin-<i>O</i>-glucosides biosynthesis,31,0.0314842578710645,0.0314842578710645,0.000577938076650852,,0.017112373258249,0.00128220100908816,0.0190757915070347,0.0105045148277656,0.000130452441029383,0.000897615028812471,0.5,,,,,,15
PWY-5097,L-lysine biosynthesis VI,15,0.0314842578710645,0.0314842578710645,0.0106497971017029,,0.0627519219868865,0.0130104899410448,0.144854290584798,0.0433383760491347,0.00287829384368521,0.00842800617259199,0.5,,,,,,15
PWY-3101,flavonol biosynthesis,33,0.031984007996002,0.031984007996002,0.00299820209560608,,0.116400576002764,0.00368541033565644,0.383074871660165,0.00160989497895505,0.0013059497119301,0.00368541033565639,1,,,,,,15
PWY-7995,tricin biosynthesis,24,0.0329835082458771,0.0329835082458771,0.00253049281054712,,0.0873466192705759,0.00355797503143979,0.296212110870516,0.00144940215248392,0.00100869542083448,0.00355797503143984,1,,,,,,15
PWY-5987,sorgoleone biosynthesis,22,0.0334832583708146,0.0334832583708146,0.00413287617530622,,0.0106727069289647,0.00471382385050882,0.0112528379005313,0.00752617424359022,0.00146566224850775,0.00471382385050878,1,,,,,,15
PWY-7560,methylerythritol phosphate pathway II,14,0.0334832583708146,0.0334832583708146,0.0141611311772457,,0.0125490778375135,0.0414144033774332,0.0125673733077594,0.106061948811961,0.00622648185645514,0.0137652086194674,0.01,,,,,,15
PWY0-662,PRPP biosynthesis,5,0.0334832583708146,0.0334832583708146,0.0201237936451245,,0.0195537231774057,0.03954898236121,0.0197594481321178,0.0683777555453394,0.00934689464590621,0.0198841511904925,0.01,,,,,,15
PWY-6964,ammonia assimilation cycle II,6,0.0344827586206897,0.0344827586206897,0.0194208956196136,,0.0839318852427363,0.0187525238321773,0.141618724571272,0.0206989426761929,0.00727669489779281,0.0187525238321773,1,,,,,,15
GLUTAMATE-DEG1-PWY,L-glutamate degradation I,2,0.0364817591204398,0.0364817591204398,0.0455543043831243,,0.0278393478656108,0.0437080715810229,0.027573262311,0.0671419736162562,0.540672442048127,0.0279613046108409,0.05,,,,,,15
NONMEVIPP-PWY,methylerythritol phosphate pathway I,13,0.0369815092453773,0.0369815092453773,0.0128473673227193,,0.0116928158908919,0.0466381945894869,0.0116749652176026,0.139494839403472,0.00526593302008305,0.0127038708228675,0.01,,,,,,15
GLYSYN-ALA-PWY,glycine biosynthesis III,5,0.0374812593703148,0.0374812593703148,0.0277527541341375,,0.0256492645203385,0.0270451206664429,0.0268435384566318,0.0218897261910522,0.0469595287041015,0.0269252713559141,0.01,,,,,,15
PWY-2541,phytosterol biosynthesis (plants),27,0.0379810094952524,0.0379810094952524,0.000336149291861043,,0.0376570711331344,0.00116296517803524,0.0773940358889247,0.00641390255694309,7.2361601712867e-05,0.00068801234010063,0.5,,,,,,15
PWY-3821,D-galactose detoxification,7,0.0379810094952524,0.0379810094952524,0.0169284502501553,,0.018542899690804,0.0220361038844149,0.0192750474820789,0.04088994556389,0.00834753519158649,0.0194966089928427,0.5,,,,,,15
THIOREDOX-PWY,thioredoxin pathway,20,0.0379810094952524,0.0379810094952524,0.0154058803109229,,0.0840804649849502,0.0174367320887074,0.11959277503518,0.00645480120296397,0.0108039786927282,0.0174367320887073,1,,,,,,15
PWY-5690,TCA cycle II (plants and fungi),29,0.0399800099950025,0.0399800099950025,0.0254477114019818,,0.101954504829009,0.019171983900594,0.212091973034831,0.0163859274362757,0.014373340968753,0.0191719839005939,1,,,,,,15
PWY-5441,S-methyl-L-methionine cycle,5,0.0414792603698151,0.0414792603698151,0.0193882527218925,,0.103593852572165,0.0220131048455728,0.307429144696696,0.00742682585305077,0.0151150892236298,0.0220131048455727,1,,,,,,15
PWY-6803,phosphatidylcholine acyl editing,99,0.0429785107446277,0.0429785107446277,0.00510883541417462,,0.0442410977874603,0.00585660692666489,0.0687120771533286,0.00185450462967773,0.00431233641370477,0.0058566069266649,1,,,,,,15
PWY-7484,"phytocassanes biosynthesis, shared reactions",10,0.0469765117441279,0.0469765117441279,0.00554856819113975,,0.0202539999214553,0.00831782971372842,0.0224616795246382,0.00522992241795932,0.00201649672446946,0.00831782971372841,1,,,,,,15
GLYSYN2-PWY,glycine biosynthesis,9,0.047976011994003,0.047976011994003,0.0153645790255924,,0.0417393680484065,0.0155486867660321,0.0477986188002054,0.0192071390352237,0.00608483479156874,0.0155486867660322,1,,,,,,15
PWY-5337,stachyose biosynthesis,11,0.047976011994003,0.047976011994003,0.0207376458008838,,0.135297223762632,0.0239285974646124,0.284146810282372,0.00821377421285981,0.0147250706206448,0.0239285974646124,1,,,,,,15
PWY-5059,pinobanksin biosynthesis,20,0.0499750124937531,0.0499750124937531,0.0125340929699984,,0.200681453348056,0.0171235744600157,0.583575234228373,0.00413533304670501,0.0105116504287275,0.0171235744600158,1,,,,,,15
PWY-6908,thiamine diphosphate biosynthesis IV (eukaryotes),8,0.0499750124937531,0.0499750124937531,0.0335612519895523,,0.099083607075691,0.0300922094554137,0.176036015022677,0.0152726004456108,0.0284817111611619,0.0300922094554137,1,,,,,,15
PWY-5138,"unsaturated, even numbered fatty acid &beta;-oxidation",12,0.0504747626186907,0.0504747626186907,0.024991267801647,,0.100117272255531,0.0262259812138543,0.191277086532812,0.0108310457818539,0.0181346145173165,0.0262259812138542,1,,,,,,15
PWY-6673,caffeoylglucarate biosynthesis,5,0.0504747626186907,0.0504747626186907,0.00659781191689846,,0.0933902987478121,0.0130375155807108,0.222955545677254,0.00306622188646645,0.0029341014176697,0.0130375155807108,1,,,,,,15
PROSYN-PWY,L-proline biosynthesis I,4,0.0509745127436282,0.0509745127436282,0.0526562402107325,,0.0531542981902035,0.0298187736982024,0.065533050381209,0.0763513345657234,0.0696693291980389,0.0247939810558074,0.5,,,,,,15
PWY-6527,stachyose degradation,11,0.0519740129935032,0.0519740129935032,0.0404194099707635,,0.0299233662164912,0.079418271677189,0.03012208957227,0.154903785938722,0.0260167703817168,0.0309389508118537,0.01,,,,,,15
PWY-3341,L-proline biosynthesis III,5,0.0529735132433783,0.0529735132433783,0.0524308733041193,,0.0633531771948214,0.0304622680023564,0.0812339640687039,0.0555117211710709,0.0605197376334499,0.0281531199390869,0.5,,,,,,15
PWY-6367,D-<i>myo</i>-inositol-5-phosphate metabolism,8,0.0534732633683159,0.0534732633683159,0.0498633094563346,,0.144086330431709,0.0433407209505908,0.250265104042403,0.0169893940471063,0.117480848429916,0.0433407209505908,1,,,,,,15
PWY-5147,oleate biosynthesis I (plants),42,0.0539730134932534,0.0539730134932534,0.0190928095060361,,0.175700702010144,0.0214093049133678,0.416958064853212,0.00638174787404402,0.0190937306624248,0.0214093049133678,1,,,,,,15
PWY-5947,lutein biosynthesis,3,0.0559720139930035,0.0559720139930035,0.0639308892417648,,0.103321599716481,0.0466792393294526,0.183024424739832,0.023640434876323,0.55228594730641,0.0466792393294526,1,,,,,,15
PWYQT-1,lysine degradation III,4,0.0574712643678161,0.0574712643678161,0.0636859441271243,,0.0445090705516137,0.0446106947506672,0.0472971907367905,0.0785467097222762,0.55898656776461,0.0403918024641295,0.5,,,,,,15
PWY-7185,UTP and CTP dephosphorylation I,26,0.0599700149925037,0.0599700149925037,0.0243444918987364,,0.153326873778482,0.0184695380568341,0.407127927323033,0.02604590753794,0.00946322709138925,0.0149945317481531,0.5,,,,,,15
PWY-695,abscisic acid biosynthesis,9,0.0609695152423788,0.0609695152423788,0.0349570175919638,,0.0684125706811715,0.027739041201529,0.0493192259920627,0.0430608919955698,0.0204167235400503,0.027739041201529,1,,,,,,15
GLUGLNSYN-PWY,L-glutamate biosynthesis IV,6,0.0619690154922539,0.0619690154922539,0.0493736990432363,,0.14905609067501,0.0526795061331997,0.282174582358933,0.013802351643858,0.453152530121103,0.0526795061331997,1,,,,,,15
PWY-6543,4-aminobenzoate biosynthesis,5,0.0619690154922539,0.0619690154922539,0.0655060882907051,,0.0749992193443279,0.0385813025274667,0.0992247029681345,0.0414789572404427,0.277037669096993,0.0385813025274667,1,,,,,,15
PWY-6549,L-glutamine biosynthesis III,26,0.0629685157421289,0.0629685157421289,0.0469653659884881,,0.206771969260859,0.0356184456916339,0.484041996505761,0.0214115855308991,0.0371400924216585,0.035618445691634,1,,,,,,15
PWY0-1264,biotin-carboxyl carrier protein assembly,5,0.0669665167416292,0.0669665167416292,0.0859975755142173,,0.136264011055337,0.0596882407830657,0.304764084415463,0.0313829052940154,0.569271049223275,0.0596882407830657,1,,,,,,15
PWY-5142,acyl-[acyl-carrier protein] thioesterase pathway,9,0.0674662668665667,0.0674662668665667,0.0191664824691989,,0.121148792161161,0.0222997298336921,0.30023900679947,0.00812229683086692,0.0121058869748819,0.0222997298336921,1,,,,,,15
