pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tfisher_p_min,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-4361,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I,11,0.04047976011994,0.04047976011994,0.00943754500629451,,0.100220742480784,0.0115836304058037,0.264247622650944,0.00539369786848137,0.00407391330898277,0.0115836304058037,1,,,,,,20
PWY0-1021,L-alanine biosynthesis III,8,0.04047976011994,0.04047976011994,0.0227753400302522,,0.0202544703337932,0.210285868810961,0.0190654511860695,0.440501426866066,0.00886053723236202,0.0195017719911792,0.01,,,,,,20
PWY-5142,acyl-[acyl-carrier protein] thioesterase pathway,9,0.0474762618690655,0.0474762618690655,0.00380220520667302,,0.0785059681878203,0.00775515652475513,0.184629907069408,0.0298001667147734,0.000880813847190742,0.00559037220583558,0.5,,,,,,20
PWY-6118,glycerol-3-phosphate shuttle,8,0.047976011994003,0.047976011994003,0.0375612829811277,,0.092163565112492,0.0365685457773095,0.125676717754555,0.014116862367095,0.0602580276195928,0.0365685457773095,1,,,,,,20
PWY-5059,pinobanksin biosynthesis,20,0.0489755122438781,0.0489755122438781,0.00839980783285632,,0.0966390361323885,0.015416156257834,0.2354701356325,0.0024659165697005,0.00898182365762734,0.015416156257834,1,,,,,,20
PWY-5115,GDP-L-galactose biosynthesis,2,0.0494752623688156,0.0494752623688156,0.0648522208749882,,0.0382421668841508,0.0653972276385194,0.036907034871,0.114299316483055,0.541630626182165,0.0372422751085378,0.05,,,,,,20
PWY-6515,phloridzin biosynthesis,3,0.0494752623688156,0.0494752623688156,0.0451708918456013,,0.0466780434212885,0.0346845494495813,0.0511434648046409,0.0242963745570884,0.550502158228476,0.0346845494495813,1,,,,,,20
PWY-6348,phosphate acquisition,33,0.0579710144927536,0.0579710144927536,0.0107773855658537,,0.0544189830058923,0.00879254921274619,0.0731935919945842,0.00928533349494031,0.00474415914702098,0.00879254921274619,1,,,,,,20
NAGLIPASYN-PWY,lipid IV<sub>A</sub> biosynthesis,5,0.0589705147426287,0.0589705147426287,0.0595826032466077,,0.119933141238086,0.0458529311840645,0.233052934266057,0.020106169698147,0.482569748692507,0.0458529311840645,1,,,,,,20
PWY-1269,CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis,3,0.0689655172413793,0.0689655172413793,0.0999758130170784,,0.0724800610409714,0.0722799703412911,0.0746313556957306,0.111418802103026,0.555735718298843,0.0616196133036044,0.5,,,,,,20
PROSYN-PWY,L-proline biosynthesis I,4,0.0764617691154423,0.0764617691154423,0.0944089898564587,,0.0652484727293174,0.128363248780552,0.0359777543809563,0.445272350020054,0.429956324411075,0.035979971583742,0.01,,,,,,20
PWY-6823,molybdenum cofactor biosynthesis,15,0.0764617691154423,0.0764617691154423,0.05590859051022,,0.0364909861661745,0.21772049151407,0.0354493062609476,0.247243459992707,0.0381541596777132,0.0370348325192355,0.01,,,,,,20
PWY0-166,superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>),28,0.0764617691154423,0.0764617691154423,0.0578251417415274,,0.0355569941500525,0.204561337522337,0.0362629123406274,0.161940215619622,0.0490604570930636,0.0416033370210972,0.01,,,,,,20
ASPARAGINE-BIOSYNTHESIS,L-asparagine biosynthesis I,4,0.0784607696151924,0.0784607696151924,0.105996306730413,,0.0959306088693044,0.0636785512944568,0.115112347260333,0.0806526492625863,0.562326624406312,0.0584085261881915,0.5,,,,,,20
PWY-7176,UTP and CTP <i>de novo</i> biosynthesis,12,0.0824587706146927,0.0824587706146927,0.0713598174821479,,0.165114642583957,0.0741744912750841,0.332643752461259,0.0218160384554061,0.282312361164186,0.0741744912750841,1,,,,,,20
PWY-5143,long-chain fatty acid activation,18,0.0849575212393803,0.0849575212393803,0.0544239240891969,,0.092745239997499,0.0470467030722507,0.166502243456486,0.174239541453771,0.020465057387706,0.0264606795565231,0.5,,,,,,20
CHLOROPHYLL-SYN,"3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent)",12,0.0854572713643178,0.0854572713643178,0.0620472067429598,,0.0594933491455834,0.0571927203222217,0.0697079473323994,0.0398118597065582,0.142365460058304,0.0571927203222218,1,,,,,,20
PWY-6468,&omega;- hydroxylation of laurate,2,0.0859570214892554,0.0859570214892554,0.141664413368747,,0.113955333814104,0.112357474174349,0.123664367616,0.095105066379658,0.670676032504539,0.112357474174349,1,,,,,,20
PWY0-1325,superpathway of L-asparagine biosynthesis,4,0.0859570214892554,0.0859570214892554,0.105997088975822,,0.0959306088693044,0.0636785512944568,0.115112347260333,0.0806526492625863,0.562361843109588,0.0584085261881915,0.5,,,,,,20
ASPARAGINESYN-PWY,L-asparagine biosynthesis II,4,0.0864567716141929,0.0864567716141929,0.105996381442596,,0.0959306088693044,0.0636785512944568,0.115112347260333,0.0806526492625863,0.562329988229644,0.0584085261881915,0.5,,,,,,20
PWY-6351,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis",31,0.0864567716141929,0.0864567716141929,0.0524462494508681,,0.0420587728246986,0.0724867736341334,0.06675070615066,0.115950507182196,0.0290927754975874,0.0299567606044162,0.01,,,,,,20
PWY-7039,"phosphatidate metabolism, as a signaling molecule",39,0.0909545227386307,0.0909545227386307,0.0724584369392998,,0.162895049320987,0.0860712005248389,0.368552287773042,0.0226852306966896,0.165231217858405,0.0860712005248389,1,,,,,,20
HEME-BIOSYNTHESIS-II,heme <i>b</i> biosynthesis I (aerobic),9,0.0924537731134433,0.0924537731134433,0.0988909522318166,,0.061496923554336,0.152623863344951,0.0527502852850325,0.245210093455307,0.184401158185514,0.0529769629826424,0.01,,,,,,20
PWY-5947,lutein biosynthesis,3,0.0929535232383808,0.0929535232383808,0.139417204177423,,0.133981549529261,0.102637626276151,0.184271750151274,0.0741699646427587,0.591093994410806,0.102637626276151,1,,,,,,20
PWY-5194,siroheme biosynthesis,2,0.0984507746126937,0.0984507746126937,0.13227457454046,,0.135417051202231,0.0936144573789873,0.2173589911,0.0616147873876406,0.649627549941031,0.0936144573789873,1,,,,,,20
PWY-5669,phosphatidylserine and phosphatidylethanolamine biosynthesis I,3,0.0984507746126937,0.0984507746126937,0.128049812420044,,0.0983812779549666,0.0957120772911791,0.106359283115839,0.111204204736918,0.572220244871218,0.0889127504630057,0.5,,,,,,20
PWY-6540,costunolide biosynthesis,5,0.0999500249875062,0.0999500249875062,0.126971739119414,,0.168081256091275,0.0990679343902925,0.313708343384049,0.0475833984930708,0.581760202762698,0.0990679343902925,1,,,,,,20
PWY-5035,gibberellin biosynthesis III (early C-13 hydroxylation),10,0.101949025487256,0.101949025487256,0.101913232110147,,0.171559640030581,0.102552455061927,0.284994056122138,0.0318695524437509,0.605507399629138,0.102552455061927,1,,,,,,20
PWY-5886,4-hydroxyphenylpyruvate biosynthesis,2,0.101949025487256,0.101949025487256,0.15785721745061,,0.157744613051246,0.133778982244193,0.061248292336,0.44206541058033,0.551282133114041,0.0613987274892398,0.05,,,,,,20
PWY-882,L-ascorbate biosynthesis I (L-galactose pathway),24,0.103448275862069,0.103448275862069,0.084760582405624,,0.109390794353378,0.0586480747258515,0.161752766254189,0.128482434831917,0.0522786183482175,0.0433991392926784,0.5,,,,,,20
PWY-241,"C4 photosynthetic carbon assimilation cycle, NADP-ME type",18,0.103948025987006,0.103948025987006,0.0678243114172517,,0.0949283232342627,0.0482890747047473,0.200490616936771,0.0992279852304513,0.0358551314756268,0.0359471998910476,0.5,,,,,,20
PWY-7184,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I,42,0.103948025987006,0.103948025987006,0.0620897197359479,,0.0497815020932393,0.103272536562636,0.053898222321846,0.0435267478516001,0.106538161850782,0.0655530350619132,0.01,,,,,,20
PWY4FS-6,phosphatidylethanolamine biosynthesis II,9,0.103948025987006,0.103948025987006,0.112050714059165,,0.09856256239387,0.0726715696656097,0.144550682054169,0.0842566392086244,0.366711531161635,0.0675933848518723,0.5,,,,,,20
PWY-5692,allantoin degradation to glyoxylate II,2,0.104947526236882,0.104947526236882,0.150713190406169,,0.143150006777634,0.110057359588917,0.1974169431,0.0760763447311933,0.67037578081589,0.110057359588917,1,,,,,,20
PWY-3101,flavonol biosynthesis,33,0.108445777111444,0.108445777111444,0.0450554724309897,,0.107825366894575,0.0278433382404828,0.211635480794563,0.0417535213194366,0.0264837499375595,0.0278433382404828,1,,,,,,20
PWY-6012,acyl carrier protein metabolism,3,0.108945527236382,0.108945527236382,0.143250569425786,,0.146255406564695,0.113806842771828,0.193432889162915,0.0683611052659524,0.612870996421706,0.113806842771828,1,,,,,,20
PWYDQC-4,indole-3-acetate biosynthesis I,15,0.111444277861069,0.111444277861069,0.0864901460701445,,0.161542434664967,0.0635911156295842,0.241746225888054,0.0390469667150602,0.144768881028615,0.0635911156295842,1,,,,,,20
PWY-5125,anthocyanin biosynthesis,13,0.112443778110945,0.112443778110945,0.0960335177175953,,0.0764026329470983,0.0662619467106954,0.149422045935254,0.10715485249845,0.124829107977081,0.0566094192070296,0.5,,,,,,20
PWY-5687,pyrimidine ribonucleotides interconversion,33,0.112943528235882,0.112943528235882,0.0657499292307531,,0.234033441072038,0.0984264209765817,0.671160666766409,0.0167735736456392,0.213304819651135,0.0984264209765817,1,,,,,,20
PWY-6363,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation",7,0.112943528235882,0.112943528235882,0.109036461534977,,0.0864261408766837,0.0918344844064361,0.101311580049555,0.0725452881809979,0.588968514032545,0.0918344844064361,1,,,,,,20
PWY-1042,glycolysis IV (plant cytosol),60,0.11344327836082,0.11344327836082,0.0828708408021779,,0.144566817399207,0.0761394277557962,0.255082258174157,0.0337454251175383,0.132887636410292,0.0761394277557962,1,,,,,,20
PWY-6352,3-phosphoinositide biosynthesis,42,0.114442778610695,0.114442778610695,0.0856572902351773,,0.0584217899135817,0.151672425778852,0.0893496016239298,0.181053342352183,0.05460086156595,0.0430187197154521,0.01,,,,,,20
PWY-3341,L-proline biosynthesis III,5,0.116941529235382,0.116941529235382,0.133643216918071,,0.0914912342263185,0.233611427841456,0.044768094825409,0.648850922103749,0.452262120301237,0.0447717550509743,0.01,,,,,,20
PWY-695,abscisic acid biosynthesis,9,0.117941029485257,0.117941029485257,0.120906868661384,,0.200643600607975,0.098630923115531,0.490717545731063,0.0380448098161088,0.60022030927327,0.098630923115531,1,,,,,,20
PWY-5905,hypusine biosynthesis,4,0.119940029985007,0.119940029985007,0.155253315692542,,0.120063028277268,0.123169785346452,0.125745997099177,0.127082751289081,0.599042520217627,0.121913062247158,0.5,,,,,,20
PWY-7478,oryzalexin D and E biosynthesis,6,0.12343828085957,0.12343828085957,0.127668121916766,,0.0757322176155808,0.150152827192022,0.0688740115236426,0.196343352953631,0.578776260116311,0.0743735143673843,0.05,,,,,,20
PWY-6290,&beta;-cubebene biosynthesis,2,0.12543728135932,0.12543728135932,0.177845250747099,,0.132392812318906,0.14710240211526,0.135747158896,0.138921169627371,0.6763392636509,0.14710240211526,1,,,,,,20
PWY-5441,S-methyl-L-methionine cycle,5,0.126436781609195,0.126436781609195,0.125555060567307,,0.0680748503776735,0.173370443248062,0.0656214332347193,0.220678112761018,0.571567867696556,0.0692580093422009,0.05,,,,,,20
PWY-6235,hydroxyjasmonate sulfate biosynthesis,3,0.127936031984008,0.127936031984008,0.16746675056773,,0.113709049108562,0.21704018859221,0.0602881601995567,0.604645710952362,0.555566217272068,0.0611865928898417,0.05,,,,,,20
GLYCLEAV-PWY,glycine cleavage,8,0.130434782608696,0.130434782608696,0.142536782169944,,0.163906830583802,0.131753394899791,0.229957506697822,0.0564046481304561,0.608006942513233,0.131753394899791,1,,,,,,20
PWY-3781,aerobic respiration I (cytochrome c),297,0.132433783108446,0.132433783108446,0.031625806520665,,0.211471953097985,0.0155320924272821,0.675200980074445,0.0327531048490161,0.016449214990936,0.0128696910958641,0.5,,,,,,20
GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,13,0.135432283858071,0.135432283858071,0.105099871811541,,0.0858187182381001,0.0804451220905598,0.0911478550976906,0.112489942629533,0.251490234039441,0.074170381240011,0.5,,,,,,20
PWY-5027,phylloquinol biosynthesis,4,0.137931034482759,0.137931034482759,0.172953125516098,,0.119841663591212,0.114593417396135,0.168144202625028,0.176777712752626,0.572865538835835,0.0895822861662098,0.5,,,,,,20
PWY-4261,glycerol degradation I,4,0.140429785107446,0.140429785107446,0.184818869166257,,0.19485656545175,0.131730996786409,0.416012616216836,0.0776939985101404,0.611470327866831,0.131730996786409,1,,,,,,20
PWY66-423,"fructose 2,6-bisphosphate biosynthesis",2,0.140429785107446,0.140429785107446,0.201416374324288,,0.163365395842036,0.159391018001667,0.186076660671,0.128814207647951,0.678843535581261,0.159391018001667,1,,,,,,20
GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),61,0.140929535232384,0.140929535232384,0.101932536869667,,0.222611139682576,0.0728413204983141,0.258729375438136,0.0506863562583782,0.124695411200925,0.0728413204983142,1,,,,,,20
PWY-46,putrescine biosynthesis III,6,0.143428285857071,0.143428285857071,0.143199750400687,,0.135836765251075,0.0970909706966514,0.122342568921663,0.109826459223468,0.585766464067465,0.0970909706966514,1,,,,,,20
PWY-4381,fatty acid biosynthesis initiation I,2,0.145927036481759,0.145927036481759,0.209250175158371,,0.147189256137827,0.179652437191848,0.138639670975,0.198461871512189,0.682954514990742,0.177578827664002,0.5,,,,,,20
CYSTSYN-PWY,L-cysteine biosynthesis I,15,0.147926036981509,0.147926036981509,0.132428467474145,,0.230388882075579,0.070900229332013,0.558749122299653,0.0699971252027449,0.188858163412168,0.070900229332013,1,,,,,,20
PWY-3881,mannitol biosynthesis,11,0.148925537231384,0.148925537231384,0.159838360396787,,0.0974221289810968,0.243260314618072,0.0776858057193537,0.37512225126271,0.360539293511376,0.0778493196018645,0.01,,,,,,20
PWY-5745,costunolide biosynthesis I,4,0.148925537231384,0.148925537231384,0.205944647495639,,0.188304913166805,0.164443344421802,0.260042161164678,0.102324001544932,0.665414785977723,0.164443344421802,1,,,,,,20
PWY-7208,superpathway of pyrimidine nucleobases salvage,6,0.149425287356322,0.149425287356322,0.206782933052072,,0.102287918698163,0.409650182285006,0.0841686713780549,0.544148711180116,0.583098291040243,0.0893473009534861,0.05,,,,,,20
PWY-5723,Rubisco shunt,38,0.150424787606197,0.150424787606197,0.120672441658455,,0.163046318956095,0.0827357503514386,0.333322823141577,0.0687213649221273,0.155944473012466,0.0827357503514387,1,,,,,,20
PWY-4821,UDP-&alpha;-D-xylose biosynthesis,11,0.150924537731134,0.150924537731134,0.168371301837291,,0.172094660390637,0.122811060568989,0.330471553898128,0.074106761381136,0.615711768783587,0.122811060568989,1,,,,,,20
PWY-6814,chitin degradation III (carnivorous plants),43,0.152923538230885,0.152923538230885,0.0404517283704482,,0.03324301753049,0.185980921688013,0.0399632987327549,0.153870894988663,0.0174226378398006,0.0200109497463812,0.05,,,,,,20
PWY1F-FLAVSYN,flavonoid biosynthesis,52,0.152923538230885,0.152923538230885,0.0517659753580146,,0.218308578951113,0.0473252557588924,0.502462772075113,0.0179028844027414,0.0650904954433647,0.0473252557588925,1,,,,,,20
PWY-7995,tricin biosynthesis,24,0.153423288355822,0.153423288355822,0.0876440085022605,,0.109106155975329,0.0560031901529644,0.158813266338033,0.129549254089817,0.0614474743390587,0.0473623833266614,0.5,,,,,,20
PWY-6543,4-aminobenzoate biosynthesis,5,0.154422788605697,0.154422788605697,0.190432131108029,,0.117743471141565,0.165720646795454,0.111387211632524,0.337193486344202,0.589409654035291,0.113800448353935,0.05,,,,,,20
POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,9,0.161419290354823,0.161419290354823,0.174509142664514,,0.227306923793693,0.0889102371886614,0.177780918266302,0.132997428468293,0.594377506100773,0.0862562343356416,0.5,,,,,,20
PWY-7196,superpathway of pyrimidine ribonucleosides salvage,6,0.161419290354823,0.161419290354823,0.206782814424097,,0.102287918698163,0.409650182285006,0.0841686713780549,0.544148711180116,0.583096777952161,0.0893473009534861,0.05,,,,,,20
ARG-PRO-PWY,L-arginine degradation VI (arginase 2 pathway),4,0.16191904047976,0.16191904047976,0.216797312766687,,0.241526616269248,0.299480235807188,0.0542634912560366,0.78226777249216,0.561924294739114,0.0564810098068735,0.05,,,,,,20
PWY-6673,caffeoylglucarate biosynthesis,5,0.16391804097951,0.16391804097951,0.145500180253603,,0.147665820607141,0.0851790576514248,0.335938892469483,0.0744583515561716,0.576016937704987,0.0843860026437165,0.5,,,,,,20
PWY-5910,superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),6,0.164417791104448,0.164417791104448,0.221329166579496,,0.167657949365364,0.168586068008687,0.160603004306364,0.231324544190121,0.612990967789461,0.147942670893588,0.5,,,,,,20
PWY-6,GDP-L-fucose biosynthesis II (from L-fucose),2,0.166416791604198,0.166416791604198,0.250173375520532,,0.185603366539709,0.209806995074873,0.183261242304,0.20484163034297,0.691437211835779,0.209806995074873,1,,,,,,20
FASYN-ELONG-PWY,fatty acid elongation -- saturated,12,0.166916541729135,0.166916541729135,0.198533570013033,,0.139116486995631,0.136061541770923,0.211585543974722,0.166280693957018,0.621019009744845,0.128121807171839,0.5,,,,,,20
PWY-7346,UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose),3,0.166916541729135,0.166916541729135,0.228229102163439,,0.208664198094186,0.17625226747858,0.323418207849931,0.105830579262218,0.694035943858605,0.17625226747858,1,,,,,,20
PWY-5120,geranylgeranyl diphosphate biosynthesis,6,0.167416291854073,0.167416291854073,0.221327132004817,,0.167657949365364,0.168586068008687,0.160603004306364,0.231324544190121,0.612969174493669,0.147942670893588,0.5,,,,,,20
PWY-3982,uracil degradation I (reductive),3,0.169415292353823,0.169415292353823,0.256718513124597,,0.220207400614525,0.194346544875323,0.351077922689024,0.127225662498113,0.697694945840624,0.194346544875323,1,,,,,,20
PWY-7183,pyrimidine nucleobases salvage I,6,0.171414292853573,0.171414292853573,0.206783813483415,,0.102287918698163,0.409650182285006,0.0841686713780549,0.544148711180116,0.583109520688396,0.0893473009534861,0.05,,,,,,20
PWY-5084,2-oxoglutarate decarboxylation to succinyl-CoA,8,0.173413293353323,0.173413293353323,0.212711656429873,,0.236737316919308,0.134093972919392,0.229957506697822,0.133813925434763,0.608977593687678,0.134093972919392,1,,,,,,20
PWY-6124,inosine-5'-phosphate biosynthesis II,6,0.173913043478261,0.173913043478261,0.228846262217503,,0.148025142139923,0.251149023553356,0.136975056355983,0.266761940718307,0.607553911625386,0.140283456106661,0.05,,,,,,20
PWY-6121,5-aminoimidazole ribonucleotide biosynthesis I,11,0.176411794102949,0.176411794102949,0.212527445560488,,0.793939100627985,0.132708197138643,0.079616628074326,0.235498666849376,0.379921429498261,0.0797590159381064,0.01,,,,,,20
