pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tfisher_p_min,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-5691,urate conversion to allantoin I,2,0.301349325337331,0.301349325337331,0.455998283439152,,0.577415488706232,0.339335979662215,0.2173236039,0.526103323908777,0.706102192561246,0.257543959328171,0.5,,,,,,5
PHOSLIPSYN2-PWY,superpathway of phospholipid biosynthesis II (plants),4,0.301849075462269,0.301849075462269,0.440576627183649,,0.332376652869879,0.371876491945459,0.436916254880371,0.295981003030869,0.751510710012563,0.371876491945459,1,,,,,,5
GALACTMETAB-PWY,UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose),9,0.302348825587206,0.302348825587206,0.416421659138376,,0.881449405642872,0.126813480153022,0.227986492290884,0.302216227174926,0.603484760201165,0.109225177309818,0.5,,,,,,5
PWY-5667,CDP-diacylglycerol biosynthesis I,29,0.303848075962019,0.303848075962019,0.341506624896668,,0.243847785125527,0.224630436568676,0.555505689720641,0.357111478655558,0.437327590532957,0.155450027574156,0.5,,,,,,5
PWY-2161B-PMN,folate polyglutamylation II,5,0.305347326336832,0.305347326336832,0.475040118793778,,0.432250896173646,0.353135552145489,0.463697266609528,0.335211164279369,0.750710535449071,0.351637726380433,0.5,,,,,,5
PWY-702,L-methionine biosynthesis II (plants),4,0.305347326336832,0.305347326336832,0.423974595650324,,0.375468046026888,0.329792950252248,0.309360255645644,0.374148770798919,0.731000016641655,0.298745945728449,0.5,,,,,,5
PWY0-1319,CDP-diacylglycerol biosynthesis II,21,0.306346826586707,0.306346826586707,0.379975841932283,,0.234682000096138,0.26274688407785,0.444087341789624,0.505930407862034,0.563725777283134,0.161145359441721,0.5,,,,,,5
PWY-3561,choline biosynthesis III,22,0.306846576711644,0.306846576711644,0.37750528732656,,0.315082683449564,0.291796494177746,0.904721978498667,0.0680114521455533,0.708146719288932,0.291796494177746,1,,,,,,5
PWY-2261,ascorbate glutathione cycle,20,0.308345827086457,0.308345827086457,0.394445132815008,,0.310520507713191,0.346892307201663,0.667874748701853,0.147928723654394,0.731430881027784,0.346892307201663,1,,,,,,5
PWY-6546,brassinosteroids inactivation,23,0.313343328335832,0.313343328335832,0.339093162180842,,0.418082518208171,0.17318623959912,0.782790388532562,0.12986998099009,0.572446788377358,0.17318623959912,1,,,,,,5
PWY-1042,glycolysis IV (plant cytosol),60,0.314342828585707,0.314342828585707,0.349205835229072,,0.796717047351734,0.150037365575071,0.557697170107763,0.184988025862296,0.325867262630364,0.150037365575071,1,,,,,,5
PWY-7060,ornithine-citrulline shuttle,10,0.314842578710645,0.314842578710645,0.41313239322375,,0.301812533091245,0.343544558940051,0.393765290970276,0.290402387787896,0.74583451318638,0.343544558940051,1,,,,,,5
PWY-5034,GA<sub>12</sub> biosynthesis,4,0.31584207896052,0.31584207896052,0.480103910921857,,0.372479473096023,0.430612554616039,0.386808096797846,0.371723540217682,0.769376651805735,0.430612554616039,1,,,,,,5
HISTSYN-PWY,L-histidine biosynthesis,11,0.316341829085457,0.316341829085457,0.395176787176769,,0.289894698484519,0.31137297603496,0.334607531373747,0.387070856447672,0.690786651497772,0.270715762775112,0.5,,,,,,5
PWY-5032,<i>ent</i>-kaurene biosynthesis I,3,0.321339330334833,0.321339330334833,0.466407413112509,,0.364819753634628,0.406749946191095,0.398745674827192,0.351010890802068,0.75911950124327,0.406749946191095,1,,,,,,5
PWY-3101,flavonol biosynthesis,33,0.326336831584208,0.326336831584208,0.341863047017507,,0.301012419634486,0.247882025807,0.571705998249128,0.166257595518855,0.655713881248954,0.247882025807,1,,,,,,5
RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),21,0.326336831584208,0.326336831584208,0.378126116301084,,0.275058005488505,0.293769004422057,0.327073098228884,0.365714151334325,0.683371836734614,0.235605945280672,0.05,,,,,,5
PWY-5921,glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation,34,0.332833583208396,0.332833583208396,0.40925449865755,,0.231713109426509,0.705520454149848,0.138879032538098,0.812052380381891,0.366978283794022,0.14414722944757,0.01,,,,,,5
PWY-5947,lutein biosynthesis,3,0.339830084957521,0.339830084957521,0.498895824935602,,0.616322376344922,0.376258976741846,0.258964183683065,0.512527861428528,0.735957989219573,0.33528528429085,0.5,,,,,,5
TRPSYN-PWY,L-tryptophan biosynthesis,17,0.340829585207396,0.340829585207396,0.464356623098748,,0.601783926832389,0.288554628990929,0.221195468636185,0.737010160248258,0.552877365224789,0.137163273587502,0.5,,,,,,5
PWY-6483,ceramide degradation,7,0.346826586706647,0.346826586706647,0.531826005438527,,0.374496291863119,0.498150640998509,0.630835036489502,0.270629073306465,0.798822454764331,0.498150640998509,1,,,,,,5
PWY-6803,phosphatidylcholine acyl editing,99,0.348325837081459,0.348325837081459,0.341462964072471,,0.163422805132468,0.676768689639481,0.154115287577308,0.663596386070329,0.428350749835697,0.208501580701965,0.01,,,,,,5
PWY-5976,dhurrin degradation,9,0.352823588205897,0.352823588205897,0.592467745554704,,0.399872444247662,0.616823408441515,0.401223738852086,0.489004149711857,0.837902112881711,0.616823408441515,1,,,,,,5
PWY-4841,UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol),3,0.355822088955522,0.355822088955522,0.487124949312255,,0.391591685628157,0.434963926667579,0.347947318424125,0.422958394303314,0.76853229524253,0.434963926667579,1,,,,,,5
PWY-6121,5-aminoimidazole ribonucleotide biosynthesis I,11,0.35632183908046,0.35632183908046,0.473201462283332,,0.268902473284222,0.690914530067768,0.168583781652919,0.752752328833487,0.64057517364094,0.184032493761446,0.05,,,,,,5
PWY-7196,superpathway of pyrimidine ribonucleosides salvage,6,0.35632183908046,0.35632183908046,0.498354925736108,,0.461792846498887,0.375636267293307,0.367797845394497,0.503198683504918,0.739747645690566,0.27996325571773,0.5,,,,,,5
ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),15,0.360819590204898,0.360819590204898,0.429156398799144,,0.306954369746721,0.353455443044582,0.363568597378743,0.444553150391694,0.692462315478231,0.275147117757431,0.5,,,,,,5
PWY-6950,DIMBOA-glucoside biosynthesis,4,0.363318340829585,0.363318340829585,0.523090284997203,,0.559475274713079,0.437620554878712,0.272551672716221,0.586143243993342,0.743975098546541,0.345941439722544,0.5,,,,,,5
GLUTAMINDEG-PWY,L-glutamine degradation I,34,0.367816091954023,0.367816091954023,0.409251433723154,,0.231713109426509,0.705520454149848,0.138879032538098,0.812052380381891,0.366964384016121,0.14414722944757,0.01,,,,,,5
PWY-7477,momilactone A biosynthesis,4,0.370314842578711,0.370314842578711,0.510291719790316,,0.609445108279891,0.484377043002543,0.15999639110809,0.76973973704347,0.657462139218005,0.160136103675518,0.05,,,,,,5
PWY-5068,chlorophyll cycle,7,0.373813093453273,0.373813093453273,0.49183825924684,,0.638986848490083,0.282908545647328,0.558242969981481,0.273863799172977,0.731904492259148,0.282908545647328,1,,,,,,5
PWY-7208,superpathway of pyrimidine nucleobases salvage,6,0.374812593703148,0.374812593703148,0.49834750595949,,0.461792846498887,0.375636267293307,0.367797845394497,0.503198683504918,0.739727900489672,0.27996325571773,0.5,,,,,,5
PWY-5987,sorgoleone biosynthesis,22,0.375812093953024,0.375812093953024,0.469570147874215,,0.336230890288104,0.406939583754526,0.709646776316261,0.191403942164204,0.760832306726106,0.406939583754526,1,,,,,,5
PWY-7183,pyrimidine nucleobases salvage I,6,0.376311844077961,0.376311844077961,0.498350163375991,,0.461792846498887,0.375636267293307,0.367797845394497,0.503198683504918,0.73973497256044,0.27996325571773,0.5,,,,,,5
PWY-6814,chitin degradation III (carnivorous plants),43,0.376811594202899,0.376811594202899,0.46492135766355,,0.322387410731207,0.361749548825994,0.583280704172599,0.285783210026611,0.759883002175824,0.361749548825994,1,,,,,,5
PWY-7101,5-deoxystrigol biosynthesis,9,0.379310344827586,0.379310344827586,0.503301083579562,,0.396825988337393,0.432233714302039,0.476387222479647,0.327690374431447,0.788842544368829,0.432233714302039,1,,,,,,5
GLYOXYLATE-BYPASS,glyoxylate cycle,17,0.379810094952524,0.379810094952524,0.482087158253036,,0.499183580833714,0.561424023888892,0.109995598461986,0.883748296946876,0.403717926361382,0.11052350434384,0.01,,,,,,5
PWY-5059,pinobanksin biosynthesis,20,0.385307346326837,0.385307346326837,0.525919959005828,,0.358314969918013,0.522491434684585,0.408791134760902,0.485604530122415,0.772749855385336,0.431552882444806,0.05,,,,,,5
UDPNACETYLGALSYN-PWY,UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II,10,0.386806596701649,0.386806596701649,0.509520356255528,,0.523166289851345,0.357621083989681,0.523038617464274,0.33901924041689,0.755884867653345,0.357621083989681,1,,,,,,5
PWY-4261,glycerol degradation I,4,0.390304847576212,0.390304847576212,0.555659571344855,,0.429223314873301,0.513038905320411,0.487266038956286,0.428794149943264,0.795467548566218,0.513038905320411,1,,,,,,5
PWY-5136,fatty acid &beta;-oxidation II (peroxisome),15,0.396301849075462,0.396301849075462,0.516438633713634,,0.503404629868334,0.458831191494939,0.352630025932114,0.477451751062847,0.741493300082247,0.364703820303751,0.05,,,,,,5
COA-PWY,coenzyme A biosynthesis I (prokaryotic),11,0.399800099950025,0.399800099950025,0.580985404151951,,0.497770790886837,0.549244340244232,0.365400466270157,0.66437936677264,0.755249623953321,0.366932697793084,0.05,,,,,,5
GLUT-REDOX-PWY,glutathione-glutaredoxin redox reactions,5,0.4007996001999,0.4007996001999,0.56025340248664,,0.392834917692785,0.462215033963534,0.730987238617416,0.308835807345042,0.782079525169863,0.462215033963534,1,,,,,,5
OXIDATIVEPENT-PWY,pentose phosphate pathway (oxidative branch) I,12,0.404297851074463,0.404297851074463,0.528003023058737,,0.42657892839347,0.436716808756752,0.465007543112894,0.413413755272097,0.787272223685708,0.427155296659776,0.5,,,,,,5
NAGLIPASYN-PWY,lipid IV<sub>A</sub> biosynthesis,5,0.40679660169915,0.40679660169915,0.540149948100685,,0.386943882756797,0.528425106388192,0.451962756863419,0.398565370609974,0.802287108050546,0.528425106388192,1,,,,,,5
PWYQT-1,lysine degradation III,4,0.416291854072964,0.416291854072964,0.539488303900102,,0.467600118835477,0.52874819794079,0.270757248125125,0.614302247424983,0.770391714190625,0.433951014368496,0.5,,,,,,5
PWY-5745,costunolide biosynthesis I,4,0.418790604697651,0.418790604697651,0.553936386572006,,0.568963684350694,0.43677926499118,0.458113093634194,0.44498585699087,0.771280824409596,0.43677926499118,1,,,,,,5
PWY18C3-22,methylsalicylate biosynthesis,4,0.418790604697651,0.418790604697651,0.550860278482211,,0.440538217123744,0.489745180143755,0.493658738774557,0.429280991572262,0.788029108926026,0.489745180143755,1,,,,,,5
PWY-6665,pterostilbene biosynthesis,27,0.420289855072464,0.420289855072464,0.564815170266872,,0.360244136405282,0.478209304586668,0.769681651958016,0.269064756264236,0.794263461471344,0.478209304586668,1,,,,,,5
PWYDQC-4,indole-3-acetate biosynthesis I,15,0.421289355322339,0.421289355322339,0.545401656973399,,0.528759463462047,0.649414265660455,0.260673124621147,0.605738567482938,0.696601865643213,0.283032715019824,0.05,,,,,,5
PWY-1269,CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis,3,0.425787106446777,0.425787106446777,0.581918284804757,,0.778629771721681,0.441184897826115,0.201314604875864,0.717557512986035,0.725108497194057,0.299842607739253,0.5,,,,,,5
PWYQT-4449,polyisoprenoid biosynthesis,5,0.425787106446777,0.425787106446777,0.567085870597032,,0.595248667862267,0.51264093939075,0.252770446683509,0.646739925106712,0.779831368162759,0.454629356088222,0.5,,,,,,5
PWY-46,putrescine biosynthesis III,6,0.426286856571714,0.426286856571714,0.669003802048227,,0.485483633638409,0.662787025857958,0.6367679878821,0.518109853953779,0.846141243534919,0.662787025857958,1,,,,,,5
PWY-7224,purine deoxyribonucleosides salvage,9,0.426286856571714,0.426286856571714,0.536009583889634,,0.337097388616642,0.510444168782055,0.39142040511119,0.539608845758985,0.794420540392577,0.455399934520684,0.5,,,,,,5
PWYQT-4429,CO<sub>2</sub> fixation into oxaloacetate (anaplerotic),7,0.430284857571214,0.430284857571214,0.549435372817166,,0.370393977758672,0.574395872588475,0.325945616367389,0.541003157935989,0.808354884564497,0.531612567594245,0.5,,,,,,5
ARGASEDEG-PWY,L-arginine degradation I (arginase pathway),5,0.432283858070965,0.432283858070965,0.580443309221286,,0.516641545672047,0.503889984312593,0.480107081111412,0.544035155846316,0.772172300088496,0.428651025673761,0.5,,,,,,5
PWY-3742,tetrahydrofolate biosynthesis II,20,0.434282858570715,0.434282858570715,0.542315067915166,,0.490505605694641,0.333452759135136,0.8243612134317,0.220718905073731,0.724992033137296,0.333452759135136,1,,,,,,5
ALANINE-SYN2-PWY,L-alanine biosynthesis II,5,0.442778610694653,0.442778610694653,0.623988204146219,,0.432210647473136,0.559180894795875,0.744288284638582,0.385967944143711,0.811876635944461,0.559180894795875,1,,,,,,5
ALANINE-DEG3-PWY,L-alanine degradation III,5,0.447776111944028,0.447776111944028,0.623987508067232,,0.432210647473136,0.559180894795875,0.744288284638582,0.385967944143711,0.811875373303662,0.559180894795875,1,,,,,,5
PWY-7197,pyrimidine deoxyribonucleotide phosphorylation,8,0.452773613193403,0.452773613193403,0.577483345402874,,0.408865390066022,0.714015988836024,0.276931483194847,0.714058420949744,0.712310476141787,0.277973968611976,0.05,,,,,,5
PWY-5441,S-methyl-L-methionine cycle,5,0.458770614692654,0.458770614692654,0.633878602424838,,0.466446043766775,0.64184095091805,0.47049660809298,0.552256877202032,0.837972668841219,0.64184095091805,1,,,,,,5
PWY-7411,phosphatidate biosynthesis (yeast),32,0.460269865067466,0.460269865067466,0.578756465435106,,0.337822886363805,0.51223483166283,0.591268064009102,0.640315077255097,0.752619390307541,0.372235569334558,0.5,,,,,,5
GLUGLNSYN-PWY,L-glutamate biosynthesis IV,6,0.460769615192404,0.460769615192404,0.600873287719698,,0.417949400992078,0.529737632559753,0.738915893221215,0.340699472243702,0.805113913559952,0.529737632559753,1,,,,,,5
PWY-3881,mannitol biosynthesis,11,0.470264867566217,0.470264867566217,0.603564290259518,,0.435259844385395,0.514797617863044,0.66469047518643,0.421650950012056,0.815595246186422,0.514797617863044,1,,,,,,5
GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),61,0.472263868065967,0.472263868065967,0.573980255860671,,0.820788460414744,0.33249212911561,0.563670027522628,0.319047946210664,0.675744365806096,0.33249212911561,1,,,,,,5
PWY-922,mevalonate pathway I,15,0.472263868065967,0.472263868065967,0.597735483839276,,0.456835313274073,0.48850521518053,0.684185456997012,0.392470715426472,0.80843359039948,0.48850521518053,1,,,,,,5
GLUTAMATE-DEG1-PWY,L-glutamate degradation I,2,0.477261369315342,0.477261369315342,0.639183474729409,,0.574896318907889,0.588507312609064,0.5345758716,0.572983482974286,0.809808247978026,0.548686698489268,0.5,,,,,,5
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,protein <i>N</i>-glycosylation initial phase (eukaryotic),23,0.477261369315342,0.477261369315342,0.596660137293897,,0.47154946597558,0.589513343642832,0.498370832943268,0.462198321703215,0.812044416299534,0.517974058784519,0.05,,,,,,5
PWY-6949,DIBOA-glucoside biosynthesis,39,0.478260869565217,0.478260869565217,0.668396348283773,,0.479423142184599,0.601628018187689,0.749952822315696,0.414935443708514,0.847921279680799,0.601628018187689,1,,,,,,5
PWY-63,UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose),3,0.479260369815092,0.479260369815092,0.618104728738452,,0.635266665629025,0.564713783333939,0.379982327642489,0.643491336885854,0.778670606616457,0.465278460431558,0.5,,,,,,5
PWY-66,GDP-L-fucose biosynthesis I (from GDP-D-mannose),5,0.483258370814593,0.483258370814593,0.706362762801524,,0.492220742156515,0.66924721810889,0.799004153092742,0.482036376517705,0.846682159680119,0.66924721810889,1,,,,,,5
PWY-6118,glycerol-3-phosphate shuttle,8,0.48375812093953,0.48375812093953,0.610478347756871,,0.414575271724277,0.641275313822239,0.348358774201535,0.581739037211277,0.843091084892688,0.641252219106755,0.5,,,,,,5
PWY-1422,vitamin E biosynthesis (tocopherols),13,0.486256871564218,0.486256871564218,0.613669812543775,,0.400763031934478,0.564470802325109,0.713713530508236,0.341375622381361,0.833330896235986,0.564470802325109,1,,,,,,5
PWY-241,"C4 photosynthetic carbon assimilation cycle, NADP-ME type",18,0.488255872063968,0.488255872063968,0.627085702798712,,0.577364238986025,0.512341829163415,0.637338655185578,0.453884770333268,0.813644779552484,0.512341829163415,1,,,,,,5
PWY-5194,siroheme biosynthesis,2,0.488755622188906,0.488755622188906,0.648132528160099,,0.49480083657552,0.58567902796888,0.6893386831,0.492787229167247,0.821955627433371,0.58567902796888,1,,,,,,5
PWY-6466,pyridoxal 5'-phosphate biosynthesis II,2,0.492753623188406,0.492753623188406,0.641072362699752,,0.582498634170774,0.590176892324495,0.5321850391,0.578974134378868,0.809083098111235,0.546537692080244,0.5,,,,,,5
PWY-3461,L-tyrosine biosynthesis II,4,0.493253373313343,0.493253373313343,0.613026696006804,,0.482846599944509,0.537487706452817,0.655951053623593,0.452417834373958,0.803311044752095,0.537487706452817,1,,,,,,5
PWY-7193,pyrimidine ribonucleosides salvage I,10,0.499750124937531,0.499750124937531,0.622863139975356,,0.485496004667,0.573966851124424,0.534313888288512,0.585725496917032,0.808491604757553,0.498620646704758,0.5,,,,,,5
BSUBPOLYAMSYN-PWY,spermidine biosynthesis I,7,0.500749625187406,0.500749625187406,0.620220367262026,,0.819768327338763,0.350877327070631,0.441975105976251,0.519806645440112,0.756014112904521,0.328526053988759,0.5,,,,,,5
PWY-7219,adenosine ribonucleotides <i>de novo</i> biosynthesis,14,0.501249375312344,0.501249375312344,0.61878943818492,,0.534833969183928,0.535783749283196,0.519597518385536,0.497615737293901,0.829158842278725,0.535783749283196,1,,,,,,5
PYRUVDEHYD-PWY,pyruvate decarboxylation to acetyl CoA,18,0.503248375812094,0.503248375812094,0.60756042006822,,0.455336616398991,0.422701037308754,0.84079868817645,0.282486134447025,0.769439733480261,0.422701037308754,1,,,,,,5
PWY-8027,parkeol biosynthesis,2,0.507246376811594,0.507246376811594,0.654016572972566,,0.49934417930933,0.592251574362167,0.6971919216,0.499086013674208,0.824068781827836,0.592251574362167,1,,,,,,5
PWY-6922,L-<i>N<sup>&delta;</sup></i>-acetylornithine biosynthesis,7,0.508745627186407,0.508745627186407,0.638438124444613,,0.545141558795981,0.569363498499767,0.599797807908298,0.566345834780701,0.805015161077259,0.520028608984618,0.5,,,,,,5
PWY-6147,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,5,0.51824087956022,0.51824087956022,0.657125242622984,,0.44747071891037,0.587716062640532,0.79666617576936,0.390724345820373,0.820841386009936,0.587716062640532,1,,,,,,5
PWY-6,GDP-L-fucose biosynthesis II (from L-fucose),2,0.525237381309345,0.525237381309345,0.655438648590983,,0.510846123298534,0.600956863471944,0.6707879871,0.514620519684419,0.82683338626105,0.600956863471944,1,,,,,,5
PWY-5041,<i>S</i>-adenosyl-L-methionine cycle II,6,0.52623688155922,0.52623688155922,0.667753083716433,,0.454144053789221,0.631636515687334,0.766945207180709,0.416788885530874,0.836360408117146,0.631636515687334,1,,,,,,5
SAM-PWY,S-adenosyl-L-methionine biosynthesis,3,0.534732633683158,0.534732633683158,0.676990013551718,,0.503357242558789,0.62867023693798,0.740659895336989,0.501731380912595,0.832403226542007,0.62867023693798,1,,,,,,5
PWY-699,brassinosteroid biosynthesis I,7,0.536231884057971,0.536231884057971,0.657670328521196,,0.505071269819162,0.568264550812923,0.762492294004738,0.443322025354127,0.819085894617294,0.568264550812923,1,,,,,,5
PWY-6577,farnesylcysteine salvage pathway,5,0.538730634682659,0.538730634682659,0.669453084574345,,0.832358141681385,0.462900030871339,0.406350699839291,0.669248863247616,0.758880461615579,0.381801316952296,0.5,,,,,,5
PWY-7528,L-methionine salvage cycle I (bacteria and plants),3,0.538730634682659,0.538730634682659,0.676992192292525,,0.503357242558789,0.62867023693798,0.740659895336989,0.501731380912595,0.832407039914183,0.62867023693798,1,,,,,,5
PWY-4361,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I,11,0.540729635182409,0.540729635182409,0.694685374804376,,0.843319124695311,0.485255296468784,0.465235865931945,0.620324255963219,0.802653133161688,0.459927258217364,0.5,,,,,,5
GLNSYN-PWY,L-glutamine biosynthesis I,5,0.541729135432284,0.541729135432284,0.654143915719022,,0.495697933910842,0.608954936177397,0.683230905172969,0.49263020250116,0.827549248913401,0.608954936177397,1,,,,,,5
POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,9,0.542728635682159,0.542728635682159,0.726200765070951,,0.482807878387739,0.723572405254853,0.781084670141082,0.492972596251698,0.87024267390111,0.723572405254853,1,,,,,,5
GLUTATHIONESYN-PWY,glutathione biosynthesis,4,0.550224887556222,0.550224887556222,0.669726850810959,,0.500856621156647,0.618894481909782,0.736507780996487,0.485185094645119,0.829473812904988,0.618894481909782,1,,,,,,5
ARGSPECAT-PWY,spermine biosynthesis,7,0.55272363818091,0.55272363818091,0.662099275574127,,0.830968315544313,0.426456236703586,0.441975105976251,0.622227739332517,0.765821461135787,0.371677624396272,0.5,,,,,,5
CYANCAT-PWY,cyanate degradation,2,0.553223388305847,0.553223388305847,0.686296112099718,,0.52386417735423,0.627715934845439,0.7423625436,0.533508906422903,0.83517751224257,0.627715934845439,1,,,,,,5
PROUT-PWY,L-proline degradation,4,0.557721139430285,0.557721139430285,0.693165548030377,,0.678011157145703,0.683078779418278,0.40744165074189,0.758026980060567,0.807258476348843,0.549698339835404,0.5,,,,,,5
PWY-7346,UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose),3,0.559720139930035,0.559720139930035,0.68099423090062,,0.586108381455105,0.652870277852184,0.592207825611584,0.605885943402661,0.835004378675788,0.636895759977747,0.5,,,,,,5
ASPARTATESYN-PWY,L-aspartate biosynthesis,6,0.565217391304348,0.565217391304348,0.693341743168883,,0.707936956617304,0.682482622542852,0.329125103111349,0.743315688827737,0.830794152087993,0.613780854908224,0.5,,,,,,5
PWY-2582,brassinosteroid biosynthesis II,6,0.565217391304348,0.565217391304348,0.681467613326143,,0.550893090982504,0.625630471889434,0.708346895075506,0.536055730747409,0.834482095345189,0.625630471889434,1,,,,,,5
PWY4FS-10,scopolin biosynthesis,6,0.565717141429285,0.565717141429285,0.773703299554773,,0.518199072368737,0.732424242342269,0.877947654327981,0.530621046584281,0.868346073520358,0.732424242342269,1,,,,,,5
PWY-116,coniferin metabolism,6,0.569715142428786,0.569715142428786,0.773703693020619,,0.518199072368737,0.732424242342269,0.877947654327981,0.530621046584281,0.86834681983284,0.732424242342269,1,,,,,,5
PWY-5176,coumarin biosynthesis (via 2-coumarate),6,0.573713143428286,0.573713143428286,0.773705724091108,,0.518199072368737,0.732424242342269,0.877947654327981,0.530621046584281,0.868350672204748,0.732424242342269,1,,,,,,5
PWY-695,abscisic acid biosynthesis,9,0.573713143428286,0.573713143428286,0.708129020483144,,0.746795689529292,0.66444084403452,0.331379295873783,0.845333675098114,0.746053171577863,0.331862289615951,0.05,,,,,,5
ASPARTATE-DEG1-PWY,L-aspartate degradation I,6,0.579710144927536,0.579710144927536,0.693340465009005,,0.707936956617304,0.682482622542852,0.329125103111349,0.743315688827737,0.830791716729401,0.613780854908224,0.5,,,,,,5
PWY-5142,acyl-[acyl-carrier protein] thioesterase pathway,9,0.582208895552224,0.582208895552224,0.780551605711363,,0.8301205985025,0.680181193363341,0.759783549966636,0.722422441268326,0.841096468908501,0.627777277682637,0.5,,,,,,5
THRESYN-PWY,superpathway of L-threonine biosynthesis,6,0.583208395802099,0.583208395802099,0.693337095506052,,0.707936956617304,0.682482622542852,0.329125103111349,0.743315688827737,0.830785296364418,0.613780854908224,0.5,,,,,,5
ALACAT2-PWY,L-alanine degradation II (to D-lactate),7,0.587706146926537,0.587706146926537,0.71662732812311,,0.472703372698905,0.643508507234822,0.851799088145899,0.441714500085401,0.841871996176119,0.643508507234822,1,,,,,,5
PWY-2981,diterpene phytoalexins precursors biosynthesis,6,0.589205397301349,0.589205397301349,0.709275831930425,,0.681442983210723,0.740147210850303,0.230122321835984,0.88727650134273,0.696083808259996,0.230440345373842,0.05,,,,,,5
PWY-3001,superpathway of L-isoleucine biosynthesis I,6,0.598700649675163,0.598700649675163,0.693338354053173,,0.707936956617304,0.682482622542852,0.329125103111349,0.743315688827737,0.830787694483181,0.613780854908224,0.5,,,,,,5
PWY-6124,inosine-5'-phosphate biosynthesis II,6,0.606196901549225,0.606196901549225,0.706017347961526,,0.869467727766461,0.525021074000028,0.269626337883017,0.772069071793083,0.770036621056655,0.406531532963611,0.5,,,,,,5
METHIONINE-DEG1-PWY,L-methionine degradation I (to L-homocysteine),4,0.607196401799101,0.607196401799101,0.725323057343051,,0.501457952396462,0.674213155029039,0.834616221855351,0.499380642358479,0.847078179241156,0.674213155029039,1,,,,,,5
PWY-6498,eumelanin biosynthesis,3,0.610194902548726,0.610194902548726,0.710088909737781,,0.622057696687416,0.707105493673649,0.602107507096849,0.671689360640368,0.837463883469393,0.644692966882776,0.5,,,,,,5
PWY-6543,4-aminobenzoate biosynthesis,5,0.615692153923038,0.615692153923038,0.725428350447366,,0.862242927097386,0.569568042583011,0.352626217871413,0.764346534864666,0.791296974760853,0.492669735106304,0.5,,,,,,5
PWY-1581,plastoquinol-9 biosynthesis I,8,0.619690154922539,0.619690154922539,0.756285067004572,,0.605383114073572,0.790364990474402,0.536847957876649,0.748654807091351,0.876992783927786,0.749575845990052,0.5,,,,,,5
PWY-6762,salicylate glucosides biosynthesis IV,7,0.619690154922539,0.619690154922539,0.801967964754745,,0.507354379165625,0.741426790207842,0.914038532943197,0.506685086380473,0.872811382350915,0.741426790207842,1,,,,,,5
PWY-7634,vernolate biosynthesis II,12,0.627686156921539,0.627686156921539,0.786291688508757,,0.537283510559981,0.704841469582636,0.896250412095852,0.552902680230573,0.869406533308426,0.704841469582636,1,,,,,,5
PWY-5188,tetrapyrrole biosynthesis I (from glutamate),7,0.628185907046477,0.628185907046477,0.767921892319464,,0.695491435262197,0.721679588108691,0.788849300379433,0.684607910542525,0.859776757289556,0.700719959852542,0.5,,,,,,5
PWY-7221,guanosine ribonucleotides <i>de novo</i> biosynthesis,5,0.629685157421289,0.629685157421289,0.731685616075119,,0.621343913050244,0.762908670591279,0.510706483024822,0.744489093470737,0.85050677529074,0.681262082948699,0.5,,,,,,5
GLUTORN-PWY,L-ornithine biosynthesis I,9,0.630684657671164,0.630684657671164,0.73245081651592,,0.654226752855267,0.730767045835983,0.539261338479582,0.746964093254286,0.8498040608724,0.657096736672979,0.5,,,,,,5
PWY-6219,indole-3-acetate inactivation VIII,8,0.63568215892054,0.63568215892054,0.749185800618595,,0.805980232307091,0.597187695211614,0.811377986801279,0.516469654811124,0.829930309635195,0.597187695211614,1,,,,,,5
PWY-6014,vernolate biosynthesis I,12,0.637181409295352,0.637181409295352,0.786290449934701,,0.537283510559981,0.704841469582636,0.896250412095852,0.552902680230573,0.869403987323745,0.704841469582636,1,,,,,,5
FASYN-ELONG-PWY,fatty acid elongation -- saturated,12,0.644177911044478,0.644177911044478,0.762929926179093,,0.705959934592572,0.727706716707872,0.467457508592028,0.867827395056939,0.825146320410654,0.541954382995481,0.5,,,,,,5
