pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tfisher_p_min,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY0-1325,superpathway of L-asparagine biosynthesis,4,0.0229885057471264,0.0229885057471264,0.00784022069014312,,0.0716602785346751,0.0139493866886907,0.144745751212457,0.00504696246734315,0.00287596425456627,0.0139493866886906,1,,,,,,10
ASPARAGINE-BIOSYNTHESIS,L-asparagine biosynthesis I,4,0.023488255872064,0.023488255872064,0.00781537719568276,,0.0716602785346751,0.0139493866886907,0.144745751212457,0.00504696246734315,0.00285929093448745,0.0139493866886906,1,,,,,,10
PWY-5097,L-lysine biosynthesis VI,15,0.024487756121939,0.024487756121939,0.00799186006044678,,0.0707474843912386,0.00863608075777291,0.108847348606018,0.00651753808466807,0.00299749520714121,0.00863608075777289,1,,,,,,10
PWY-7489,"oryzalexin A, B, and C biosynthesis",2,0.0284857571214393,0.0284857571214393,0.0328727662909328,,0.0197641533244049,0.0318239338117742,0.01966159350384,0.051962287534067,0.516057877215902,0.0196616007226547,0.01,,,,,,10
PWY-5886,4-hydroxyphenylpyruvate biosynthesis,2,0.0299850074962519,0.0299850074962519,0.0342995291722949,,0.0264243282562026,0.0276647781352932,0.027026876764,0.0285853090138302,0.540624010792024,0.0274171187044237,0.05,,,,,,10
PWY1F-467,"phenylpropanoid biosynthesis, initial reactions",11,0.0299850074962519,0.0299850074962519,0.000347545335081856,,0.0651220744681293,0.00165201111921746,0.1512437568251,0.000241578544429392,0.000103943595393785,0.00165201111921742,1,,,,,,10
PWY-5083,NAD/NADH phosphorylation and dephosphorylation,52,0.0304847576211894,0.0304847576211894,0.0120217030462979,,0.0191823497040374,0.0112541352382693,0.0205831335085708,0.0095903972804164,0.00818993137049084,0.0112541352382692,1,,,,,,10
PWY-5912,2'-deoxymugineic acid phytosiderophore biosynthesis,29,0.0339830084957521,0.0339830084957521,0.00193692870116713,,0.0433102559402357,0.00253079330044503,0.0437603372588544,0.00681899141466038,0.000501511946647826,0.00217012959188834,0.5,,,,,,10
PWY-3781,aerobic respiration I (cytochrome c),297,0.0344827586206897,0.0344827586206897,0.00111620458605649,,0.0737584164665013,0.00154265254868869,0.112004063557175,0.000347159112623653,0.00107662517991602,0.00154265254868868,1,,,,,,10
PWY0-1264,biotin-carboxyl carrier protein assembly,5,0.0349825087456272,0.0349825087456272,0.0320621091510077,,0.129459463368015,0.0336487067738736,0.294834956889431,0.00907279259300448,0.154266321627893,0.0336487067738737,1,,,,,,10
PWY4FS-6,phosphatidylethanolamine biosynthesis II,9,0.0349825087456272,0.0349825087456272,0.0131716027563169,,0.147103966886558,0.0135832480684023,0.28948536674166,0.0117125138717987,0.00472286691457791,0.0135832480684023,1,,,,,,10
PWY-5027,phylloquinol biosynthesis,4,0.0354822588705647,0.0354822588705647,0.0343056614388722,,0.0223078710295163,0.0902931849030927,0.0213343610674572,0.222401144703373,0.0255132553816176,0.0213846650609401,0.01,,,,,,10
PWY-6823,molybdenum cofactor biosynthesis,15,0.0379810094952524,0.0379810094952524,0.020803264865969,,0.076997676149412,0.0189878463556899,0.120819542426478,0.0131757081468602,0.0109919679474761,0.0189878463556898,1,,,,,,10
PWY-7120,esterified suberin biosynthesis,5,0.0379810094952524,0.0379810094952524,0.0361413173678492,,0.0892409548183601,0.0269597351379157,0.194268176692953,0.0155303571063965,0.0472555553939275,0.0269597351379157,1,,,,,,10
PWY-7897,flavonoid di-C-glucosylation,37,0.0384807596201899,0.0384807596201899,0.00106363461748615,,0.145390706524343,0.00253111373749092,0.497480740409657,0.000328851364296827,0.00079461651852053,0.00253111373749093,1,,,,,,10
PWY-6619,adenine and adenosine salvage VI,2,0.0399800099950025,0.0399800099950025,0.0634805048696617,,0.0640034539162005,0.0473635333721988,0.072203378716,0.035356004425221,0.543463336560822,0.0473635333721988,1,,,,,,10
ARGSPECAT-PWY,spermine biosynthesis,7,0.0409795102448776,0.0409795102448776,0.0249621099300888,,0.0215092197819096,0.202327177230287,0.0207342526926577,0.382831949927547,0.0100126300149158,0.0210441856509352,0.01,,,,,,10
PWY-181,photorespiration,20,0.0409795102448776,0.0409795102448776,0.00646225354629126,,0.134699742131836,0.0102574277750638,0.474355667016771,0.00219581622424153,0.00468289570948477,0.0102574277750638,1,,,,,,10
BSUBPOLYAMSYN-PWY,spermidine biosynthesis I,7,0.0424787606196902,0.0424787606196902,0.0248285513762885,,0.0213979859296466,0.180138332038198,0.0207342526926577,0.326948619494796,0.0100667335832723,0.0210441856509352,0.01,,,,,,10
VALSYN-PWY,L-valine biosynthesis,6,0.0429785107446277,0.0429785107446277,0.0282392074474906,,0.0238113404206952,0.0476964494288916,0.0243027870320657,0.0560661145269266,0.0181134405064645,0.0244841076364636,0.01,,,,,,10
PWY-3981,&beta;-alanine biosynthesis I,10,0.0459770114942529,0.0459770114942529,0.0292680423543511,,0.0708061051649813,0.024078093794929,0.133832725803581,0.0251324822198703,0.014635562421106,0.024078093794929,1,,,,,,10
PWY-5989,stearate biosynthesis II (bacteria and plants),38,0.0459770114942529,0.0459770114942529,0.0107839289418499,,0.0722293029120478,0.00846500845481795,0.125899885445473,0.0313361213332275,0.00341948446114404,0.00668464230266896,0.5,,,,,,10
PWY-6,GDP-L-fucose biosynthesis II (from L-fucose),2,0.0459770114942529,0.0459770114942529,0.0719514791593174,,0.085830369268422,0.0513109891993933,0.115416486471,0.0334567122283857,0.544669792432194,0.0513109891993933,1,,,,,,10
PWY-5971,palmitate biosynthesis II (bacteria and plants),43,0.0484757621189405,0.0484757621189405,0.0144148150003753,,0.0808032171532239,0.0106670175867794,0.141239899091463,0.0354761449097568,0.00485099758133623,0.00819568532809201,0.5,,,,,,10
PWY-6959,L-ascorbate degradation V,9,0.0484757621189405,0.0484757621189405,0.02881500032268,,0.183049788622654,0.0438608563067203,0.672445315042865,0.00727775795468632,0.0964016183152099,0.0438608563067203,1,,,,,,10
PWY-7193,pyrimidine ribonucleosides salvage I,10,0.0484757621189405,0.0484757621189405,0.0265819729252478,,0.117547305247589,0.0307928924918751,0.218190876978684,0.00946308250944479,0.0264746205903968,0.0307928924918751,1,,,,,,10
PWY-4861,UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate),5,0.0494752623688156,0.0494752623688156,0.0364703329566815,,0.0278296433505067,0.0402406700706779,0.0288335780222682,0.0364127575454353,0.0702250102308917,0.0289033254721774,0.01,,,,,,10
PWY-5466,matairesinol biosynthesis,4,0.0504747626186907,0.0504747626186907,0.00950565340823217,,0.0850309189749705,0.015724394608778,0.165112346944461,0.00472404459421798,0.00427960072676359,0.0157243946087779,1,,,,,,10
PWY-5864,superpathway of plastoquinol biosynthesis,5,0.0524737631184408,0.0524737631184408,0.04833350840592,,0.0476329965793829,0.0298127266269655,0.0662037846207136,0.0495246414922131,0.0730142202036757,0.0291079539003283,0.5,,,,,,10
PWY-6773,"1,3-&beta;-D-glucan biosynthesis",14,0.0534732633683159,0.0534732633683159,0.0177109558223741,,0.0491655319300301,0.0183415963711444,0.0519496943542411,0.0455272980201765,0.00600569997432832,0.0134071278250861,0.5,,,,,,10
GLUTATHIONESYN-PWY,glutathione biosynthesis,4,0.0579710144927536,0.0579710144927536,0.0712281667259617,,0.0371135900074606,0.104146703849394,0.0353962217345989,0.217221904086328,0.407296025421663,0.0353992374005377,0.01,,,,,,10
PWY-5481,pyruvate fermentation to (<i>S</i>)-lactate,2,0.0584707646176912,0.0584707646176912,0.0293195328118968,,0.0499236606835506,0.0196460303823748,0.071769878191,0.0116503101313035,0.514465743204378,0.0196460303823748,1,,,,,,10
SERSYN-PWY,L-serine biosynthesis I,6,0.0589705147426287,0.0589705147426287,0.0279164578302972,,0.0745418116022198,0.0251761741872988,0.139355095617718,0.0142298706152989,0.0204215766301996,0.0251761741872988,1,,,,,,10
PWY-6367,D-<i>myo</i>-inositol-5-phosphate metabolism,8,0.0599700149925037,0.0599700149925037,0.0501739069797658,,0.160865102576591,0.0471137425036706,0.434800257171737,0.0152082625128902,0.15981474363095,0.0471137425036706,1,,,,,,10
PWY-7039,"phosphatidate metabolism, as a signaling molecule",39,0.0609695152423788,0.0609695152423788,0.0540557211912925,,0.147239654424688,0.0375466742697714,0.277600290870944,0.0447435549252528,0.0293672323051282,0.0290119657432691,0.5,,,,,,10
PWY-8011,L-serine biosynthesis II,9,0.0619690154922539,0.0619690154922539,0.00369027189940979,,0.0960322446676215,0.00713724115973066,0.332862941244104,0.00196024104866467,0.00144358285431967,0.00713724115973069,1,,,,,,10
PWY-6665,pterostilbene biosynthesis,27,0.0674662668665667,0.0674662668665667,0.00686290963982339,,0.00512365887413969,0.0781445421410508,0.00512272231300951,0.100902758832444,0.00316467261638709,0.00715699264898073,0.01,,,,,,10
PWY-6457,cinnamoyl-CoA biosynthesis,9,0.0709645177411294,0.0709645177411294,0.00806134188664093,,0.0971320481429977,0.0136625215026399,0.208748480249244,0.00307769664277234,0.0048073618722233,0.0136625215026399,1,,,,,,10
PWY-4302,aerobic respiration III (alternative oxidase pathway),62,0.0739630184907546,0.0739630184907546,0.0304083770752938,,0.0236670797119643,0.0311491069267783,0.0244925856132015,0.0755574592418596,0.0276935400808691,0.0257553993596095,0.5,,,,,,10
OXIDATIVEPENT-PWY,pentose phosphate pathway (oxidative branch) I,12,0.0789605197401299,0.0789605197401299,0.063959833739848,,0.0420859788622928,0.126974279647131,0.0405968284570808,0.22394778915399,0.055479869944094,0.041478511641029,0.01,,,,,,10
PWY-5059,pinobanksin biosynthesis,20,0.079960019990005,0.079960019990005,0.0327125232322682,,0.182712752570258,0.0324871630851472,0.550553535555085,0.0118729173211315,0.030128165502343,0.0324871630851472,1,,,,,,10
PWYDQC-4,indole-3-acetate biosynthesis I,15,0.0824587706146927,0.0824587706146927,0.0484374759789831,,0.128813180459669,0.0369256064670247,0.246666724306951,0.0257684287239209,0.0379825319615721,0.0369256064670247,1,,,,,,10
PWY-702,L-methionine biosynthesis II (plants),4,0.0829585207396302,0.0829585207396302,0.10684525929442,,0.0973352636976339,0.0680268761190687,0.147240305518181,0.0659457090994628,0.56474130763183,0.0680268761190687,1,,,,,,10
TYRFUMCAT-PWY,L-tyrosine degradation I,8,0.0829585207396302,0.0829585207396302,0.0692267898738364,,0.0615512136040051,0.0501246694301796,0.0988341202056735,0.122611580124962,0.0558647639416842,0.0358803176059463,0.05,,,,,,10
PWY-5136,fatty acid &beta;-oxidation II (peroxisome),15,0.0839580209895053,0.0839580209895053,0.0661594248468133,,0.827068597744974,0.0333231532035289,0.328106010165258,0.065194079674429,0.0304141137396669,0.033323153203529,1,,,,,,10
PWY1F-353,glycine betaine biosynthesis III (plants),3,0.0839580209895053,0.0839580209895053,0.106971997808717,,0.0867493418761,0.0779697412193833,0.0979888892679291,0.0821672344264293,0.562020908525414,0.0763980805470533,0.5,,,,,,10
PWY-7187,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II,17,0.0849575212393803,0.0849575212393803,0.0651456060136946,,0.0878765626949453,0.0454206613604813,0.120793876598777,0.0760844143001361,0.0452479009301802,0.0402252359244214,0.5,,,,,,10
PWY0A-6303,methyl indole-3-acetate interconversion,6,0.0849575212393803,0.0849575212393803,0.0446513439602215,,0.131527464910767,0.035223039141027,0.328320198383938,0.0154434367345242,0.104517024039087,0.0352230391410271,1,,,,,,10
PWY-3881,mannitol biosynthesis,11,0.0894552723638181,0.0894552723638181,0.0677523075989435,,0.0472663136477169,0.0993383132611131,0.0510727274830126,0.0678570103671718,0.118878675942481,0.0516119129499975,0.01,,,,,,10
PWY-641,proanthocyanidins biosynthesis from flavanols,7,0.0899550224887556,0.0899550224887556,0.106254360680859,,0.110043517214826,0.0797833782971248,0.138857287967345,0.0537450113933984,0.585515146227685,0.0797833782971248,1,,,,,,10
PWY0-166,superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>),28,0.0924537731134433,0.0924537731134433,0.0747703023817634,,0.124166783644997,0.0538694043018688,0.19106411595318,0.0443898981103632,0.0775479651614578,0.0538694043018688,1,,,,,,10
PWY-7478,oryzalexin D and E biosynthesis,6,0.0949525237381309,0.0949525237381309,0.0442324424620369,,0.143104174757026,0.0454118532795548,0.349269164583806,0.0125063818437789,0.292275970524476,0.0454118532795548,1,,,,,,10
PWY-5936,xyloglucan biosynthesis,52,0.0989505247376312,0.0989505247376312,0.0158811974403307,,0.322361477330255,0.0118461562462888,0.695976969031627,0.0162221437829696,0.0059210212282298,0.00885495736399255,0.5,,,,,,10
PWY-282,cuticular wax biosynthesis,11,0.100449775112444,0.100449775112444,0.0714163364719438,,0.0609779992842994,0.0569944947210282,0.07111236064926,0.0626537454146083,0.16044228256749,0.0569944947210282,1,,,,,,10
POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,9,0.101949025487256,0.101949025487256,0.0531804485860397,,0.0783189834386809,0.494163066050271,0.0265789686480621,0.893145289493181,0.0191912464755228,0.0271048673593779,0.01,,,,,,10
PWY-2161,folate polyglutamylation,7,0.102948525737131,0.102948525737131,0.114172387165827,,0.125537579658381,0.080431044238555,0.201560166679456,0.0527863356099745,0.585682119437317,0.080431044238555,1,,,,,,10
PWY-5098,chlorophyll <i>a</i> degradation I,9,0.102948525737131,0.102948525737131,0.0598667859251323,,0.0377842564117449,0.160825356141084,0.0354650788838782,0.388560311411803,0.0466482663137893,0.0359012199752949,0.01,,,,,,10
PWY-5659,GDP-mannose biosynthesis,12,0.105447276361819,0.105447276361819,0.117064665943838,,0.0781408055229084,0.274349945094319,0.0555843073074674,0.420761662275566,0.135504539115551,0.0562270272234482,0.01,,,,,,10
PWY-3181,L-tryptophan degradation VI (via tryptamine),10,0.106446776611694,0.106446776611694,0.0382452990144623,,0.122191638277854,0.0343252497101313,0.272046386791471,0.0158413393277951,0.0362072794502724,0.0343252497101313,1,,,,,,10
HOMOSER-THRESYN-PWY,L-threonine biosynthesis,3,0.109945027486257,0.109945027486257,0.135632799627391,,0.117253226300404,0.0694348623174079,0.144199799833737,0.145727661295799,0.553796653656789,0.0541871063378141,0.5,,,,,,10
PWY0-1021,L-alanine biosynthesis III,8,0.111444277861069,0.111444277861069,0.117324895481592,,0.141206326059778,0.0699661616522978,0.293314185924914,0.0564862595750008,0.490457542698092,0.0699661616522979,1,,,,,,10
PWY-5805,nonaprenyl diphosphate biosynthesis I,3,0.111944027986007,0.111944027986007,0.161617114136192,,0.101094506900511,0.171488805184012,0.0845890704136368,0.282142007730537,0.568488236510591,0.0851101820994179,0.05,,,,,,10
PWY-4541,"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)",2,0.112443778110945,0.112443778110945,0.164729625200177,,0.107995232900001,0.147266558690383,0.098975696271,0.193049113194242,0.673998246886912,0.134233178504686,0.5,,,,,,10
PWYQT-4445,pyrimidine salvage pathway,15,0.113943028485757,0.113943028485757,0.102471906883124,,0.163262578647271,0.0703974718419131,0.308724601980715,0.0481002000727455,0.185676074427442,0.0703974718419131,1,,,,,,10
PWYQT-94,superpathway of polyamine biosynthesis,2,0.114942528735632,0.114942528735632,0.17122762499499,,0.120076389745011,0.15808514750138,0.081672609564,0.347887512016526,0.597985532965376,0.0817049275477411,0.05,,,,,,10
PWY3O-450,phosphatidylcholine biosynthesis I,6,0.116441779110445,0.116441779110445,0.145968508786279,,0.153056104346875,0.100251057129668,0.205030836826583,0.0763238523752977,0.586921607508335,0.100251057129668,1,,,,,,10
PWY-4984,urea cycle,8,0.118440779610195,0.118440779610195,0.136114216102539,,0.180303160502105,0.11726968741428,0.310244480855876,0.0488694774453283,0.602126481741537,0.11726968741428,1,,,,,,10
PWY-5947,lutein biosynthesis,3,0.118440779610195,0.118440779610195,0.172138106292739,,0.18009986684378,0.131988252117853,0.290243841812399,0.0735875329704924,0.658297903694877,0.131988252117853,1,,,,,,10
PWY-5068,chlorophyll cycle,7,0.11944027986007,0.11944027986007,0.147520557815294,,0.072556664404974,0.295431833199904,0.0653904375411846,0.413510453902005,0.541876923556451,0.0653919043807486,0.01,,,,,,10
PWY-43,putrescine biosynthesis II,4,0.124437781109445,0.124437781109445,0.163348620354403,,0.130039762694372,0.102719939083811,0.156674803975006,0.150871454593364,0.575657471990246,0.0947101073652692,0.5,,,,,,10
PWY-6663,plant sterol biosynthesis II,28,0.126936531734133,0.126936531734133,0.0651627478541413,,0.0694379891045062,0.0496422847847885,0.0838783410827032,0.065188050157664,0.0668715447157242,0.0496422847847885,1,,,,,,10
PWY-6927,chlorophyll <i>a</i> degradation II,14,0.129935032483758,0.129935032483758,0.0914433327577279,,0.0557781001815374,0.177452352577395,0.0546215261189314,0.230745318949274,0.110206516114911,0.055691074729173,0.01,,,,,,10
PWY-2261,ascorbate glutathione cycle,20,0.131434282858571,0.131434282858571,0.100615973438408,,0.268842489387611,0.108385577454583,0.845164074775902,0.0246263813139718,0.335475568671836,0.108385577454583,1,,,,,,10
PWY-1581,plastoquinol-9 biosynthesis I,8,0.132933533233383,0.132933533233383,0.125755446248453,,0.0917342111476919,0.153510784015099,0.0988341202056735,0.0796630154269415,0.599000899513339,0.108427465437887,0.05,,,,,,10
RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),21,0.136931534232884,0.136931534232884,0.122247895657678,,0.0737978523408478,0.236523810139951,0.0754898088305065,0.211993839741274,0.174425150101463,0.0780081001193623,0.01,,,,,,10
LIPAS-PWY,triacylglycerol degradation,117,0.137431284357821,0.137431284357821,0.0694776733124563,,0.233790686420303,0.0419539364010458,0.693599506327352,0.127996188579841,0.0259549449020177,0.0218736573680045,0.5,,,,,,10
PWY-4261,glycerol degradation I,4,0.137931034482759,0.137931034482759,0.16570949182251,,0.127584409176317,0.145559971555,0.141864189469126,0.114582416229591,0.626970104234159,0.142251174067599,0.05,,,,,,10
PWY-7995,tricin biosynthesis,24,0.138930534732634,0.138930534732634,0.0865289566858099,,0.129324345057037,0.0829145878330019,0.172964596679045,0.0366387892665761,0.181740231672824,0.0829145878330019,1,,,,,,10
PWY-6066,IAA biosynthesis VII,3,0.139430284857571,0.139430284857571,0.221270263561891,,0.191423173412703,0.167568087985692,0.270258598804127,0.115756805466707,0.692420754978336,0.167568087985692,1,,,,,,10
PWY-5921,glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation,34,0.139930034982509,0.139930034982509,0.107736076713064,,0.247653929812847,0.117189545778003,0.735266108779802,0.0297807174400053,0.275528495130948,0.117189545778003,1,,,,,,10
PWY-6019,pseudouridine degradation,2,0.141929035482259,0.141929035482259,0.192821352716897,,0.168986126176872,0.145566262449885,0.221370239999999,0.105613222033898,0.676041795888855,0.145566262449885,1,,,,,,10
PWY-5125,anthocyanin biosynthesis,13,0.142928535732134,0.142928535732134,0.150482881735091,,0.615431889052979,0.0781244634721956,0.242425684220626,0.0726204228943445,0.283699755867456,0.0781244634721956,1,,,,,,10
PWY-2981,diterpene phytoalexins precursors biosynthesis,6,0.145927036481759,0.145927036481759,0.197651422593887,,0.187779727282387,0.156680265089913,0.285554345439289,0.0956328888834985,0.619682409703205,0.156680265089913,1,,,,,,10
PWY-6115,"avenacin biosynthesis, initial reactions",12,0.146426786606697,0.146426786606697,0.127659104602165,,0.192033200459634,0.0723269663338036,0.489560928385557,0.0619085399077145,0.265747419694722,0.0723269663338035,1,,,,,,10
GLYOXYLATE-BYPASS,glyoxylate cycle,17,0.146926536731634,0.146926536731634,0.140071721505199,,0.103996922691484,0.137826548039067,0.176895724866484,0.284306871754807,0.0996285339023754,0.0568527348685839,0.05,,,,,,10
PWY-3001,superpathway of L-isoleucine biosynthesis I,6,0.146926536731634,0.146926536731634,0.205609005616226,,0.111477618022457,0.322108770600314,0.100599925804956,0.352801146368341,0.5888679575536,0.105281040670687,0.05,,,,,,10
PWY-7206,pyrimidine deoxyribonucleotides dephosphorylation,16,0.146926536731634,0.146926536731634,0.141783090462504,,0.0919197233230139,0.119120592360075,0.114110638667952,0.221517942245248,0.306793423600822,0.0915952168364243,0.5,,,,,,10
CYSTSYN-PWY,L-cysteine biosynthesis I,15,0.148425787106447,0.148425787106447,0.0833919586887344,,0.0989153821479287,0.0592635540793595,0.129569537266334,0.06610745447967,0.0975915255781451,0.0543906993701132,0.5,,,,,,10
ASPARTATE-DEG1-PWY,L-aspartate degradation I,6,0.148925537231384,0.148925537231384,0.205610115446606,,0.111477618022457,0.322108770600314,0.100599925804956,0.352801146368341,0.588882108945265,0.105281040670687,0.05,,,,,,10
COA-PWY,coenzyme A biosynthesis I (prokaryotic),11,0.149925037481259,0.149925037481259,0.136275427028256,,0.149278467107559,0.104013494725886,0.299371867194768,0.0558122537547914,0.604875820840852,0.104013494725886,1,,,,,,10
GLUTAMINDEG-PWY,L-glutamine degradation I,34,0.150924537731134,0.150924537731134,0.107732502128266,,0.247653929812847,0.117189545778003,0.735266108779802,0.0297807174400053,0.275434512732991,0.117189545778003,1,,,,,,10
PWY-4841,UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol),3,0.150924537731134,0.150924537731134,0.206986089143616,,0.187924911255135,0.158208766082466,0.271923010174872,0.100849937771183,0.690765219783842,0.158208766082466,1,,,,,,10
HISTSYN-PWY,L-histidine biosynthesis,11,0.151424287856072,0.151424287856072,0.206399487525405,,0.153719666058157,0.199408210008423,0.206376123946026,0.121433167108211,0.648351852336026,0.199408210008423,1,,,,,,10
