"GENE","magma_p","magma_z","n_top_pathways","best_pathway_p","pathway_rank","pathways","gwas_min_p","gwas_rank","magma_rank","hit_gwas","hit_magma","hit_pathway","support_layers","score"
"AT2G38220",0.46696057418071,-0.727433279074525,0,NA,NA,NA,0.46696057418071,8984,8984,FALSE,FALSE,FALSE,0,0.993343096178135
"AT1G58370",0.466975009748664,-0.727409707122661,0,NA,NA,NA,0.466975009748664,8985,8985,FALSE,FALSE,FALSE,0,0.993246419794953
"AT1G10900",0.466990169541407,-0.727384953013565,0,NA,NA,NA,0.466990169541407,8986,8986,FALSE,FALSE,FALSE,0,0.993149754170925
"AT1G54060",0.466993247272122,-0.72737992750576,0,NA,NA,NA,0.466993247272122,8987,8987,FALSE,FALSE,FALSE,0,0.993053099303657
"AT5G02330",0.467026085202484,0.727326308859117,0,NA,NA,NA,0.467026085202484,8988,8988,FALSE,FALSE,FALSE,0,0.992956455190755
"AT2G33850",0.467064075005771,-0.727264280705983,0,NA,NA,NA,0.467064075005771,8989,8989,FALSE,FALSE,FALSE,0,0.992859821829827
"AT5G16310",0.467066354819566,-0.727260558410895,0,NA,NA,NA,0.467066354819566,8990,8990,FALSE,FALSE,FALSE,0,0.99276319921848
"AT3G42473",0.467073442971125,-0.727248985516198,0,NA,NA,NA,0.467073442971125,8991,8991,FALSE,FALSE,FALSE,0,0.992666587354324
"AT2G30150",0.467089851359039,-0.727222195753731,0,NA,NA,NA,0.467089851359039,8992,8992,FALSE,FALSE,FALSE,0,0.992569986234966
"AT1G23820",0.467095951312116,-0.727212236572413,0,NA,NA,NA,0.467095951312116,8993,8993,FALSE,FALSE,FALSE,0,0.992473395858019
"AT3G19870",0.467170645842724,-0.727090291257648,0,NA,NA,NA,0.467170645842724,8994,8994,FALSE,FALSE,FALSE,0,0.992376816221092
"AT2G22155",0.467175743643496,-0.727081969048864,0,NA,NA,NA,0.467175743643496,8995,8995,FALSE,FALSE,FALSE,0,0.992280247321798
"AT5G60660",0.467197195404555,-0.727046949394426,0,NA,NA,NA,0.467197195404555,8996,8996,FALSE,FALSE,FALSE,0,0.992183689157749
"AT1G05940",0.467240502255619,-0.726976254374347,0,NA,NA,NA,0.467240502255619,8997,8997,FALSE,FALSE,FALSE,0,0.992087141726559
"AT3G16930",0.467298133467926,-0.726882181598105,0,NA,NA,NA,0.467298133467926,8998,8998,FALSE,FALSE,FALSE,0,0.991990605025842
"AT1G66900",0.467308117356002,-0.726865885317726,0,NA,NA,NA,0.467308117356002,8999,8999,FALSE,FALSE,FALSE,0,0.991894079053213
"AT3G59120",0.46739106292921,-0.726730504211654,0,NA,NA,NA,0.46739106292921,9000,9000,FALSE,FALSE,FALSE,0,0.991797563806288
"AT5G38386",0.467491428295357,-0.726566708884883,0,NA,NA,NA,0.467491428295357,9001,9001,FALSE,FALSE,FALSE,0,0.991701059282684
"AT1G16130",0.46750226108408,-0.726549031041847,0,NA,NA,NA,0.46750226108408,9002,9002,FALSE,FALSE,FALSE,0,0.991604565480018
"AT3G09110",0.467509938664514,0.72653650226685,0,NA,NA,NA,0.467509938664514,9003,9003,FALSE,FALSE,FALSE,0,0.991508082395908
"AT1G32490",0.467541312025533,-0.72648530636139,0,NA,NA,NA,0.467541312025533,9004,9004,FALSE,FALSE,FALSE,0,0.991411610027973
"AT3G11402",0.467598223557845,-0.726392441431654,0,NA,NA,NA,0.467598223557845,9005,9005,FALSE,FALSE,FALSE,0,0.991315148373834
"AT4G27760",0.467670646451433,-0.726274275021594,0,NA,NA,NA,0.467670646451433,9006,9006,FALSE,FALSE,FALSE,0,0.99121869743111
"AT3G47150",0.467676887580909,-0.726264092364503,0,NA,NA,NA,0.467676887580909,9007,9007,FALSE,FALSE,FALSE,0,0.991122257197423
"AT4G22680",0.467754524006313,-0.726137431666371,0,NA,NA,NA,0.467754524006313,9008,9008,FALSE,FALSE,FALSE,0,0.991025827670396
"AT4G34800",0.46783543838794,0.726005435511155,0,NA,NA,NA,0.46783543838794,9009,9009,FALSE,FALSE,FALSE,0,0.990929408847651
"AT4G37830",0.46784648031654,-0.72598742372233,0,NA,NA,NA,0.46784648031654,9010,9010,FALSE,FALSE,FALSE,0,0.990833000726812
"AT5G36220",0.46791650182537,-0.725873208883178,0,NA,NA,NA,0.46791650182537,9011,9011,FALSE,FALSE,FALSE,0,0.990736603305504
"AT2G22180",0.467916704556818,-0.725872878213683,0,NA,NA,NA,0.467916704556818,9012,9012,FALSE,FALSE,FALSE,0,0.990640216581352
"AT5G07960",0.467923824659892,-0.725861264866482,0,NA,NA,NA,0.467923824659892,9013,9013,FALSE,FALSE,FALSE,0,0.990543840551982
"AT2G35300",0.468001573919366,-0.725734457181527,0,NA,NA,NA,0.468001573919366,9014,9014,FALSE,FALSE,FALSE,0,0.990447475215021
"AT2G43720",0.468030293729947,-0.725687618623333,0,NA,NA,NA,0.468030293729947,9015,9015,FALSE,FALSE,FALSE,0,0.990351120568097
"AT2G33150",0.468108939930241,-0.72555936427413,0,NA,NA,NA,0.468108939930241,9016,9016,FALSE,FALSE,FALSE,0,0.990254776608838
"AT1G23070",0.468160705825369,-0.725474952198847,0,NA,NA,NA,0.468160705825369,9017,9017,FALSE,FALSE,FALSE,0,0.990158443334874
"AT1G61450",0.468237979141682,-0.725348956054749,0,NA,NA,NA,0.468237979141682,9018,9018,FALSE,FALSE,FALSE,0,0.990062120743835
"AT4G29273",0.468277255435275,-0.725284919454215,0,NA,NA,NA,0.468277255435275,9019,9019,FALSE,FALSE,FALSE,0,0.989965808833351
"AT3G52630",0.468315268429766,-0.725222945385717,0,NA,NA,NA,0.468315268429766,9020,9020,FALSE,FALSE,FALSE,0,0.989869507601055
"AT4G26340",0.468319443563391,0.72521613867219,0,NA,NA,NA,0.468319443563391,9021,9021,FALSE,FALSE,FALSE,0,0.989773217044578
"AT3G10620",0.468325187878246,-0.725206773779983,0,NA,NA,NA,0.468325187878246,9022,9022,FALSE,FALSE,FALSE,0,0.989676937161555
"AT1G54120",0.468434629650229,0.725028364231282,0,NA,NA,NA,0.468434629650229,9023,9023,FALSE,FALSE,FALSE,0,0.989580667949618
"AT2G19420",0.468444184899928,-0.725012788570635,0,NA,NA,NA,0.468444184899928,9024,9024,FALSE,FALSE,FALSE,0,0.989484409406404
"AT4G01710",0.468481226617382,0.72495240989359,0,NA,NA,NA,0.468481226617382,9025,9025,FALSE,FALSE,FALSE,0,0.989388161529547
"AT4G37390",0.468499600250456,-0.724922461516154,0,NA,NA,NA,0.468499600250456,9026,9026,FALSE,FALSE,FALSE,0,0.989291924316684
"AT1G05220",0.468532516585934,-0.724868810669612,0,NA,NA,NA,0.468532516585934,9027,9027,FALSE,FALSE,FALSE,0,0.989195697765452
"AT1G54710",0.468586054564175,-0.72478155274351,0,NA,NA,NA,0.468586054564175,9028,9028,FALSE,FALSE,FALSE,0,0.989099481873489
"AT1G12800",0.468587869161055,-0.724778595351598,0,NA,NA,NA,0.468587869161055,9029,9029,FALSE,FALSE,FALSE,0,0.989003276638434
"AT4G17540",0.468609717278422,-0.724742988246067,0,NA,NA,NA,0.468609717278422,9030,9030,FALSE,FALSE,FALSE,0,0.988907082057927
"AT1G55060",0.468646006551679,-0.724683847607211,0,NA,NA,NA,0.468646006551679,9031,9031,FALSE,FALSE,FALSE,0,0.988810898129607
"AT5G33330",0.468655299967041,0.724668702533247,0,NA,NA,NA,0.468655299967041,9032,9032,FALSE,FALSE,FALSE,0,0.988714724851115
"AT2G35330",0.468665618944339,-0.724651886340436,0,NA,NA,NA,0.468665618944339,9033,9033,FALSE,FALSE,FALSE,0,0.988618562220095
"AT1G77130",0.468672978708625,-0.724639892717445,0,NA,NA,NA,0.468672978708625,9034,9034,FALSE,FALSE,FALSE,0,0.988522410234187
"AT5G66880",0.468675934866476,-0.724635075331258,0,NA,NA,NA,0.468675934866476,9035,9035,FALSE,FALSE,FALSE,0,0.988426268891037
"AT3G49670",0.468680376148951,-0.724627837801844,0,NA,NA,NA,0.468680376148951,9036,9036,FALSE,FALSE,FALSE,0,0.988330138188287
"AT1G36310",0.468741886828445,-0.724527603686861,0,NA,NA,NA,0.468741886828445,9037,9037,FALSE,FALSE,FALSE,0,0.988234018123584
"AT2G28120",0.468747478550895,-0.724518492112197,0,NA,NA,NA,0.468747478550895,9038,9038,FALSE,FALSE,FALSE,0,0.988137908694572
"AT1G69840",0.468751908219538,-0.724511274118425,0,NA,NA,NA,0.468751908219538,9039,9039,FALSE,FALSE,FALSE,0,0.988041809898899
"AT4G15870",0.46875955934317,0.724498806962672,0,NA,NA,NA,0.46875955934317,9040,9040,FALSE,FALSE,FALSE,0,0.987945721734211
"AT5G24810",0.468807612261747,-0.72442050950566,0,NA,NA,NA,0.468807612261747,9041,9041,FALSE,FALSE,FALSE,0,0.987849644198158
"AT3G59240",0.468885101470222,0.724294257892724,0,NA,NA,NA,0.468885101470222,9042,9042,FALSE,FALSE,FALSE,0,0.987753577288387
"AT4G24950",0.468886403741119,0.724292136227519,0,NA,NA,NA,0.468886403741119,9043,9043,FALSE,FALSE,FALSE,0,0.987657521002549
"AT1G53366",0.468929982426175,-0.724221139531043,0,NA,NA,NA,0.468929982426175,9044,9044,FALSE,FALSE,FALSE,0,0.987561475338294
"AT5G26740",0.468943081670217,-0.724199799466369,0,NA,NA,NA,0.468943081670217,9045,9045,FALSE,FALSE,FALSE,0,0.987465440293273
"AT1G76430",0.468959233530077,-0.724173486819205,0,NA,NA,NA,0.468959233530077,9046,9046,FALSE,FALSE,FALSE,0,0.987369415865138
"AT1G59500",0.469021831478083,-0.724071514586384,0,NA,NA,NA,0.469021831478083,9047,9047,FALSE,FALSE,FALSE,0,0.987273402051543
"AT1G59540",0.469047693337852,-0.724029387742132,0,NA,NA,NA,0.469047693337852,9048,9048,FALSE,FALSE,FALSE,0,0.98717739885014
"AT5G59300",0.469097146011859,-0.723948836977538,0,NA,NA,NA,0.469097146011859,9049,9049,FALSE,FALSE,FALSE,0,0.987081406258585
"AT1G24140",0.469117266490966,-0.723916065170412,0,NA,NA,NA,0.469117266490966,9050,9050,FALSE,FALSE,FALSE,0,0.986985424274532
"AT4G08920",0.469170113530351,0.723829992742627,0,NA,NA,NA,0.469170113530351,9051,9051,FALSE,FALSE,FALSE,0,0.986889452895636
"AT5G45490",0.469182018602643,-0.723810603589025,0,NA,NA,NA,0.469182018602643,9052,9052,FALSE,FALSE,FALSE,0,0.986793492119556
"AT3G05165",0.469185906093319,-0.723804272300111,0,NA,NA,NA,0.469185906093319,9053,9053,FALSE,FALSE,FALSE,0,0.986697541943948
"AT1G10540",0.469217000912183,-0.723753631349605,0,NA,NA,NA,0.469217000912183,9054,9054,FALSE,FALSE,FALSE,0,0.986601602366471
"AT3G15604",0.469272294987492,-0.723663584130202,0,NA,NA,NA,0.469272294987492,9055,9055,FALSE,FALSE,FALSE,0,0.986505673384784
"AT5G10360",0.469275675624445,-0.723658078903272,0,NA,NA,NA,0.469275675624445,9056,9056,FALSE,FALSE,FALSE,0,0.986409754996546
"AT4G08170",0.469284532961416,-0.723643655201741,0,NA,NA,NA,0.469284532961416,9057,9057,FALSE,FALSE,FALSE,0,0.986313847199418
"AT1G18650",0.469364067035519,-0.723514144942468,0,NA,NA,NA,0.469364067035519,9058,9058,FALSE,FALSE,FALSE,0,0.986217949991061
"AT5G09850",0.469371621930369,0.723501843470355,0,NA,NA,NA,0.469371621930369,9059,9059,FALSE,FALSE,FALSE,0,0.986122063369138
"AT1G27130",0.46937633358339,-0.723494171642934,0,NA,NA,NA,0.46937633358339,9060,9060,FALSE,FALSE,FALSE,0,0.986026187331312
"AT1G27390",0.469389336103925,-0.723473000293451,0,NA,NA,NA,0.469389336103925,9061,9061,FALSE,FALSE,FALSE,0,0.985930321875246
"AT4G29370",0.469405352102887,-0.723446922694492,0,NA,NA,NA,0.469405352102887,9062,9062,FALSE,FALSE,FALSE,0,0.985834466998604
"AT1G78690",0.469442637957358,-0.723386214958471,0,NA,NA,NA,0.469442637957358,9063,9063,FALSE,FALSE,FALSE,0,0.985738622699052
"AT3G57350",0.469456071633948,0.723364343293055,0,NA,NA,NA,0.469456071633948,9064,9064,FALSE,FALSE,FALSE,0,0.985642788974256
"AT4G26830",0.469457204814622,-0.723362498352411,0,NA,NA,NA,0.469457204814622,9065,9065,FALSE,FALSE,FALSE,0,0.985546965821883
"AT3G22350",0.469475610666753,-0.723332531980065,0,NA,NA,NA,0.469475610666753,9066,9066,FALSE,FALSE,FALSE,0,0.9854511532396
"AT2G28890",0.46948192640081,-0.723322249550212,0,NA,NA,NA,0.46948192640081,9067,9067,FALSE,FALSE,FALSE,0,0.985355351225075
"AT3G60660",0.46948264641783,-0.72332107732007,0,NA,NA,NA,0.46948264641783,9068,9068,FALSE,FALSE,FALSE,0,0.985259559775979
"AT3G22300",0.469513319636994,-0.723271140434614,0,NA,NA,NA,0.469513319636994,9069,9069,FALSE,FALSE,FALSE,0,0.985163778889979
"AT3G08590",0.46952515840958,-0.723251867053801,0,NA,NA,NA,0.46952515840958,9070,9070,FALSE,FALSE,FALSE,0,0.985068008564748
"AT4G38410",0.469533951357153,0.723237552413715,0,NA,NA,NA,0.469533951357153,9071,9071,FALSE,FALSE,FALSE,0,0.984972248797956
"AT2G02770",0.469538013318168,-0.723230939719911,0,NA,NA,NA,0.469538013318168,9072,9072,FALSE,FALSE,FALSE,0,0.984876499587275
"AT5G14345",0.469539277058369,-0.723228882412919,0,NA,NA,NA,0.469539277058369,9073,9073,FALSE,FALSE,FALSE,0,0.98478076093038
"AT4G00290",0.469589073563456,-0.72314781858442,0,NA,NA,NA,0.469589073563456,9074,9074,FALSE,FALSE,FALSE,0,0.984685032824942
"AT1G10980",0.469628341320064,-0.723083897877265,0,NA,NA,NA,0.469628341320064,9075,9075,FALSE,FALSE,FALSE,0,0.984589315268638
"AT1G05210",0.469628456266499,-0.723083710769883,0,NA,NA,NA,0.469628456266499,9076,9076,FALSE,FALSE,FALSE,0,0.984493608259141
"AT3G28830",0.469632963150849,0.723076374578595,0,NA,NA,NA,0.469632963150849,9077,9077,FALSE,FALSE,FALSE,0,0.984397911794129
"AT5G02870",0.469633850814632,-0.723074929666736,0,NA,NA,NA,0.469633850814632,9078,9078,FALSE,FALSE,FALSE,0,0.984302225871277
"AT1G29570",0.469663458561685,-0.723026735949829,0,NA,NA,NA,0.469663458561685,9079,9079,FALSE,FALSE,FALSE,0,0.984206550488264
"AT1G51710",0.469695180522385,-0.722975102706017,0,NA,NA,NA,0.469695180522385,9080,9080,FALSE,FALSE,FALSE,0,0.984110885642768
"AT1G77330",0.469718541510566,-0.722937079693578,0,NA,NA,NA,0.469718541510566,9081,9081,FALSE,FALSE,FALSE,0,0.984015231332467
"AT4G37910",0.469729347132552,-0.72291949250775,0,NA,NA,NA,0.469729347132552,9082,9082,FALSE,FALSE,FALSE,0,0.983919587555042
"AT1G32970",0.469744896786239,-0.722894184347869,0,NA,NA,NA,0.469744896786239,9083,9083,FALSE,FALSE,FALSE,0,0.983823954308174
"AT4G09780",0.469762330579569,-0.722865810168173,0,NA,NA,NA,0.469762330579569,9084,9084,FALSE,FALSE,FALSE,0,0.983728331589543
"AT5G13550",0.469795446707808,-0.722811913978405,0,NA,NA,NA,0.469795446707808,9085,9085,FALSE,FALSE,FALSE,0,0.983632719396832
"AT4G32980",0.469799290065397,-0.722805659085763,0,NA,NA,NA,0.469799290065397,9086,9086,FALSE,FALSE,FALSE,0,0.983537117727724
"AT5G35810",0.469804249506251,-0.722797587859296,0,NA,NA,NA,0.469804249506251,9087,9087,FALSE,FALSE,FALSE,0,0.983441526579902
"AT1G55090",0.469822017053127,-0.722768672507348,0,NA,NA,NA,0.469822017053127,9088,9088,FALSE,FALSE,FALSE,0,0.983345945951051
"AT3G12980",0.46982454522174,-0.722764558151373,0,NA,NA,NA,0.46982454522174,9089,9089,FALSE,FALSE,FALSE,0,0.983250375838856
"AT2G02060",0.46984313329572,-0.722734308189762,0,NA,NA,NA,0.46984313329572,9090,9090,FALSE,FALSE,FALSE,0,0.983154816241003
"AT4G13090",0.469851022724172,0.722721469248407,0,NA,NA,NA,0.469851022724172,9091,9091,FALSE,FALSE,FALSE,0,0.983059267155179
"AT2G33120",0.469911656728998,-0.722622799861891,0,NA,NA,NA,0.469911656728998,9092,9092,FALSE,FALSE,FALSE,0,0.982963728579072
"AT1G11970",0.469920589639256,-0.722608263980163,0,NA,NA,NA,0.469920589639256,9093,9093,FALSE,FALSE,FALSE,0,0.982868200510369
"AT1G20960",0.46994898200576,-0.722562064140095,0,NA,NA,NA,0.46994898200576,9094,9094,FALSE,FALSE,FALSE,0,0.982772682946759
"AT3G62640",0.469954884968289,-0.722552459078595,0,NA,NA,NA,0.469954884968289,9095,9095,FALSE,FALSE,FALSE,0,0.982677175885933
"AT3G16090",0.470021284243214,0.722444421459914,0,NA,NA,NA,0.470021284243214,9096,9096,FALSE,FALSE,FALSE,0,0.982581679325581
"AT1G53110",0.470033555475312,0.722424455979941,0,NA,NA,NA,0.470033555475312,9097,9097,FALSE,FALSE,FALSE,0,0.982486193263395
"AT4G10240",0.47007285630169,-0.722360514879735,0,NA,NA,NA,0.47007285630169,9098,9098,FALSE,FALSE,FALSE,0,0.982390717697065
"AT3G14240",0.470097198773936,-0.722320911991155,0,NA,NA,NA,0.470097198773936,9099,9099,FALSE,FALSE,FALSE,0,0.982295252624286
"AT2G21280",0.47014853205928,-0.722237401328369,0,NA,NA,NA,0.47014853205928,9100,9100,FALSE,FALSE,FALSE,0,0.982199798042751
"AT1G05240",0.470151914526037,-0.722231898798017,0,NA,NA,NA,0.470151914526037,9101,9101,FALSE,FALSE,FALSE,0,0.982104353950154
"AT1G62810",0.470156994768724,-0.722223634400279,0,NA,NA,NA,0.470156994768724,9102,9102,FALSE,FALSE,FALSE,0,0.98200892034419
"AT2G19220",0.470200576597857,-0.722152738717384,0,NA,NA,NA,0.470200576597857,9103,9103,FALSE,FALSE,FALSE,0,0.981913497222555
"AT2G24070",0.470209263168365,-0.722138608483443,0,NA,NA,NA,0.470209263168365,9104,9104,FALSE,FALSE,FALSE,0,0.981818084582946
"AT3G60060",0.624363714314278,-0.489675255561261,1,7.6999923000077e-05,1,"PWY-5884",0.624363714314278,14619,14619,FALSE,FALSE,TRUE,1,0.981798221395202
"AT4G00585",0.470214939952279,-0.722129374274389,0,NA,NA,NA,0.470214939952279,9105,9105,FALSE,FALSE,FALSE,0,0.98172268242306
"AT3G57860",0.470225370962745,-0.722112406705868,0,NA,NA,NA,0.470225370962745,9106,9106,FALSE,FALSE,FALSE,0,0.981627290740596
"AT3G05980",0.4702262060178,-0.722111048375325,0,NA,NA,NA,0.4702262060178,9107,9107,FALSE,FALSE,FALSE,0,0.981531909533252
"AT4G23690",0.470268304749865,-0.722042570792395,0,NA,NA,NA,0.470268304749865,9108,9108,FALSE,FALSE,FALSE,0,0.981436538798728
"AT3G10915",0.470268790627201,-0.722041780486562,0,NA,NA,NA,0.470268790627201,9109,9109,FALSE,FALSE,FALSE,0,0.981341178534724
"AT3G12940",0.470281425220311,-0.722021229794101,0,NA,NA,NA,0.470281425220311,9110,9110,FALSE,FALSE,FALSE,0,0.981245828738942
"AT1G51900",0.470308128197934,-0.721977797290916,0,NA,NA,NA,0.470308128197934,9111,9111,FALSE,FALSE,FALSE,0,0.981150489409083
"AT5G44430",0.470325008036688,-0.721950342866152,0,NA,NA,NA,0.470325008036688,9112,9112,FALSE,FALSE,FALSE,0,0.98105516054285
"AT2G36100",0.470380931607778,-0.721859389162391,0,NA,NA,NA,0.470380931607778,9113,9113,FALSE,FALSE,FALSE,0,0.980959842137947
"AT5G13400",0.470448265458013,-0.721749885783561,0,NA,NA,NA,0.470448265458013,9114,9114,FALSE,FALSE,FALSE,0,0.980864534192078
"AT1G45170",0.470459661154877,0.721731354099299,0,NA,NA,NA,0.470459661154877,9115,9115,FALSE,FALSE,FALSE,0,0.980769236702948
"AT2G11851",0.470505027265685,-0.721657582179125,0,NA,NA,NA,0.470505027265685,9116,9116,FALSE,FALSE,FALSE,0,0.980673949668262
"AT1G50325",0.470509318400451,-0.721650604370757,0,NA,NA,NA,0.470509318400451,9117,9117,FALSE,FALSE,FALSE,0,0.980578673085727
"AT2G17200",0.470517454406209,-0.721637374519399,0,NA,NA,NA,0.470517454406209,9118,9118,FALSE,FALSE,FALSE,0,0.980483406953051
"AT1G05610",0.470522189737735,0.721629674517583,0,NA,NA,NA,0.470522189737735,9119,9119,FALSE,FALSE,FALSE,0,0.980388151267941
"AT5G61290",0.470536457939079,-0.721606473617976,0,NA,NA,NA,0.470536457939079,9120,9120,FALSE,FALSE,FALSE,0,0.980292906028106
"AT3G51530",0.470570785892041,0.72155065602295,0,NA,NA,NA,0.470570785892041,9121,9121,FALSE,FALSE,FALSE,0,0.980197671231255
"AT3G06590",0.470606511077378,-0.721492568901179,0,NA,NA,NA,0.470606511077378,9122,9122,FALSE,FALSE,FALSE,0,0.980102446875099
"AT2G02560",0.470636370142498,-0.721444021625177,0,NA,NA,NA,0.470636370142498,9123,9123,FALSE,FALSE,FALSE,0,0.980007232957349
"AT3G57540",0.47063937861861,-0.721439130296392,0,NA,NA,NA,0.47063937861861,9124,9124,FALSE,FALSE,FALSE,0,0.979912029475716
"AT3G02580",0.470663167780014,-0.721400453312779,0,NA,NA,NA,0.470663167780014,9125,9125,FALSE,FALSE,FALSE,0,0.979816836427913
"AT3G61540",0.47068737680339,-0.721361094815455,0,NA,NA,NA,0.47068737680339,9126,9126,FALSE,FALSE,FALSE,0,0.979721653811654
"AT2G27920",0.470799884819102,-0.721178196421558,0,NA,NA,NA,0.470799884819102,9127,9127,FALSE,FALSE,FALSE,0,0.979626481624652
"AT3G53075",0.470803782900338,-0.721171859947291,0,NA,NA,NA,0.470803782900338,9128,9128,FALSE,FALSE,FALSE,0,0.979531319864622
"AT2G27950",0.47080638443601,-0.721167631071584,0,NA,NA,NA,0.47080638443601,9129,9129,FALSE,FALSE,FALSE,0,0.979436168529279
"AT3G06870",0.470808130775878,-0.721164792350016,0,NA,NA,NA,0.470808130775878,9130,9130,FALSE,FALSE,FALSE,0,0.97934102761634
"AT1G02220",0.470829613183737,-0.72112987260422,0,NA,NA,NA,0.470829613183737,9131,9131,FALSE,FALSE,FALSE,0,0.979245897123522
"AT2G41082",0.47084782852416,-0.721100264179404,0,NA,NA,NA,0.47084782852416,9132,9132,FALSE,FALSE,FALSE,0,0.979150777048543
"AT4G34770",0.470863999310681,0.721073979638065,0,NA,NA,NA,0.470863999310681,9133,9133,FALSE,FALSE,FALSE,0,0.97905566738912
"AT4G29470",0.470900048664828,-0.72101538559613,0,NA,NA,NA,0.470900048664828,9134,9134,FALSE,FALSE,FALSE,0,0.978960568142974
"AT3G51050",0.47093108848196,-0.720964935958571,0,NA,NA,NA,0.47093108848196,9135,9135,FALSE,FALSE,FALSE,0,0.978865479307825
"AT1G01710",0.470959933652137,-0.720918054969639,0,NA,NA,NA,0.470959933652137,9136,9136,FALSE,FALSE,FALSE,0,0.978770400881392
"AT1G58310",0.470973390875047,0.720896183984666,0,NA,NA,NA,0.470973390875047,9137,9137,FALSE,FALSE,FALSE,0,0.978675332861399
"AT5G46880",0.470984577982675,0.720878002705198,0,NA,NA,NA,0.470984577982675,9138,9138,FALSE,FALSE,FALSE,0,0.978580275245566
"AT5G07880",0.47106750735298,-0.72074323338038,0,NA,NA,NA,0.47106750735298,9139,9139,FALSE,FALSE,FALSE,0,0.978485228031617
"AT4G24940",0.471099744872803,0.720690847407362,0,NA,NA,NA,0.471099744872803,9140,9140,FALSE,FALSE,FALSE,0,0.978390191217275
"AT5G59090",0.4711829636424,0.720555626039672,0,NA,NA,NA,0.4711829636424,9141,9141,FALSE,FALSE,FALSE,0,0.978295164800266
"AT1G55590",0.471185996915927,0.720550697551954,0,NA,NA,NA,0.471185996915927,9142,9142,FALSE,FALSE,FALSE,0,0.978200148778314
"AT1G17000",0.471226071223586,-0.720485586130974,0,NA,NA,NA,0.471226071223586,9143,9143,FALSE,FALSE,FALSE,0,0.978105143149146
"AT1G64170",0.471249980160566,0.720446741128953,0,NA,NA,NA,0.471249980160566,9144,9144,FALSE,FALSE,FALSE,0,0.978010147910487
"AT3G19880",0.471258109525366,-0.720433533545899,0,NA,NA,NA,0.471258109525366,9145,9145,FALSE,FALSE,FALSE,0,0.977915163060067
"AT1G69325",0.471262645846058,-0.720426163549635,0,NA,NA,NA,0.471262645846058,9146,9146,FALSE,FALSE,FALSE,0,0.977820188595612
"AT5G65880",0.471292832803567,-0.720377120887442,0,NA,NA,NA,0.471292832803567,9147,9147,FALSE,FALSE,FALSE,0,0.977725224514852
"AT5G11850",0.471295062190129,-0.720373499025981,0,NA,NA,NA,0.471295062190129,9148,9148,FALSE,FALSE,FALSE,0,0.977630270815516
"AT5G01960",0.47139835197274,-0.720205704802253,0,NA,NA,NA,0.47139835197274,9149,9149,FALSE,FALSE,FALSE,0,0.977535327495336
"AT3G57480",0.471445020526252,-0.720129898400153,0,NA,NA,NA,0.471445020526252,9150,9150,FALSE,FALSE,FALSE,0,0.977440394552042
"AT4G02320",0.471445673430224,-0.720128837880222,0,NA,NA,NA,0.471445673430224,9151,9151,FALSE,FALSE,FALSE,0,0.977345471983366
"AT3G54280",0.471486641642113,-0.72006229433085,0,NA,NA,NA,0.471486641642113,9152,9152,FALSE,FALSE,FALSE,0,0.97725055978704
"AT1G53370",0.471522339030313,-0.720004314636088,0,NA,NA,NA,0.471522339030313,9153,9153,FALSE,FALSE,FALSE,0,0.977155657960799
"AT3G46640",0.471540790261335,-0.719974347097124,0,NA,NA,NA,0.471540790261335,9154,9154,FALSE,FALSE,FALSE,0,0.977060766502377
"AT1G25211",0.471561459857108,0.719940777372241,0,NA,NA,NA,0.471561459857108,9155,9155,FALSE,FALSE,FALSE,0,0.976965885409508
"AT2G25610",0.471607689158077,-0.71986569877665,0,NA,NA,NA,0.471607689158077,9156,9156,FALSE,FALSE,FALSE,0,0.976871014679928
"AT4G16451",0.471608880546569,-0.719863763958399,0,NA,NA,NA,0.471608880546569,9157,9157,FALSE,FALSE,FALSE,0,0.976776154311373
"AT1G27910",0.47162574354152,-0.719836378696316,0,NA,NA,NA,0.47162574354152,9158,9158,FALSE,FALSE,FALSE,0,0.976681304301581
"AT1G17220",0.471648851561028,-0.719798852480593,0,NA,NA,NA,0.471648851561028,9159,9159,FALSE,FALSE,FALSE,0,0.97658646464829
"AT1G05580",0.471705219946077,0.719707317421624,0,NA,NA,NA,0.471705219946077,9160,9160,FALSE,FALSE,FALSE,0,0.976491635349237
"AT2G03932",0.471723572648643,-0.719677516277609,0,NA,NA,NA,0.471723572648643,9161,9161,FALSE,FALSE,FALSE,0,0.976396816402164
"AT5G34828",0.471737355606075,0.719655135912353,0,NA,NA,NA,0.471737355606075,9162,9162,FALSE,FALSE,FALSE,0,0.976302007804808
"AT4G15885",0.471757763952429,0.719621998095333,0,NA,NA,NA,0.471757763952429,9163,9163,FALSE,FALSE,FALSE,0,0.976207209554913
"AT3G23300",0.471785831927874,-0.719576424334635,0,NA,NA,NA,0.471785831927874,9164,9164,FALSE,FALSE,FALSE,0,0.976112421650218
"AT1G52620",0.471836760678308,0.719493735521367,0,NA,NA,NA,0.471836760678308,9165,9165,FALSE,FALSE,FALSE,0,0.976017644088467
"AT3G09150",0.471854122250607,0.719465548092169,0,NA,NA,NA,0.471854122250607,9166,9166,FALSE,FALSE,FALSE,0,0.975922876867403
"AT3G03050",0.471875460296035,-0.719430905431915,0,NA,NA,NA,0.471875460296035,9167,9167,FALSE,FALSE,FALSE,0,0.975828119984768
